cell_id,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,dry_generated_per_cell,l1_generated_per_cell,l1_strict_replay_per_cell,l1_deep_audit_per_cell,l2_generated_per_cell,l3_generated_per_cell
C0895,H04_basis_compression_expansion,P7_cross_symbol_relative,AbsZScore,mixed_6_24,same_symbol_rank,FundingCore,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0896,H08_trade_size_microstructure_lite,P5_basis_premium,SmoothInteraction,H24,cross_symbol_rank,FundingCore,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0897,H08_trade_size_microstructure_lite,P1_range_volatility,RollingMaxRank,H6,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0898,H08_trade_size_microstructure_lite,P2_liquidity,SmoothInteraction,spread_12_vs_48,cross_symbol_zscore,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0899,H00_low_turnover_robust,P5_basis_premium,ZScore,H12,same_symbol_rank,none,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0900,H08_trade_size_microstructure_lite,P8_regime_state,DeltaRank,ensemble_6_12_24_48,same_symbol_rank,Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0901,H11_regime_conditional_non_may,P3_trade_size,RegimeMaskNonMay,H12,cross_symbol_rank,Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0902,H10_range_breakout_failure,P5_basis_premium,HorizonSpread,mixed_12_48,same_symbol_zscore,Core4,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0903,H15_placebo_null_adversarial,P4_taker_flow,AddZScore,H6,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0904,H12_horizon_ensemble_stability,P4_taker_flow,SubRank,mixed_12_48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0905,H15_placebo_null_adversarial,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_zscore,Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0906,H03_basis_premium_residual,P10_price_liquidity,RollingMaxRank,spread_12_vs_48,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0907,H10_range_breakout_failure,P10_price_liquidity,RegimeMaskNonMay,H72,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0908,H02_cross_symbol_dispersion_reversal,P13_trade_size_volatility,HorizonSpread,H6,same_symbol_rank,Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0909,H07_taker_flow_lag_stable,P10_price_liquidity,MulRankZScore,spread_12_vs_48,same_symbol_zscore,FundingCore,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0910,H14_open_ast_cem_diversity,P6_funding_observable,Rank,H6,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0911,H03_basis_premium_residual,P15_open_ast_diverse,TSMeanRank,mixed_12_48,same_symbol_zscore,none,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0912,H05_volatility_structure_ex_liquidity_mul,P3_trade_size,TSStdZScore,spread_12_vs_48,cross_symbol_zscore,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0913,H13_symbol_tier_relative,P11_volatility_basis,TSRankMul,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C0914,H07_taker_flow_lag_stable,P7_cross_symbol_relative,MulRankRank,mixed_6_24,cross_symbol_rank,Core4,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0915,H02_cross_symbol_dispersion_reversal,P3_trade_size,TSRankMul,H24,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0916,H03_basis_premium_residual,P4_taker_flow,RegimeMaskNonMay,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0917,H00_low_turnover_robust,P15_open_ast_diverse,ResidualizeVsCore4,H12,same_symbol_zscore,FundingCore,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0918,H03_basis_premium_residual,P0_price_return,MulRankZScore,mixed_12_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0919,H15_placebo_null_adversarial,P12_liquidity_flow,WinsorZScore,H12,same_symbol_zscore,Core4,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0920,H04_basis_compression_expansion,P5_basis_premium,ResidualizeVsCore4,mixed_12_48,cross_symbol_zscore,Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0921,H13_symbol_tier_relative,P5_basis_premium,CrossSymbolRank,ensemble_6_12_24_48,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0922,H11_regime_conditional_non_may,P0_price_return,WinsorZScore,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0923,H01_cross_symbol_relative_strength,P15_open_ast_diverse,TSRankMul,H48,cross_symbol_zscore,Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0924,H10_range_breakout_failure,P14_horizon_spread,AbsZScore,ensemble_6_12_24_48,same_symbol_zscore,Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0925,H11_regime_conditional_non_may,P8_regime_state,DecayZScore,spread_6_vs_24,same_symbol_rank,FundingCore,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0926,H06_liquidity_structure_ex_realized_vol_mul,P8_regime_state,AbsZScore,spread_6_vs_24,same_symbol_rank,FundingCore,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0927,H14_open_ast_cem_diversity,P1_range_volatility,ResidualizeVsFundingCore,H24,cross_symbol_rank,Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0928,H02_cross_symbol_dispersion_reversal,P13_trade_size_volatility,CrossSymbolRank,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0929,H04_basis_compression_expansion,P3_trade_size,AddZScore,mixed_6_24,cross_symbol_zscore,FundingCore,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0930,H14_open_ast_cem_diversity,P11_volatility_basis,HorizonSpread,H6,same_symbol_zscore,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0931,H04_basis_compression_expansion,P14_horizon_spread,RollingMaxRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0932,H12_horizon_ensemble_stability,P5_basis_premium,DeltaRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0933,H04_basis_compression_expansion,P10_price_liquidity,HorizonSpread,spread_12_vs_48,cross_symbol_rank,none,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0934,H13_symbol_tier_relative,P6_funding_observable,SafeDivZScore,ensemble_6_12_24_48,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0935,H13_symbol_tier_relative,P7_cross_symbol_relative,AbsZScore,H24,same_symbol_rank,none,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0936,H09_trend_reversal_horizon_mix,P13_trade_size_volatility,WinsorZScore,H6,same_symbol_rank,FundingCore_and_Core4,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0937,H03_basis_premium_residual,P12_liquidity_flow,ResidualizeVsFundingCore,mixed_6_24,same_symbol_rank,Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0938,H09_trend_reversal_horizon_mix,P1_range_volatility,Rank,spread_12_vs_48,cross_symbol_zscore,none,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0939,H15_placebo_null_adversarial,P13_trade_size_volatility,TSStdZScore,mixed_6_24,cross_symbol_zscore,FundingCore,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0940,H06_liquidity_structure_ex_realized_vol_mul,P2_liquidity,NegRank,mixed_12_48,cross_symbol_rank,none,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0941,H10_range_breakout_failure,P10_price_liquidity,AbsZScore,mixed_12_48,same_symbol_rank,FundingCore,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0942,H07_taker_flow_lag_stable,P9_price_basis,TSMeanRank,spread_12_vs_48,same_symbol_rank,none,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0943,H13_symbol_tier_relative,P15_open_ast_diverse,TSStdZScore,H6,cross_symbol_rank,Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0944,H03_basis_premium_residual,P1_range_volatility,HorizonSpread,H6,same_symbol_zscore,none,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0945,H08_trade_size_microstructure_lite,P3_trade_size,CrossSymbolRank,H6,same_symbol_zscore,FundingCore,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0946,H15_placebo_null_adversarial,P9_price_basis,ZScore,H48,same_symbol_rank,FundingCore,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0947,H08_trade_size_microstructure_lite,P15_open_ast_diverse,AbsZScore,H72,same_symbol_zscore,FundingCore,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0948,H04_basis_compression_expansion,P2_liquidity,AbsZScore,H12,same_symbol_rank,FundingCore,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0949,H14_open_ast_cem_diversity,P7_cross_symbol_relative,DecayZScore,H6,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0950,H02_cross_symbol_dispersion_reversal,P12_liquidity_flow,ClipRank,H12,same_symbol_rank,FundingCore,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0951,H05_volatility_structure_ex_liquidity_mul,P8_regime_state,AbsZScore,H72,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0952,H01_cross_symbol_relative_strength,P11_volatility_basis,CrossSymbolRank,H48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0953,H05_volatility_structure_ex_liquidity_mul,P11_volatility_basis,ClipRank,H6,cross_symbol_rank,Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0954,H09_trend_reversal_horizon_mix,P13_trade_size_volatility,RollingMaxRank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0955,H11_regime_conditional_non_may,P5_basis_premium,TSRankMul,H72,same_symbol_rank,FundingCore_and_Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0956,H14_open_ast_cem_diversity,P1_range_volatility,DecayZScore,spread_12_vs_48,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0957,H00_low_turnover_robust,P13_trade_size_volatility,TSStdZScore,H72,cross_symbol_rank,FundingCore,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0958,H05_volatility_structure_ex_liquidity_mul,P14_horizon_spread,AbsZScore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0959,H01_cross_symbol_relative_strength,P1_range_volatility,TSStdZScore,spread_12_vs_48,cross_symbol_rank,none,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0960,H02_cross_symbol_dispersion_reversal,P5_basis_premium,TSMeanRank,H48,same_symbol_rank,FundingCore,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0961,H08_trade_size_microstructure_lite,P6_funding_observable,CrossSymbolRank,ensemble_6_12_24_48,same_symbol_rank,FundingCore,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0962,H06_liquidity_structure_ex_realized_vol_mul,P1_range_volatility,NegRank,H12,same_symbol_rank,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0963,H01_cross_symbol_relative_strength,P2_liquidity,NegRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0964,H04_basis_compression_expansion,P7_cross_symbol_relative,ResidualizeVsFundingCore,mixed_12_48,same_symbol_zscore,none,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0965,H07_taker_flow_lag_stable,P1_range_volatility,SubRank,spread_6_vs_24,same_symbol_rank,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0966,H13_symbol_tier_relative,P5_basis_premium,ClipRank,H12,same_symbol_zscore,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0967,H12_horizon_ensemble_stability,P2_liquidity,RollingMaxRank,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0968,H13_symbol_tier_relative,P12_liquidity_flow,DecayZScore,H48,same_symbol_zscore,none,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0969,H13_symbol_tier_relative,P3_trade_size,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0970,H15_placebo_null_adversarial,P14_horizon_spread,AddZScore,spread_12_vs_48,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0971,H07_taker_flow_lag_stable,P6_funding_observable,ZScore,H72,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0972,H15_placebo_null_adversarial,P0_price_return,CrossSymbolRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0973,H09_trend_reversal_horizon_mix,P8_regime_state,DecayZScore,mixed_6_24,same_symbol_rank,Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0974,H01_cross_symbol_relative_strength,P4_taker_flow,MulRankRank,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0975,H02_cross_symbol_dispersion_reversal,P3_trade_size,DeltaRank,H12,cross_symbol_zscore,FundingCore,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0976,H13_symbol_tier_relative,P5_basis_premium,MulRankZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0977,H06_liquidity_structure_ex_realized_vol_mul,P2_liquidity,ClipRank,mixed_12_48,cross_symbol_rank,Core4,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0978,H02_cross_symbol_dispersion_reversal,P12_liquidity_flow,AddZScore,spread_12_vs_48,cross_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0979,H02_cross_symbol_dispersion_reversal,P9_price_basis,SmoothInteraction,H48,same_symbol_rank,FundingCore,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0980,H11_regime_conditional_non_may,P3_trade_size,CrossSymbolRank,spread_12_vs_48,cross_symbol_zscore,FundingCore,low_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0981,H04_basis_compression_expansion,P8_regime_state,AbsZScore,H24,cross_symbol_rank,FundingCore,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0982,H11_regime_conditional_non_may,P14_horizon_spread,DecayZScore,mixed_6_24,same_symbol_zscore,none,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0983,H03_basis_premium_residual,P7_cross_symbol_relative,SubRank,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0984,H13_symbol_tier_relative,P1_range_volatility,TSStdZScore,H24,same_symbol_rank,FundingCore,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0985,H05_volatility_structure_ex_liquidity_mul,P2_liquidity,SafeDivZScore,H24,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0986,H00_low_turnover_robust,P8_regime_state,MulRankZScore,H72,cross_symbol_zscore,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0987,H08_trade_size_microstructure_lite,P6_funding_observable,ResidualizeVsCore4,mixed_6_24,same_symbol_rank,Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0988,H11_regime_conditional_non_may,P8_regime_state,TSRankMul,mixed_6_24,same_symbol_rank,FundingCore,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0989,H09_trend_reversal_horizon_mix,P11_volatility_basis,RollingMaxRank,H72,cross_symbol_rank,none,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0990,H03_basis_premium_residual,P3_trade_size,AddZScore,H12,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0991,H01_cross_symbol_relative_strength,P9_price_basis,SafeDivZScore,ensemble_6_12_24_48,same_symbol_rank,Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0992,H13_symbol_tier_relative,P3_trade_size,NegRank,H24,same_symbol_zscore,FundingCore,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0993,H08_trade_size_microstructure_lite,P11_volatility_basis,DecayZScore,H24,same_symbol_rank,FundingCore,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0994,H07_taker_flow_lag_stable,P14_horizon_spread,MulRankZScore,H48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0995,H09_trend_reversal_horizon_mix,P8_regime_state,HorizonSpread,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0996,H10_range_breakout_failure,P8_regime_state,TSMeanRank,mixed_12_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0997,H02_cross_symbol_dispersion_reversal,P10_price_liquidity,ResidualizeVsFundingCore,spread_12_vs_48,cross_symbol_rank,FundingCore,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0998,H07_taker_flow_lag_stable,P8_regime_state,ResidualizeVsCore4,mixed_12_48,cross_symbol_rank,Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0999,H07_taker_flow_lag_stable,P9_price_basis,SmoothInteraction,H72,cross_symbol_zscore,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C1000,H15_placebo_null_adversarial,P8_regime_state,MulRankZScore,H72,same_symbol_rank,Core4,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C1001,H01_cross_symbol_relative_strength,P10_price_liquidity,ResidualizeVsCore4,H48,cross_symbol_zscore,none,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C1002,H11_regime_conditional_non_may,P2_liquidity,DeltaRank,H24,cross_symbol_rank,none,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C1003,H01_cross_symbol_relative_strength,P9_price_basis,ZScore,H12,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C1004,H06_liquidity_structure_ex_realized_vol_mul,P10_price_liquidity,ResidualizeVsCore4,spread_12_vs_48,same_symbol_zscore,FundingCore,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C1005,H11_regime_conditional_non_may,P6_funding_observable,RegimeMaskNonMay,H12,cross_symbol_rank,none,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C1006,H10_range_breakout_failure,P15_open_ast_diverse,TSStdZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C1007,H10_range_breakout_failure,P3_trade_size,MulRankRank,H48,same_symbol_rank,FundingCore,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C1008,H01_cross_symbol_relative_strength,P11_volatility_basis,ClipRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C1009,H10_range_breakout_failure,P6_funding_observable,WinsorZScore,spread_12_vs_48,cross_symbol_zscore,Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C1010,H13_symbol_tier_relative,P14_horizon_spread,ClipRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C1011,H04_basis_compression_expansion,P9_price_basis,RollingMinRank,mixed_12_48,same_symbol_zscore,Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C1012,H07_taker_flow_lag_stable,P0_price_return,TSStdZScore,H72,same_symbol_zscore,none,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C1013,H00_low_turnover_robust,P3_trade_size,Rank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C1014,H10_range_breakout_failure,P12_liquidity_flow,RegimeMaskNonMay,spread_12_vs_48,same_symbol_rank,Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C1015,H08_trade_size_microstructure_lite,P5_basis_premium,HorizonSpread,spread_12_vs_48,same_symbol_zscore,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C1016,H08_trade_size_microstructure_lite,P7_cross_symbol_relative,DecayZScore,H72,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C1017,H06_liquidity_structure_ex_realized_vol_mul,P4_taker_flow,AddZScore,H48,same_symbol_rank,none,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C1018,H00_low_turnover_robust,P15_open_ast_diverse,RollingMaxRank,H48,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C1019,H05_volatility_structure_ex_liquidity_mul,P12_liquidity_flow,TSMeanRank,spread_12_vs_48,cross_symbol_rank,FundingCore,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C1020,H14_open_ast_cem_diversity,P2_liquidity,AbsZScore,H6,same_symbol_rank,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C1021,H07_taker_flow_lag_stable,P13_trade_size_volatility,AbsZScore,spread_12_vs_48,same_symbol_zscore,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C1022,H04_basis_compression_expansion,P1_range_volatility,SafeDivZScore,H6,cross_symbol_rank,FundingCore,lag_stable,F4_basis_dislocation,512,2048,24,3,4096,8192
C1023,H10_range_breakout_failure,P2_liquidity,RegimeMaskNonMay,mixed_12_48,cross_symbol_zscore,FundingCore,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
