candidate_id,expression,family,field_families,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_eb88f043bd2757b0,"Mul(Sign(Delta(trade_close,336)),Abs(ZScore(Mean(trade_low,504))))",price_volatility_structure,price|volatility,expr-7c9a52f8443efaeb,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::336|504,Abs|Delta|Mean|Mul|Sign|ZScore,336|504
crypto_fg2_7beb67e1dff704b7,"Sub(Abs(ZScore(Delta(index_close,24))),Rank(Mean(mark_high,24)))",price_volatility_structure,price|volatility,expr-94b7a7db08a4d8b3,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24,Abs|Delta|Mean|Rank|Sub|ZScore,24
crypto_fg2_a9552b89a15987d3,"Mul(Sign(Delta(open_interest_last,504)),Rank(Mean(index_close,24)))",oi_price_interaction,open_interest|price,expr-d9ecc966ac1af4b7,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|504,Delta|Mean|Mul|Rank|Sign,24|504
crypto_fg2_fdcc4a2b92b3cf1d,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,8)),Rank(Mean(trade_quote_volume,12)))",taker_flow_state,liquidity|taker_ratio,expr-937b86487ae22aa5,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|12,Mean|Mul|Rank|ZScore,8|12
crypto_fg2_d706c92c89ac3da6,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,72)),Neg(ZScore(Delta(trade_close,336))))",positioning_reversal,positioning|price,expr-22ea07df1c92890d,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|336,Delta|Mean|Mul|Neg|ZScore,72|336
crypto_fg2_008fa371a191492e,"Mul(Rank(Mean(open_interest_value_mean,168)),ZScore(Delta(mark_close,48)))",oi_price_interaction,open_interest|price,expr-98de119f4f8d6a15,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|168,Delta|Mean|Mul|Rank|ZScore,48|168
crypto_fg2_9fee58a6425b98ac,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),Rank(Mean(trade_volume,48)))",taker_flow_state,liquidity|taker_ratio,expr-035653a3a6295838,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|48,Mean|Mul|Rank|ZScore,8|48
crypto_fg2_d7c3a5982c49e1cb,"Sub(Abs(ZScore(Mean(premium_close_bps,336))),Abs(ZScore(Mean(funding_rate,72))))",basis_funding_crowding,basis|funding,expr-db4c2fb2253e3515,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|336,Abs|Mean|Sub|ZScore,72|336
crypto_fg2_20696f318b21a836,"Mul(Sign(Delta(global_long_short_account_ratio_last,48)),Neg(ZScore(Delta(mark_close,8))))",positioning_reversal,positioning|price,expr-ddb855c13898d091,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|48,Delta|Mul|Neg|Sign|ZScore,8|48
crypto_fg2_d0881b66a8dbe938,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,4)),Rank(Mean(trade_count,8)))",taker_flow_state,liquidity|taker_ratio,expr-bad7e5d00c19e13a,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|8,Add|Delta|Mean|Rank|ZScore,4|8
crypto_fg2_f9a6e78f750425f9,"Mul(Sign(Delta(index_close,504)),Abs(ZScore(Mean(trade_low,4))))",price_volatility_structure,price|volatility,expr-e09107304f0f2008,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|504,Abs|Delta|Mean|Mul|Sign|ZScore,4|504
crypto_fg2_ab72a4fe161fa416,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,24))),Abs(ZScore(Mean(funding_rate,12))))",basis_funding_crowding,basis|funding,expr-1fc664ba46ae1332,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|24,Abs|Mean|Sub|ZScore,12|24
crypto_fg2_51490d2fade86f3b,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Rank(Delta(trade_quote_volume,336)))",taker_flow_state,liquidity|taker_ratio,expr-7bafb63c0a00aad4,skeleton-2ef3c76974d18388,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::72|336,Abs|Delta|Mean|Mul|Rank|ZScore,72|336
crypto_fg2_ae4c843797708f38,"Sub(ZScore(Delta(trade_close,168)),ZScore(Delta(trade_low,48)))",price_volatility_structure,price|volatility,expr-8a6ae0903ef3590b,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|168,Delta|Sub|ZScore,48|168
crypto_fg2_19dc36e900ebde39,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,72)),ZScore(Delta(taker_buy_quote_volume,4)))",taker_flow_state,liquidity|taker_ratio,expr-0fb80d3be64c8009,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|72,Delta|Mul|Sign|ZScore,4|72
crypto_fg2_ea1f06c7d34b47cf,"Add(Rank(Delta(index_close,4)),Neg(Rank(Delta(mark_high,504))))",price_volatility_structure,price|volatility,expr-508dd8c00c826535,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|504,Add|Delta|Neg|Rank,4|504
crypto_fg2_08dc2aa9c996931a,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_mean,336))),Sign(Delta(trade_close,24)))",positioning_reversal,positioning|price,expr-a5f526e2a156f976,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|336,Abs|Delta|Mul|Sign|ZScore,24|336
crypto_fg2_d251770a2d05ea55,"Sub(Rank(Delta(open_interest_last,24)),Rank(Delta(trade_close,4)))",oi_price_interaction,open_interest|price,expr-9c9c81b73d513898,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|24,Delta|Rank|Sub,4|24
crypto_fg2_aa9436d5151ba224,"Mul(Rank(Mean(mark_trade_basis_bps,12)),Sign(Delta(funding_rate,72)))",basis_funding_crowding,basis|funding,expr-6fa6c3f0de032a3b,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|72,Delta|Mean|Mul|Rank|Sign,12|72
crypto_fg2_9ae7b3c6403ce05a,"Add(ZScore(Delta(open_interest_mean,720)),ZScore(Delta(index_close,504)))",oi_price_interaction,open_interest|price,expr-0b053f1fbe5f7dc9,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504|720,Add|Delta|ZScore,504|720
crypto_fg2_a58b52a1346188db,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_last,48)),Rank(Mean(trade_volume,336)))",taker_flow_state,liquidity|taker_ratio,expr-0051b0f578f0bf7d,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48|336,Add|Delta|Mean|Rank|ZScore,48|336
crypto_fg2_8ffcf9e229c77416,"Mul(ZScore(mark_index_basis_bps),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,expr-e3ab0777123ed360,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48,Mean|Mul|ZScore,48
crypto_fg2_5b80d9b6c787b119,"Mul(Sign(Delta(open_interest_mean,48)),Rank(Mean(index_close,12)))",oi_price_interaction,open_interest|price,expr-6464b508ecb631b4,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|48,Delta|Mean|Mul|Rank|Sign,12|48
crypto_fg2_bec5c9a8f21748ed,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)))",taker_flow_state,liquidity|taker_ratio,expr-2c96531c6e1f5526,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::96,Mean|Sub|ZScore,96
crypto_fg2_708c35b814b33fab,"Sub(Abs(ZScore(Mean(premium_close,4))),Abs(ZScore(Mean(funding_rate,4))))",basis_funding_crowding,basis|funding,expr-63bf0226a32e1e94,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4,Abs|Mean|Sub|ZScore,4
crypto_fg2_e33f379c2097aaa8,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,24)),ZScore(Delta(trade_quote_volume,96)))",taker_flow_state,liquidity|taker_ratio,expr-517459d0c4ec0cae,skeleton-f0d571410f34225a,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|96,Delta|Rank|Sub|ZScore,24|96
crypto_fg2_fe6acc3376dda897,"Sub(ZScore(Delta(mark_close,720)),ZScore(Delta(trade_high,720)))",price_volatility_structure,price|volatility,expr-0b31eaf30e158972,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::720,Delta|Sub|ZScore,720
crypto_fg2_21be5abe5e22785d,"Add(ZScore(Delta(global_long_short_account_ratio_mean,96)),Neg(Rank(Delta(mark_close,504))))",positioning_reversal,positioning|price,expr-1831c193822b0d1d,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|504,Add|Delta|Neg|Rank|ZScore,96|504
crypto_fg2_a768315e06568b0d,"Sub(ZScore(Mean(premium_close_bps,504)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,expr-380c70c8d5e56768,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|504,Mean|Sub|ZScore,8|504
crypto_fg2_a9dd7f9d94e042a9,"Add(ZScore(Delta(open_interest_last,168)),ZScore(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,expr-cdae5ddb841e07eb,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|168,Add|Delta|ZScore,72|168
crypto_fg2_d7e51544c7c3e0e3,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,336)),Neg(ZScore(Delta(trade_close,168))))",positioning_reversal,positioning|price,expr-30c9e0bd1be7d6a5,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::168|336,Delta|Mean|Mul|Neg|ZScore,168|336
crypto_fg2_a68bb3517657bb4b,"Sub(ZScore(Mean(mark_trade_basis_bps,336)),ZScore(Mean(funding_rate,72)))",basis_funding_crowding,basis|funding,expr-3b621a076c7840a8,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|336,Mean|Sub|ZScore,72|336
crypto_fg2_696828545a859d84,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,expr-281720e8ac31ca5f,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96,Mean|Mul|ZScore,96
crypto_fg2_7c2ba0f5646bf28b,"Mul(Rank(Mean(open_interest_value_mean,168)),ZScore(Delta(index_close,24)))",oi_price_interaction,open_interest|price,expr-644622106c27b251,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|168,Delta|Mean|Mul|Rank|ZScore,24|168
crypto_fg2_163a38d7f3d7ac4f,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,336))),Rank(Delta(trade_volume,12)))",taker_flow_state,liquidity|taker_ratio,expr-b7a8e44377348a79,skeleton-2ef3c76974d18388,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|336,Abs|Delta|Mean|Mul|Rank|ZScore,12|336
crypto_fg2_b3f6dea59b171ea6,"Mul(ZScore(Delta(open_interest_last,504)),ZScore(Delta(mark_close,48)))",oi_price_interaction,open_interest|price,expr-763a1b389eacae34,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|504,Delta|Mul|ZScore,48|504
crypto_fg2_8186b8514bd3dd19,"Sub(ZScore(Mean(open_interest_value_mean,168)),Rank(Mean(index_close,336)))",oi_price_interaction,open_interest|price,expr-48affd025fdad721,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168|336,Mean|Rank|Sub|ZScore,168|336
crypto_fg2_c54132697ce427a5,"Sub(Rank(Delta(open_interest_value_mean,168)),Rank(Delta(trade_close,168)))",oi_price_interaction,open_interest|price,expr-39c5d6f274b00a13,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168,Delta|Rank|Sub,168
crypto_fg2_b507659fa63fed5e,"Sub(Rank(Mean(top_long_short_account_ratio_last,720)),Rank(Mean(index_close,96)))",positioning_reversal,positioning|price,expr-91b748f08e1da7d2,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|720,Mean|Rank|Sub,96|720
crypto_fg2_92bc978e81c35ad2,"Sub(Abs(ZScore(Mean(mark_trade_basis_bps,4))),Abs(ZScore(Mean(funding_rate,504))))",basis_funding_crowding,basis|funding,expr-30438128525b70bc,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4|504,Abs|Mean|Sub|ZScore,4|504
crypto_fg2_861f0fce77350acd,"Mul(Rank(Mean(mark_trade_basis_bps,336)),Sign(Delta(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-6304a66ee1e8e457,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|336,Delta|Mean|Mul|Rank|Sign,24|336
crypto_fg2_1529e4d482a936a0,"Mul(Rank(Mean(open_interest_last,72)),ZScore(Delta(index_close,8)))",oi_price_interaction,open_interest|price,expr-e80f28d53a822cd4,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|72,Delta|Mean|Mul|Rank|ZScore,8|72
crypto_fg2_c96358c47b756862,"Sub(Abs(ZScore(Delta(trade_close,720))),Rank(Mean(trade_high,8)))",price_volatility_structure,price|volatility,expr-5f98238e09193542,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|720,Abs|Delta|Mean|Rank|Sub|ZScore,8|720
crypto_fg2_3a468d04032e53e8,"Mul(Rank(Mean(mark_close,48)),Sign(Delta(mark_low,72)))",price_volatility_structure,price|volatility,expr-8640021611d64e5f,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|72,Delta|Mean|Mul|Rank|Sign,48|72
crypto_fg2_56118c2b56e66501,"Add(Rank(Delta(trade_close,96)),Neg(Rank(Delta(mark_low,12))))",price_volatility_structure,price|volatility,expr-5387cf83b00d2b32,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|96,Add|Delta|Neg|Rank,12|96
crypto_fg2_86088e777e107707,"Add(ZScore(Delta(open_interest_last,12)),ZScore(Delta(trade_close,4)))",oi_price_interaction,open_interest|price,expr-c4744526ea3c470b,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|12,Add|Delta|ZScore,4|12
crypto_fg2_ceee2b1ef1b321bb,"Sub(Abs(ZScore(Delta(mark_close,72))),Rank(Mean(trade_high,8)))",price_volatility_structure,price|volatility,expr-d16a64d4e3afc40a,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|72,Abs|Delta|Mean|Rank|Sub|ZScore,8|72
crypto_fg2_1ddbe2f03b170ab2,"Sub(ZScore(Mean(open_interest_last,24)),Rank(Mean(mark_close,336)))",oi_price_interaction,open_interest|price,expr-fd4df4f88a24f697,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|336,Mean|Rank|Sub|ZScore,24|336
crypto_fg2_2a4a23415eaa5715,"Mul(ZScore(Delta(open_interest_value_last,504)),ZScore(Delta(index_close,96)))",oi_price_interaction,open_interest|price,expr-6a8dc6770bd75feb,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|504,Delta|Mul|ZScore,96|504
crypto_fg2_5516ad2eba65d94c,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,336)),Neg(ZScore(Delta(index_close,24))))",positioning_reversal,positioning|price,expr-c0db57cba4a29c32,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|336,Delta|Mean|Mul|Neg|ZScore,24|336
crypto_fg2_48f18492236b65a3,"Mul(Sign(Delta(open_interest_last,12)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,expr-40302ceb1ad620f2,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|96,Delta|Mean|Mul|Rank|Sign,12|96
crypto_fg2_bd33559df810c483,"Sub(Rank(Mean(global_long_short_account_ratio_mean,8)),Rank(Mean(index_close,96)))",positioning_reversal,positioning|price,expr-a7a25fcd573e54b1,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|96,Mean|Rank|Sub,8|96
crypto_fg2_9c32cb001573eaad,"Add(ZScore(Delta(open_interest_value_mean,96)),ZScore(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,expr-5bde4ef495fc2a6e,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|96,Add|Delta|ZScore,72|96
crypto_fg2_b2e13faa0627554a,"Add(ZScore(Delta(global_long_short_account_ratio_mean,8)),Neg(Rank(Delta(trade_close,48))))",positioning_reversal,positioning|price,expr-e86cc46c8394ecab,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|48,Add|Delta|Neg|Rank|ZScore,8|48
crypto_fg2_d9d7b43b5f42c14f,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),ZScore(Mean(taker_buy_sell_volume_ratio_last,720)))",taker_flow_state,liquidity|taker_ratio,expr-b7aae63cf7d80bb5,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|720,Mean|Sub|ZScore,24|720
crypto_fg2_a2542dd9eb8d878f,"Sub(Rank(Mean(top_long_short_position_ratio_last,12)),Rank(Mean(index_close,24)))",positioning_reversal,positioning|price,expr-6bf5de61aabc761d,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|24,Mean|Rank|Sub,12|24
crypto_fg2_0acbfa75b6dce138,"Mul(Rank(Mean(open_interest_mean,720)),ZScore(Delta(index_close,8)))",oi_price_interaction,open_interest|price,expr-9bd4335205ca6e2f,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|720,Delta|Mean|Mul|Rank|ZScore,8|720
crypto_fg2_514f5e4f3b7f6b19,"Sub(ZScore(Mean(premium_close,504)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,expr-7f6614bc078963a0,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96|504,Mean|Sub|ZScore,96|504
crypto_fg2_db33dd2f7e7a0b1c,"Sub(Abs(ZScore(Delta(mark_close,72))),Rank(Mean(trade_low,336)))",price_volatility_structure,price|volatility,expr-3c18fa5c4e630051,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|336,Abs|Delta|Mean|Rank|Sub|ZScore,72|336
crypto_fg2_71f3b16138cf3563,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,504)))",basis_funding_crowding,basis|funding,expr-894dcc7414fa8f18,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::504,Mean|Mul|ZScore,504
crypto_fg2_0fc7d161ca121f76,"Mul(Sign(Delta(open_interest_value_last,72)),Rank(Mean(mark_close,720)))",oi_price_interaction,open_interest|price,expr-1c27102569486916,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|720,Delta|Mean|Mul|Rank|Sign,72|720
crypto_fg2_845cb624a1d09281,"Mul(Sign(Delta(mark_close,24)),Abs(ZScore(Mean(mark_high,336))))",price_volatility_structure,price|volatility,expr-d9c4e1273078114b,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|336,Abs|Delta|Mean|Mul|Sign|ZScore,24|336
crypto_fg2_4d910950af16c565,"Mul(ZScore(Mean(top_long_short_position_ratio_last,504)),Neg(ZScore(Delta(index_close,504))))",positioning_reversal,positioning|price,expr-8e116873bb46b74d,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::504,Delta|Mean|Mul|Neg|ZScore,504
crypto_fg2_82b2aae87cb54623,"Mul(Rank(Mean(taker_buy_quote_volume,720)),ZScore(Delta(trade_low,720)))",liquidity_volatility_guarded,liquidity|volatility,expr-c7b7b426fb12fbd4,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::720,Delta|Mean|Mul|Rank|ZScore,720
crypto_fg2_1f2aed085c608dd9,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)))",taker_flow_state,liquidity|taker_ratio,expr-84198408713ad83c,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::72|96,Mean|Sub|ZScore,72|96
crypto_fg2_0a64f32815be3e00,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,168)),ZScore(Mean(global_long_short_account_ratio_mean,48)))",positioning_reversal,positioning|price,expr-e5282538faa6a221,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|168,Mean|Sub|ZScore,48|168
crypto_fg2_e7278c863b908e17,"Sub(Abs(ZScore(Mean(mark_trade_basis_bps,12))),Abs(ZScore(Mean(funding_rate,12))))",basis_funding_crowding,basis|funding,expr-720e67cfc4e902f2,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12,Abs|Mean|Sub|ZScore,12
crypto_fg2_f38b98b37291819c,"Mul(ZScore(Delta(index_close,96)),ZScore(Mean(mark_low,48)))",price_volatility_structure,price|volatility,expr-17133c0156b46d5a,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|96,Delta|Mean|Mul|ZScore,48|96
