generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,feature_available_lag_bars,feature_timestamp_rule,execution_rule,required_negative_controls,decision,control_id,base_candidate_id,control_mode,object_type,promotable
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_decay12,"Decay(open_interest_zscore_168h,12)",24,open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_24_900ee922f945__ctrl_time_shuffle_5569ba3b41a6,a7s2m_F0_open_interest_slow_24_900ee922f945,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_decay12,"Decay(open_interest_zscore_168h,12)",24,open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_24_900ee922f945__ctrl_wrong_lag_0d59b65d5287,a7s2m_F0_open_interest_slow_24_900ee922f945,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_decay12,"Decay(open_interest_zscore_168h,12)",24,open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_24_900ee922f945__ctrl_sign_flip_cc596d543677,a7s2m_F0_open_interest_slow_24_900ee922f945,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_decay12,"Decay(open_interest_zscore_168h,12)",48,open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94__ctrl_row_shuffle_ddf6c619f5b0,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_decay12,"Decay(open_interest_zscore_168h,12)",48,open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94__ctrl_time_shuffle_338d2bb4c4dd,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_decay12,"Decay(open_interest_zscore_168h,12)",48,open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94__ctrl_wrong_lag_e78703709258,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_decay12,"Decay(open_interest_zscore_168h,12)",48,open_interest_zscore_168h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94__ctrl_sign_flip_0f5eca92608d,a7s2m_F0_open_interest_slow_48_e1cf7cdc5c94,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",12,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_row_shuffle_d70d80af2eba,a7s2m_F0_open_interest_slow_12_993124521e3f,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",12,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_time_shuffle_399657f6fed6,a7s2m_F0_open_interest_slow_12_993124521e3f,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",12,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_wrong_lag_93e27fed7d4d,a7s2m_F0_open_interest_slow_12_993124521e3f,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",12,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_sign_flip_442f312cff37,a7s2m_F0_open_interest_slow_12_993124521e3f,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",24,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_24_922070ee9ce9__ctrl_row_shuffle_d04df608449b,a7s2m_F0_open_interest_slow_24_922070ee9ce9,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",24,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_24_922070ee9ce9__ctrl_time_shuffle_a97612749d46,a7s2m_F0_open_interest_slow_24_922070ee9ce9,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",24,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_24_922070ee9ce9__ctrl_wrong_lag_a6c1c7141972,a7s2m_F0_open_interest_slow_24_922070ee9ce9,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",24,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_24_922070ee9ce9__ctrl_sign_flip_f9f9c54f1dbc,a7s2m_F0_open_interest_slow_24_922070ee9ce9,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",48,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_971eb226540d__ctrl_row_shuffle_ee5a0ae56a6d,a7s2m_F0_open_interest_slow_48_971eb226540d,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",48,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_971eb226540d__ctrl_time_shuffle_8166604fc820,a7s2m_F0_open_interest_slow_48_971eb226540d,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",48,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_971eb226540d__ctrl_wrong_lag_a1027cac4e07,a7s2m_F0_open_interest_slow_48_971eb226540d,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_24h,12,48)",48,open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_48_971eb226540d__ctrl_sign_flip_f149d6398373,a7s2m_F0_open_interest_slow_48_971eb226540d,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_4h,12,48)",12,open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_row_shuffle_04907a940640,a7s2m_F0_open_interest_slow_12_21330e4bd612,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_4h,12,48)",12,open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_time_shuffle_ca51b46b2e70,a7s2m_F0_open_interest_slow_12_21330e4bd612,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_4h,12,48)",12,open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_wrong_lag_99fde5c7112e,a7s2m_F0_open_interest_slow_12_21330e4bd612,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F0_open_interest_slow,oi_horizon_spread,"HorizonSpread(open_interest_change_4h,12,48)",12,open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_sign_flip_606f06bfbcc5,a7s2m_F0_open_interest_slow_12_21330e4bd612,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_0586783664c6__ctrl_row_shuffle_f3f0dacc5a61,a7s2m_F1_oi_market_interaction_24_0586783664c6,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_0586783664c6__ctrl_time_shuffle_0575c9df3767,a7s2m_F1_oi_market_interaction_24_0586783664c6,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_0586783664c6__ctrl_wrong_lag_8d9ea89bbfe2,a7s2m_F1_oi_market_interaction_24_0586783664c6,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_0586783664c6__ctrl_sign_flip_2a55ab299677,a7s2m_F1_oi_market_interaction_24_0586783664c6,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_48_d8dc0148461e__ctrl_row_shuffle_483b7a4f5529,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_48_d8dc0148461e__ctrl_time_shuffle_d53b11495954,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_48_d8dc0148461e__ctrl_wrong_lag_5c80e74aa770,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_48_d8dc0148461e__ctrl_sign_flip_80ad1f2e55d9,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10__ctrl_row_shuffle_ae6efe39b070,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10__ctrl_time_shuffle_12a484728fc0,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10__ctrl_wrong_lag_211ab4c0813c,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10__ctrl_sign_flip_df01b509a5e6,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56__ctrl_row_shuffle_032b9a006399,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56__ctrl_time_shuffle_1507b20505e1,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F1_oi_market_interaction,oi_x_market,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56__ctrl_wrong_lag_7fa26b2ff5a7,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,wrong_lag,control,False
