split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,turnover_mean,gross_exposure_mean,lag1_net_sum_10bps,lag1_net_sum_20bps,lag1_active_hours,candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,orientation,base_train_ic_for_orientation
fresh_may_2026,505,456,-0.08248987854251001,1.4503370837641476,1.4218370837641476,0.05643564356435644,0.902970297029703,1.4029623834396443,1.374129050106311,456,a7s2m_F0_open_interest_slow_48_971eb226540d,a7s2m_F0_open_interest_slow_48_971eb226540d,candidate,original,F0_open_interest_slow,"HorizonSpread(open_interest_change_24h,12,48)",48,-1.0,-0.0067164591681315895
train_2024,8774,8652,0.0013559623591093742,1.4506319208771379,0.3624652542104718,0.1240217308715143,0.9860952815135628,0.9027495134878372,-0.18508381984549516,8651,a7s2m_F0_open_interest_slow_12_21330e4bd612,a7s2m_F0_open_interest_slow_12_21330e4bd612,candidate,original,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,1.0,0.0013559623591093742
validation_2025H1,4344,4296,0.0071062981162277805,1.0202695564601494,0.48626955646015,0.12292817679558012,0.988950276243094,0.8240184293673916,0.2898517627007253,4296,a7s2m_F0_open_interest_slow_12_21330e4bd612,a7s2m_F0_open_interest_slow_12_21330e4bd612,candidate,original,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,1.0,0.0013559623591093742
recent_oos_2025H2_2026Apr,7296,7248,0.010796860255267982,0.8323272809520912,-0.032506052381242045,0.11853527046783624,0.993421052631579,0.6452332450850057,-0.21976675491499442,7248,a7s2m_F0_open_interest_slow_12_21330e4bd612,a7s2m_F0_open_interest_slow_12_21330e4bd612,candidate,original,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,1.0,0.0013559623591093742
fresh_may_2026,505,492,0.03378532037068628,0.3922730939261528,0.3317730939261528,0.1198019801980198,0.9742574257425742,0.4322554373420692,0.3717554373420693,492,a7s2m_F0_open_interest_slow_12_21330e4bd612,a7s2m_F0_open_interest_slow_12_21330e4bd612,candidate,original,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,1.0,0.0013559623591093742
train_2024,8774,8748,-0.0012793151472100196,1.3898170355659114,0.05448370223257992,0.15219208266849021,0.997036699338956,1.8784387825867364,0.54327211592007,8747,a7s2m_F1_oi_market_interaction_24_0586783664c6,a7s2m_F1_oi_market_interaction_24_0586783664c6,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,-1.0,-0.0012793151472100196
validation_2025H1,4344,4343,0.0004955978315030004,-1.6917206779363863,-2.390887344603052,0.1609499693063229,0.9997697974217311,-1.5643078396101604,-2.263641172943494,4343,a7s2m_F1_oi_market_interaction_24_0586783664c6,a7s2m_F1_oi_market_interaction_24_0586783664c6,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,-1.0,-0.0012793151472100196
recent_oos_2025H2_2026Apr,7296,7292,0.008858940127164443,-4.120511850307637,-5.193345183640969,0.14704404239766083,0.9994517543859649,-4.025069591642417,-5.097736258309084,7292,a7s2m_F1_oi_market_interaction_24_0586783664c6,a7s2m_F1_oi_market_interaction_24_0586783664c6,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,-1.0,-0.0012793151472100196
fresh_may_2026,505,480,0.0786789578011549,-0.9572346897393655,-1.0247346897393657,0.13366336633663364,0.9504950495049505,-0.9453234603633798,-1.0129901270300463,480,a7s2m_F1_oi_market_interaction_24_0586783664c6,a7s2m_F1_oi_market_interaction_24_0586783664c6,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",24,-1.0,-0.0012793151472100196
train_2024,8774,8748,0.008664637259632084,-3.034932944443389,-4.370266277776722,0.15219208266849021,0.997036699338956,-3.3460792697556947,-4.681245936422364,8747,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,1.0,0.008664637259632084
validation_2025H1,4344,4343,-0.018524254606168605,-4.513412364351876,-5.212912364351877,0.1610267034990792,0.9997697974217311,-4.382734022499154,-5.08240068916582,4343,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,1.0,0.008664637259632084
recent_oos_2025H2_2026Apr,7296,7292,-0.006404182761834947,-1.4924279087217363,-2.5652612420550684,0.14704404239766083,0.9994517543859649,-1.6234408332928338,-2.696107499959501,7292,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,1.0,0.008664637259632084
fresh_may_2026,505,456,0.12121212121212116,2.071366127572354,2.007199460905687,0.12706270627062705,0.902970297029703,2.121965142379205,2.057631809045872,456,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,a7s2m_F1_oi_market_interaction_48_d8dc0148461e,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(latest_known_funding_rate))",48,1.0,0.008664637259632084
train_2024,8774,8748,-0.0055747917906877,0.9521960262751195,-1.13280397372488,0.23763391839525871,0.997036699338956,1.0812469021103648,-1.0035864312229676,8747,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.0055747917906877
validation_2025H1,4344,4343,-0.008003434572379915,-0.7766944613419029,-1.9201944613419024,0.2632366482504604,0.9997697974217311,-0.7783016113083019,-1.921634944641635,4343,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.0055747917906877
recent_oos_2025H2_2026Apr,7296,7292,0.0018294626670057016,-2.996725583143573,-4.802225583143573,0.24746436403508773,0.9994517543859649,-2.6983479671759536,-4.504181300509287,7292,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.0055747917906877
fresh_may_2026,505,480,0.061203686395639466,-0.5555793699579212,-0.668246036624588,0.2231023102310231,0.9504950495049505,-0.5166700624123288,-0.6291700624123289,480,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,a7s2m_F1_oi_market_interaction_24_ab53ccee3c10,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.0055747917906877
train_2024,8774,8748,0.005806301554554812,-3.1104626831239157,-5.195462683123914,0.23763391839525871,0.997036699338956,-3.066780381172405,-5.151613714505738,8747,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005806301554554812
validation_2025H1,4344,4343,-0.0257364955053317,-5.993502511040914,-7.137002511040913,0.2632366482504604,0.9997697974217311,-5.806436298984899,-6.949769632318231,4343,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005806301554554812
recent_oos_2025H2_2026Apr,7296,7292,-0.011829229464994647,-4.9600572704400445,-6.765557270440043,0.24746436403508773,0.9994517543859649,-5.0951787286400645,-6.901012061973397,7292,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005806301554554812
fresh_may_2026,505,456,0.09808612440191389,1.4573467005880691,1.3501800339214025,0.2122112211221122,0.902970297029703,1.5058556837383033,1.398855683738303,456,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,a7s2m_F1_oi_market_interaction_48_0d792bd1fb56,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005806301554554812
train_2024,8774,8748,-0.0029403486484842756,-1.5610507395098878,-3.8137174061765537,0.25674340855558087,0.997036699338956,-1.3910715415451975,-3.6437382082118646,8747,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.0029403486484842756
validation_2025H1,4344,4343,-0.006812820557931006,-1.1578933091728834,-2.3632266425062167,0.2774708410067526,0.9997697974217311,-1.0853435499637356,-2.2903435499637346,4343,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.0029403486484842756
recent_oos_2025H2_2026Apr,7296,7292,0.0011260475254706516,-3.1465737010632457,-5.040740367729912,0.2596171418128655,0.9994517543859649,-3.00327889101351,-4.897778891013509,7292,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.0029403486484842756
fresh_may_2026,505,480,0.07759954875201958,-0.5584859720768994,-0.676152638743566,0.233003300330033,0.9504950495049505,-0.521907102231631,-0.6394071022316309,480,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,a7s2m_F1_oi_market_interaction_24_b3d2d52449ee,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.0029403486484842756
train_2024,8774,8748,0.008371941338185376,-0.658517371465916,-2.911184038132582,0.25674340855558087,0.997036699338956,-0.6232517127506352,-2.875918379417302,8747,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
validation_2025H1,4344,4343,-0.022486973300081727,-5.990292790588357,-7.19562612392169,0.2774708410067526,0.9997697974217311,-5.813859191596327,-7.018859191596328,4343,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
recent_oos_2025H2_2026Apr,7296,7292,-0.012550395298612483,-5.21519024968289,-7.109356916349558,0.2596171418128655,0.9994517543859649,-5.178470909140555,-7.072970909140555,7292,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
fresh_may_2026,505,456,0.11327030714769025,1.3603999922759575,1.2485666589426243,0.22145214521452142,0.902970297029703,1.4006386187986963,1.2889719521320298,456,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,a7s2m_F1_oi_market_interaction_48_c7aaf7573125,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008371941338185376
train_2024,8774,8748,-0.0046166637435430535,-1.6611342641837632,-3.153800930850429,0.170123850771218,0.997036699338956,-0.8967441855436256,-2.3892441855436255,8747,a7s2m_F1_oi_market_interaction_24_a18006b36a89,a7s2m_F1_oi_market_interaction_24_a18006b36a89,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
validation_2025H1,4344,4343,-0.0022220488086161796,-0.7699060526161485,-1.5357393859494815,0.1762968078575813,0.9997697974217311,-0.5849403869572932,-1.3507737202906263,4343,a7s2m_F1_oi_market_interaction_24_a18006b36a89,a7s2m_F1_oi_market_interaction_24_a18006b36a89,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
recent_oos_2025H2_2026Apr,7296,7292,0.009851006677659122,-4.107084073716614,-5.309750740383281,0.16483918128654973,0.9994517543859649,-4.051685934124733,-5.2543526007914,7292,a7s2m_F1_oi_market_interaction_24_a18006b36a89,a7s2m_F1_oi_market_interaction_24_a18006b36a89,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
fresh_may_2026,505,480,0.06803643697839004,-0.34589586070724104,-0.41956252737390765,0.14587458745874585,0.9504950495049505,-0.30434465641709385,-0.3780113230837603,480,a7s2m_F1_oi_market_interaction_24_a18006b36a89,a7s2m_F1_oi_market_interaction_24_a18006b36a89,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,-1.0,-0.0046166637435430535
train_2024,8774,8748,0.0023149484388247346,0.2753912902624066,-1.21727537640426,0.170123850771218,0.997036699338956,-0.2678520463199371,-1.760352046319938,8747,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
validation_2025H1,4344,4343,-0.018226975226146875,-5.414254978989237,-6.180088312322571,0.1762968078575813,0.9997697974217311,-5.164240245259736,-5.930073578593068,4343,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
recent_oos_2025H2_2026Apr,7296,7292,-0.005718499821626496,-1.7179569786358397,-2.9206236453025065,0.16483918128654973,0.9994517543859649,-1.8545716922453375,-3.0572383589120027,7292,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
fresh_may_2026,505,456,0.09754938044411736,0.8193743097110942,0.7503743097110944,0.13663366336633664,0.902970297029703,0.8720960873717889,0.8029294207051222,456,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,a7s2m_F1_oi_market_interaction_48_af7fcffe4e62,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",48,1.0,0.0023149484388247346
train_2024,8774,8747,-0.0007423878945456399,-2.1587825135602916,-4.919282513560292,0.3146227490312286,0.9969227262366082,-1.5213140644540766,-4.281480731120742,8746,a7s2m_F1_oi_market_interaction_24_d013679182fd,a7s2m_F1_oi_market_interaction_24_d013679182fd,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
validation_2025H1,4344,4343,-0.0006776220452144352,-2.5739570776007272,-3.9524570776007266,0.3173342541436464,0.9997697974217311,-2.5151016841468,-3.8936016841467986,4343,a7s2m_F1_oi_market_interaction_24_d013679182fd,a7s2m_F1_oi_market_interaction_24_d013679182fd,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
recent_oos_2025H2_2026Apr,7296,7292,0.0022356139162647633,-4.201727327111342,-6.410060660444676,0.3026772660818713,0.9994517543859649,-4.0459110459336,-6.2542443792669316,7292,a7s2m_F1_oi_market_interaction_24_d013679182fd,a7s2m_F1_oi_market_interaction_24_d013679182fd,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
fresh_may_2026,505,480,0.06340328894011844,-0.3831316285134527,-0.514464961846786,0.2600660066006601,0.9504950495049505,-0.37578252967024073,-0.5072825296702408,480,a7s2m_F1_oi_market_interaction_24_d013679182fd,a7s2m_F1_oi_market_interaction_24_d013679182fd,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",24,-1.0,-0.0007423878945456399
train_2024,8774,8747,0.006069061529363844,-1.5828772198833074,-4.343377219883308,0.3146227490312286,0.9969227262366082,-2.15226647318588,-4.912433139852546,8746,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
validation_2025H1,4344,4343,-0.016611501596881368,-3.1405232136684953,-4.519023213668495,0.3173342541436464,0.9997697974217311,-3.264836491657507,-4.643336491657506,4343,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
recent_oos_2025H2_2026Apr,7296,7292,-0.012536969338944055,-3.8740748446943654,-6.082408178027698,0.3026772660818713,0.9994517543859649,-3.8289110864738145,-6.037244419807147,7292,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
fresh_may_2026,505,456,0.1007545086492455,1.0936475169366238,0.9686475169366235,0.24752475247524752,0.902970297029703,1.172421684628774,1.047421684628774,456,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,a7s2m_F1_oi_market_interaction_48_fc0522ccb4ef,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_24h),Rank(taker_imbalance))",48,1.0,0.006069061529363844
train_2024,8774,8768,0.001145373947625721,-2.186446789747237,-5.133446789747237,0.3358787326191019,0.999316161385913,-2.9751036153080945,-5.92177028197476,8767,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
validation_2025H1,4344,4343,-0.0011560828340964053,-1.2190707598341828,-2.6549040931675156,0.3305325352977287,0.9997697974217311,-1.5293066891230431,-2.965140022456376,4343,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
recent_oos_2025H2_2026Apr,7296,7292,0.001574246721923786,-0.46713942669677944,-2.822472760030112,0.32282529239766083,0.9994517543859649,-0.4544979642252289,-2.8099979642252286,7292,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,a7s2m_F1_oi_market_interaction_24_88ab231b3cdb,candidate,original,F1_oi_market_interaction,"Mul(ZScore(open_interest_change_4h),Rank(latest_known_funding_rate))",24,1.0,0.001145373947625721
