symbol,path,file_exists,manifest_status,manifest_rows,coverage_metrics,coverage_market_funding,read_ok,error,rows,row_count_match,timestamp_min,timestamp_max,duplicate_symbol_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_non_allowed_count,feature_lag_min_hours,execution_lag_min_hours,feature_to_execution_lag_min_hours,median_hourly_quote_volume,mean_hourly_quote_volume,p10_hourly_quote_volume,p90_hourly_quote_volume,metrics_missing_rows,market_funding_missing_rows,source_trade_klines_rate,source_metrics_rate,source_market_funding_rate,rows_train_2024,rows_validation_2025H1,rows_recent_2025H2_2026Apr,rows_may_2026_stress_unavailable,liquidity_rank,liquidity_tier,history_tier,search_eligibility,contract_format,base_asset,is_core12,is_major
SOLVUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SOLVUSDT\part.parquet,True,ok,11244,1.0,1.0,True,,11244,True,2025-01-17 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16874,0,1.0,1.0,0.0,217870.051845,867294.0451704689,46157.349492,2177568.117083,0,0,1.0,1.0,1.0,0,3948,7296,0,305,tail,recent_only,listing_aware,plain_contract,SOLV,False,False
TUTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TUTUSDT\part.parquet,True,ok,9759,1.0,1.0,True,,9759,True,2025-03-20 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14646,0,1.0,1.0,0.0,217268.36017,1140191.344081581,37828.578422,1954485.6134260006,0,0,1.0,1.0,1.0,0,2463,7296,0,306,tail,recent_only,listing_aware,plain_contract,TUT,False,False
MAVUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MAVUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,216411.2662,675934.3552605386,41908.739092,1441613.258267001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,307,tail,full_2024_2026apr,strict_full_history,plain_contract,MAV,False,False
AGLDUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AGLDUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,213863.59999999998,1226122.4381924109,58502.09925000001,1529450.2088700002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,308,tail,full_2024_2026apr,strict_full_history,plain_contract,AGLD,False,False
CUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CUSDT\part.parquet,True,ok,6951,1.0,1.0,True,,6951,True,2025-07-15 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10178,0,1.0,1.0,0.0,213021.26705,1650411.5038212298,33980.90637,2308491.41106,0,0,1.0,1.0,1.0,0,0,6951,0,309,tail,short_history,listing_aware,plain_contract,C,False,False
GMXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=GMXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,212467.46093499998,493011.8124242617,46401.978632000006,998041.5029420002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,310,tail,full_2024_2026apr,strict_full_history,plain_contract,GMX,False,False
ATHUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ATHUSDT\part.parquet,True,ok,9441,1.0,1.0,True,,9441,True,2025-04-02 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14168,0,1.0,1.0,0.0,211827.19378,559975.658609028,58963.90796,1151135.9626,0,0,1.0,1.0,1.0,0,2145,7296,0,311,tail,recent_only,listing_aware,plain_contract,ATH,False,False
SKYUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SKYUSDT\part.parquet,True,ok,5609,1.0,1.0,True,,5609,True,2025-09-09 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8416,0,1.0,1.0,0.0,209863.45739,389006.15522515064,77812.24139400001,746063.0169259999,0,0,1.0,1.0,1.0,0,0,5609,0,312,tail,short_history,listing_aware,plain_contract,SKY,False,False
CATIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CATIUSDT\part.parquet,True,ok,14101,1.0,1.0,True,,14101,True,2024-09-20 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,21159,0,1.0,1.0,0.0,209533.8584,1343957.5457998638,30752.12985,3172679.7745,0,0,1.0,1.0,1.0,2461,4344,7296,0,313,tail,listed_by_2025H1,listing_aware,plain_contract,CATI,False,False
BELUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BELUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,208559.16210000002,778225.0736518899,44635.14572,1213474.8181200002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,314,tail,full_2024_2026apr,strict_full_history,plain_contract,BEL,False,False
BREVUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BREVUSDT\part.parquet,True,ok,2918,1.0,1.0,True,,2918,True,2025-12-30 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,5406,0,1.0,1.0,0.0,208438.9115,1400563.1923217957,49555.9592,2017052.1332500023,0,0,1.0,1.0,1.0,0,0,2918,0,315,tail,short_history,listing_aware,plain_contract,BREV,False,False
STOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=STOUSDT\part.parquet,True,ok,9202,1.0,1.0,True,,9202,True,2025-04-12 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13566,0,1.0,1.0,0.0,207942.973315,1694001.9696497729,43028.897993000006,1816106.465843999,0,0,1.0,1.0,1.0,0,1906,7296,0,316,tail,recent_only,listing_aware,plain_contract,STO,False,False
OPENUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=OPENUSDT\part.parquet,True,ok,5627,1.0,1.0,True,,5627,True,2025-09-08 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8444,0,1.0,1.0,0.0,207347.3385,1658636.6996227296,51925.03102,3138562.7356600007,0,0,1.0,1.0,1.0,0,0,5627,0,317,tail,short_history,listing_aware,plain_contract,OPEN,False,False
APRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=APRUSDT\part.parquet,True,ok,4550,1.0,1.0,True,,4550,True,2025-10-23 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6828,0,1.0,1.0,0.0,205946.77883,1251165.4139092858,42502.051440999996,2146860.2119209995,0,0,1.0,1.0,1.0,0,0,4550,0,318,tail,short_history,listing_aware,plain_contract,APR,False,False
XVGUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=XVGUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,205770.8167415,1067554.8826861775,61852.95091374,1576111.2245918,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,319,tail,full_2024_2026apr,strict_full_history,plain_contract,XVG,False,False
IOTXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=IOTXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,204920.71692,462149.3354927639,38565.338574,965313.7488530001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,320,tail,full_2024_2026apr,strict_full_history,plain_contract,IOTX,False,False
DRIFTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DRIFTUSDT\part.parquet,True,ok,12921,1.0,1.0,True,,12921,True,2024-11-08 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,19088,0,1.0,1.0,0.0,203848.5937,1029666.5080509636,50088.7485,1724242.1787,0,0,1.0,1.0,1.0,1281,4344,7296,0,321,tail,listed_by_2025H1,listing_aware,plain_contract,DRIFT,False,False
NOMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=NOMUSDT\part.parquet,True,ok,5080,1.0,1.0,True,,5080,True,2025-10-01 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7216,0,1.0,1.0,0.0,202281.2429755,1440468.2056844234,53493.7588702,2206924.7998174,0,0,1.0,1.0,1.0,0,0,5080,0,322,tail,short_history,listing_aware,plain_contract,NOM,False,False
GPSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=GPSUSDT\part.parquet,True,ok,10495,1.0,1.0,True,,10495,True,2025-02-17 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14744,0,1.0,1.0,0.0,201313.53306,841138.9417508505,56472.384803600005,1482503.4203000003,0,0,1.0,1.0,1.0,0,3199,7296,0,323,tail,recent_only,listing_aware,plain_contract,GPS,False,False
ANKRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ANKRUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35553,0,1.0,1.0,0.0,200838.93751999998,618565.5531121196,57738.61691900001,1226049.4601370017,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,324,tail,full_2024_2026apr,strict_full_history,plain_contract,ANKR,False,False
TAKEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TAKEUSDT\part.parquet,True,ok,5749,1.0,1.0,True,,5749,True,2025-09-03 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8626,0,1.0,1.0,0.0,199551.0678,969501.6996738771,43657.33040400001,1591319.2992379998,0,0,1.0,1.0,1.0,0,0,5749,0,325,tail,short_history,listing_aware,plain_contract,TAKE,False,False
GTCUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=GTCUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,40199,0,1.0,1.0,0.0,196737.36465,416932.97020434454,45034.20777000001,783555.23218,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,326,tail,full_2024_2026apr,strict_full_history,plain_contract,GTC,False,False
HOTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HOTUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,196062.413992,463161.796277899,52288.59977470001,921727.1926153006,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,327,tail,full_2024_2026apr,strict_full_history,plain_contract,HOT,False,False
OGUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=OGUSDT\part.parquet,True,ok,8487,1.0,1.0,True,,8487,True,2025-05-12 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12738,0,1.0,1.0,0.0,196038.5984,801215.7138686697,39668.59126,1826367.872180001,0,0,1.0,1.0,1.0,0,1191,7296,0,328,tail,recent_only,listing_aware,plain_contract,OG,False,False
KAIAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=KAIAUSDT\part.parquet,True,ok,12298,1.0,1.0,True,,12298,True,2024-12-04 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18454,0,1.0,1.0,0.0,194622.5319,637538.8279804123,48746.783691000004,1260865.3752000008,0,0,1.0,1.0,1.0,658,4344,7296,0,329,tail,listed_by_2025H1,listing_aware,plain_contract,KAIA,False,False
ASTRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ASTRUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,194132.5474905,556493.3374609217,43964.07789310001,1223066.3939546004,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,330,tail,full_2024_2026apr,strict_full_history,plain_contract,ASTR,False,False
SOPHUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SOPHUSDT\part.parquet,True,ok,8099,1.0,1.0,True,,8099,True,2025-05-28 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9828,0,1.0,1.0,0.0,193872.598221,1336519.326239082,43177.082762,2053898.3657522,0,0,1.0,1.0,1.0,0,803,7296,0,331,tail,recent_only,listing_aware,plain_contract,SOPH,False,False
TREEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TREEUSDT\part.parquet,True,ok,6610,1.0,1.0,True,,6610,True,2025-07-29 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9800,0,1.0,1.0,0.0,193235.96545000002,1346660.115924044,39665.368097000006,2478014.7835300015,0,0,1.0,1.0,1.0,0,0,6610,0,332,tail,short_history,listing_aware,plain_contract,TREE,False,False
SPELLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SPELLUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,191387.0989238,1031473.7070295392,41821.64288308,1407885.2620976616,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,333,tail,full_2024_2026apr,strict_full_history,plain_contract,SPELL,False,False
RVNUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=RVNUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,32355,0,1.0,1.0,0.0,189500.780995,813078.8235428232,56860.23802,1023562.9730490001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,334,tail,full_2024_2026apr,strict_full_history,plain_contract,RVN,False,False
AIOTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AIOTUSDT\part.parquet,True,ok,8772,1.0,1.0,True,,8772,True,2025-04-30 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13166,0,1.0,1.0,0.0,189102.36949,1334483.656212737,34444.078373000004,2433142.713979,0,0,1.0,1.0,1.0,0,1476,7296,0,335,tail,recent_only,listing_aware,plain_contract,AIOT,False,False
BSVUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BSVUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,188782.5155,665259.7229764492,38933.6114,1432029.0390000003,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,336,tail,full_2024_2026apr,strict_full_history,plain_contract,BSV,False,False
BUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BUSDT\part.parquet,True,ok,8240,1.0,1.0,True,,8240,True,2025-05-22 16:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12366,0,1.0,1.0,0.0,188027.47425,925989.687838494,30976.08775,1378773.673495001,0,0,1.0,1.0,1.0,0,944,7296,0,337,tail,recent_only,listing_aware,plain_contract,B,False,False
BLESSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BLESSUSDT\part.parquet,True,ok,5271,1.0,1.0,True,,5271,True,2025-09-23 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7910,0,1.0,1.0,0.0,187757.88482,2353422.0594362365,36457.06719,4664442.06866,0,0,1.0,1.0,1.0,0,0,5271,0,338,tail,short_history,listing_aware,plain_contract,BLESS,False,False
SHELLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SHELLUSDT\part.parquet,True,ok,10495,1.0,1.0,True,,10495,True,2025-02-17 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,15750,0,1.0,1.0,0.0,186785.8203,821549.9726006252,39102.745066,1502637.341440002,0,0,1.0,1.0,1.0,0,3199,7296,0,339,tail,recent_only,listing_aware,plain_contract,SHELL,False,False
AUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AUSDT\part.parquet,True,ok,8104,1.0,1.0,True,,8104,True,2025-05-28 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12162,0,1.0,1.0,0.0,186712.675005,382033.18388851924,53056.182139000004,767533.105397,0,0,1.0,1.0,1.0,0,808,7296,0,340,tail,recent_only,listing_aware,plain_contract,A,False,False
NAORISUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=NAORISUSDT\part.parquet,True,ok,6564,1.0,1.0,True,,6564,True,2025-07-31 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9848,0,1.0,1.0,0.0,186434.97705,1080896.5293440905,34920.395279000004,2086013.148879,0,0,1.0,1.0,1.0,0,0,6564,0,341,tail,short_history,listing_aware,plain_contract,NAORIS,False,False
REDUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=REDUSDT\part.parquet,True,ok,10088,1.0,1.0,True,,10088,True,2025-03-06 16:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14340,0,1.0,1.0,0.0,184184.67965,1339434.0183825237,38848.7212,1896069.77101,0,0,1.0,1.0,1.0,0,2792,7296,0,342,tail,recent_only,listing_aware,plain_contract,RED,False,False
KMNOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=KMNOUSDT\part.parquet,True,ok,11909,1.0,1.0,True,,11909,True,2024-12-20 19:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17870,0,1.0,1.0,0.0,182364.5634,384332.69474705175,42683.629198,755348.8515360003,0,0,1.0,1.0,1.0,269,4344,7296,0,343,tail,listed_by_2025H1,listing_aware,plain_contract,KMNO,False,False
QUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=QUSDT\part.parquet,True,ok,5777,1.0,1.0,True,,5777,True,2025-09-02 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8668,0,1.0,1.0,0.0,181607.191694,1154801.6216723465,40186.8161266,2409503.337061403,0,0,1.0,1.0,1.0,0,0,5777,0,344,tail,short_history,listing_aware,plain_contract,Q,False,False
1000CHEEMSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1000CHEEMSUSDT\part.parquet,True,ok,12517,1.0,1.0,True,,12517,True,2024-11-25 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18782,0,1.0,1.0,0.0,181466.6332639,719808.0052024939,34246.87614166,1530737.9253835198,0,0,1.0,1.0,1.0,877,4344,7296,0,345,tail,listed_by_2025H1,listing_aware,multiplier_contract,1000CHEEMS,False,False
HOLOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HOLOUSDT\part.parquet,True,ok,5556,1.0,1.0,True,,5556,True,2025-09-11 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8336,0,1.0,1.0,0.0,180117.92788,968623.8808379463,44415.505984999996,1787313.924995,0,0,1.0,1.0,1.0,0,0,5556,0,346,tail,short_history,listing_aware,plain_contract,HOLO,False,False
DEEPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DEEPUSDT\part.parquet,True,ok,8968,1.0,1.0,True,,8968,True,2025-04-22 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13460,0,1.0,1.0,0.0,178433.297135,536250.2669932347,46193.73719000001,810891.2668330002,0,0,1.0,1.0,1.0,0,1672,7296,0,347,tail,recent_only,listing_aware,plain_contract,DEEP,False,False
NILUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=NILUSDT\part.parquet,True,ok,9659,1.0,1.0,True,,9659,True,2025-03-24 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14496,0,1.0,1.0,0.0,178160.90568,790031.9647064422,54316.309374,1339185.2560500004,0,0,1.0,1.0,1.0,0,2363,7296,0,348,tail,recent_only,listing_aware,plain_contract,NIL,False,False
PROVEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PROVEUSDT\part.parquet,True,ok,6439,1.0,1.0,True,,6439,True,2025-08-05 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9662,0,1.0,1.0,0.0,178100.33053,1771476.7016402208,42910.154514,2582060.610303999,0,0,1.0,1.0,1.0,0,0,6439,0,349,tail,short_history,listing_aware,plain_contract,PROVE,False,False
TAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TAUSDT\part.parquet,True,ok,6809,1.0,1.0,True,,6809,True,2025-07-21 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10220,0,1.0,1.0,0.0,176022.2017,1585938.0557497593,28818.874418,1834723.2336139996,0,0,1.0,1.0,1.0,0,0,6809,0,350,tail,short_history,listing_aware,plain_contract,TA,False,False
ILVUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ILVUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,175979.46665000002,407100.816548301,47080.563630000004,792278.2254300001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,351,tail,full_2024_2026apr,strict_full_history,plain_contract,ILV,False,False
NEWTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=NEWTUSDT\part.parquet,True,ok,7570,1.0,1.0,True,,7570,True,2025-06-19 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11218,0,1.0,1.0,0.0,175193.74745,1195693.0111364624,36475.97945300001,1773064.4151900015,0,0,1.0,1.0,1.0,0,274,7296,0,352,tail,recent_only,listing_aware,plain_contract,NEWT,False,False
ICNTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ICNTUSDT\part.parquet,True,ok,7235,1.0,1.0,True,,7235,True,2025-07-03 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10860,0,1.0,1.0,0.0,174537.5829,753545.8259883345,37782.384040000004,1393567.5987000007,0,0,1.0,1.0,1.0,0,0,7235,0,353,tail,recent_only,listing_aware,plain_contract,ICNT,False,False
ARPAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ARPAUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,172040.097365,610089.6363857045,43886.656797,1105952.7427510007,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,354,tail,full_2024_2026apr,strict_full_history,plain_contract,ARPA,False,False
AIAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AIAUSDT\part.parquet,True,ok,2869,0.8410596026490066,1.0,True,,2869,True,2026-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,11,0,13654,0,1.0,1.0,0.0,171925.47323,646303.8402295085,0.0,966122.737558,456,0,1.0,0.8410596026490066,1.0,0,0,2869,0,355,tail,short_history,hold_quality_or_short_history,plain_contract,AIA,False,False
STBLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=STBLUSDT\part.parquet,True,ok,5419,1.0,1.0,True,,5419,True,2025-09-17 05:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8132,0,1.0,1.0,0.0,171178.13017,2191569.1107875314,26731.899566,4890259.597747997,0,0,1.0,1.0,1.0,0,0,5419,0,356,tail,short_history,listing_aware,plain_contract,STBL,False,False
DOLOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DOLOUSDT\part.parquet,True,ok,8757,1.0,1.0,True,,8757,True,2025-05-01 03:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13142,0,1.0,1.0,0.0,170120.338061,1026626.6763179795,30980.200572,2131627.5605200008,0,0,1.0,1.0,1.0,0,1461,7296,0,357,tail,recent_only,listing_aware,plain_contract,DOLO,False,False
OGNUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=OGNUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35487,0,1.0,1.0,0.0,169440.30255,505689.3891138822,46333.72563,945957.20508,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,358,tail,full_2024_2026apr,strict_full_history,plain_contract,OGN,False,False
