level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_8h,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(Delta(open_interest_value_last,8)))",skel_effc632350c0cac6,prod_62868a705b4e6f28,a7ff55r3_99e4a4c6a4c2c825
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_8h,"Mul(Delta(taker_buy_quote_volume,8),Sign(Delta(open_interest_value_last,8)))",skel_3afee12eb6a9078f,prod_b1f30cf2c90a432c,a7ff55r3_a981cfb96aaf8ffd
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_8h,"Mean(Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_value_last,8)),4)",skel_8a80c8785bbf365b,prod_a61a3d300c0c39c1,a7ff55r3_3fb31cd4c28c5e99
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_8h,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Delta(open_interest_value_last,8)))",skel_3afee12eb6a9078f,prod_4cce8bbfa446ebe1,a7ff55r3_c18f4df603977858
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_value_last,8),24))",skel_3820609b876fcdcb,prod_513480df67979fa0,a7ff55r3_116615b6a3a943cd
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_8h,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(Mean(open_interest_value_last,8)))",skel_effc632350c0cac6,prod_37c691d31444781e,a7ff55r3_6479de4520f27fc4
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_8h,"Mul(Delta(taker_buy_quote_volume,8),Sign(Mean(open_interest_value_last,8)))",skel_3afee12eb6a9078f,prod_76ed81e643694075,a7ff55r3_90af8aeaf2e19bd4
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_8h,"Mean(Mul(Delta(taker_buy_quote_volume,8),Mean(open_interest_value_last,8)),4)",skel_8a80c8785bbf365b,prod_996070155946756e,a7ff55r3_d8ed310edac42d4d
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_8h,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Mean(open_interest_value_last,8)))",skel_3afee12eb6a9078f,prod_bcb54b928fafe80a,a7ff55r3_c7a900117540c560
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(ZScore(Mean(open_interest_value_last,8)),24))",skel_1a10f276772d38a3,prod_058997ce9abd4c14,a7ff55r3_9d5ba577b3be2c4d
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_8h,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(ZScore(Mean(open_interest_value_last,8))))",skel_f89a6e67ef647a58,prod_5de6037e26d404e4,a7ff55r3_4fbc8942baafe2d7
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_8h,"Mul(Delta(taker_buy_quote_volume,8),Sign(ZScore(Mean(open_interest_value_last,8))))",skel_156d0fafafecde17,prod_dca54c226f7915d5,a7ff55r3_41c59bb1befada63
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_8h,"Mean(Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_last,8))),4)",skel_bb02868db9f6b779,prod_bd1f56c8442b98f4,a7ff55r3_2b4b5ca6c65ef5b6
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_8h,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(ZScore(Mean(open_interest_value_last,8))))",skel_156d0fafafecde17,prod_6d88eee68cc275e9,a7ff55r3_d15ec37f0b1e3e94
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_value_last,24),24))",skel_3820609b876fcdcb,prod_f2e5a7782eee95fa,a7ff55r3_60401ba1c89e688a
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_24h,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(Delta(open_interest_value_last,24)))",skel_effc632350c0cac6,prod_25ab66c47c2825d0,a7ff55r3_6ee4528519cc7182
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_24h,"Mul(Delta(taker_buy_quote_volume,8),Sign(Delta(open_interest_value_last,24)))",skel_3afee12eb6a9078f,prod_97e1e65f9d9feaef,a7ff55r3_1e16c7b731f3473c
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_24h,"Mean(Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_value_last,24)),4)",skel_8a80c8785bbf365b,prod_d75be51d47efcc38,a7ff55r3_2da1eaff3d47c0f3
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_24h,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Delta(open_interest_value_last,24)))",skel_3afee12eb6a9078f,prod_0b96408c6768f66e,a7ff55r3_f4c8f7ef3e1eb273
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_value_last,24),24))",skel_3820609b876fcdcb,prod_797376a29a898e9c,a7ff55r3_bed928be21da79be
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_24h,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(Mean(open_interest_value_last,24)))",skel_effc632350c0cac6,prod_ab8a5fa9abf53232,a7ff55r3_15cfd7ecd2c9dfcf
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_24h,"Mul(Delta(taker_buy_quote_volume,8),Sign(Mean(open_interest_value_last,24)))",skel_3afee12eb6a9078f,prod_7885676c8217441f,a7ff55r3_2c719d6c68600876
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_24h,"Mean(Mul(Delta(taker_buy_quote_volume,8),Mean(open_interest_value_last,24)),4)",skel_8a80c8785bbf365b,prod_784374677fdba173,a7ff55r3_332a3b460327c8e7
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,mean_24h,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Mean(open_interest_value_last,24)))",skel_3afee12eb6a9078f,prod_ba28df1c19ffa679,a7ff55r3_53a536fcbb0c7d1d
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(ZScore(Mean(open_interest_value_last,24)),24))",skel_1a10f276772d38a3,prod_61a9f64715b15870,a7ff55r3_22e7e9cd78be7a95
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_24h,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(ZScore(Mean(open_interest_value_last,24))))",skel_f89a6e67ef647a58,prod_0cb76585d7a8bb1b,a7ff55r3_3009aaa34c905f90
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_24h,"Mul(Delta(taker_buy_quote_volume,8),Sign(ZScore(Mean(open_interest_value_last,24))))",skel_156d0fafafecde17,prod_1b8645b0416649c0,a7ff55r3_05f4b6be613dde82
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_24h,"Mean(Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_last,24))),4)",skel_bb02868db9f6b779,prod_9ae30f63098c9c56,a7ff55r3_77bb94add848bb46
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,zmean_24h,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(ZScore(Mean(open_interest_value_last,24))))",skel_156d0fafafecde17,prod_1e20bb457b81f452,a7ff55r3_15d096cdb4f9f454
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,level,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(open_interest_value_last,24))",skel_eaa129218e1e1a2f,prod_a754df2d2ea3032c,a7ff55r3_a14dbda0c51c7f2d
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,level,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(open_interest_value_last))",skel_7d94a0d0fbd53a81,prod_c10fda19ebf05ff7,a7ff55r3_152f2930a19a5e97
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,level,"Mul(Mean(taker_buy_quote_volume,8),Sign(open_interest_value_last))",skel_136259b72205469f,prod_17a9a95c26b3fea2,a7ff55r3_b0b47c73031162d1
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,level,"Mean(Mul(Mean(taker_buy_quote_volume,8),open_interest_value_last),4)",skel_8184698cb7b24c02,prod_3f24e1aa75bc02d7,a7ff55r3_72c0500123487e1b
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,level,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(open_interest_value_last))",skel_136259b72205469f,prod_4f91615c4a467984,a7ff55r3_d52d38f64455ad97
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_value_last,4),24))",skel_3820609b876fcdcb,prod_6c73fa9744aa3a21,a7ff55r3_78bbdceed2593e21
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_4h,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Delta(open_interest_value_last,4)))",skel_effc632350c0cac6,prod_68a2c1e3d0b7737b,a7ff55r3_5458adeb64a77c0d
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_4h,"Mul(Mean(taker_buy_quote_volume,8),Sign(Delta(open_interest_value_last,4)))",skel_3afee12eb6a9078f,prod_54a61020c7f09f87,a7ff55r3_f983d957703dc7a3
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_4h,"Mean(Mul(Mean(taker_buy_quote_volume,8),Delta(open_interest_value_last,4)),4)",skel_8a80c8785bbf365b,prod_088fba79b26b1e77,a7ff55r3_64133c0c3e63277e
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_4h,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(Delta(open_interest_value_last,4)))",skel_3afee12eb6a9078f,prod_9a3be2b26ff4adad,a7ff55r3_1abd05b443b322fe
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,mean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_value_last,4),24))",skel_3820609b876fcdcb,prod_f3af7ed1dbb8160a,a7ff55r3_11748e0bac3392bd
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,mean_4h,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Mean(open_interest_value_last,4)))",skel_effc632350c0cac6,prod_9516c662243f6bfb,a7ff55r3_353806c026db0235
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,mean_4h,"Mul(Mean(taker_buy_quote_volume,8),Sign(Mean(open_interest_value_last,4)))",skel_3afee12eb6a9078f,prod_7293268809fbef25,a7ff55r3_07b2cbc36f03fb50
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,mean_4h,"Mean(Mul(Mean(taker_buy_quote_volume,8),Mean(open_interest_value_last,4)),4)",skel_8a80c8785bbf365b,prod_a2a30034f531d57d,a7ff55r3_9c3bce233841ba21
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,mean_4h,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(Mean(open_interest_value_last,4)))",skel_3afee12eb6a9078f,prod_cd2c95d3ba3e3a13,a7ff55r3_e802ca1e1da17bf5
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,zmean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(ZScore(Mean(open_interest_value_last,4)),24))",skel_1a10f276772d38a3,prod_70f05083bd79ef72,a7ff55r3_9e708922705d03ef
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,zmean_4h,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(ZScore(Mean(open_interest_value_last,4))))",skel_f89a6e67ef647a58,prod_93b6c64ca843bc76,a7ff55r3_65fc4061e3006b14
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,zmean_4h,"Mul(Mean(taker_buy_quote_volume,8),Sign(ZScore(Mean(open_interest_value_last,4))))",skel_156d0fafafecde17,prod_a48cc50a696487aa,a7ff55r3_7c0c2c56971f00f3
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,zmean_4h,"Mean(Mul(Mean(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_last,4))),4)",skel_bb02868db9f6b779,prod_3c3841e5c0b06edb,a7ff55r3_de6df24ffdd8ab6b
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,zmean_4h,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(ZScore(Mean(open_interest_value_last,4))))",skel_156d0fafafecde17,prod_379c80eb35a66e8a,a7ff55r3_5631fd27d6b4dd98
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_value_last,8),24))",skel_3820609b876fcdcb,prod_58ff58c0fc838622,a7ff55r3_171a61dd2fd668ff
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_8h,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Delta(open_interest_value_last,8)))",skel_effc632350c0cac6,prod_afacef0ca01816af,a7ff55r3_6817c7a0578e5abc
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_8h,"Mul(Mean(taker_buy_quote_volume,8),Sign(Delta(open_interest_value_last,8)))",skel_3afee12eb6a9078f,prod_9775a45ac63d2ec6,a7ff55r3_15b8831fc86931e0
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_8h,"Mean(Mul(Mean(taker_buy_quote_volume,8),Delta(open_interest_value_last,8)),4)",skel_8a80c8785bbf365b,prod_67e23e5fa9afe9bf,a7ff55r3_fadb49513ad531c5
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,delta_8h,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(Delta(open_interest_value_last,8)))",skel_3afee12eb6a9078f,prod_674f3a3763e988ad,a7ff55r3_0de273d11a929a9b
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,mean_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_value_last,8),24))",skel_3820609b876fcdcb,prod_81cf16644988a66c,a7ff55r3_dcb94967c1ff507b
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_8h,mean_8h,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Mean(open_interest_value_last,8)))",skel_effc632350c0cac6,prod_973ada334ba2f475,a7ff55r3_1744c6d21cbc877d
