a7ls_arm,arm_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,modifier_guard_required,expression,skeleton_key,production_key,blueprint_id,in_materialization_queue,in_company_numeric_wave_queue,materialization_shard,checkpoint_key,numeric_shard
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|liquidity_like,signed_spread,funding_rate_state_last_ffill_8h,trade_quote_volume,funding_state_like,liquidity_like,level,zmean_72h,False,"Mul(Sub(CSRank(funding_rate_state_last_ffill_8h),CSRank(ZScore(Mean(trade_quote_volume,72)))),Sign(ZScore(Mean(trade_quote_volume,72))))",skel_54e4d00dacb72134,prod_55c6723195333740,a7ls1_67d33e9ee1835154,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_67d33e9ee1835154,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like|listing_age_like,signed_spread,trade_quote_volume,listing_age_days,liquidity_like,listing_age_like,csrank,mean_24h,True,"Mul(Sub(CSRank(CSRank(trade_quote_volume)),CSRank(Mean(listing_age_days,24))),Sign(Mean(listing_age_days,24)))",skel_14ac1a5dd729b2c6,prod_3638970f071847f5,a7ls1_5028ae9d151cf2e9,True,True,a7ls_b_materialization_s025,a7ls_b_numeric_s006::a7ls1_5028ae9d151cf2e9,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,listing_age_like|regime_state,signed_spread,listing_age_days,basis_abs_state,listing_age_like,regime_state,level,zmean_24h,True,"Mul(Sub(CSRank(listing_age_days),CSRank(ZScore(Mean(basis_abs_state,24)))),Sign(ZScore(Mean(basis_abs_state,24))))",skel_54e4d00dacb72134,prod_f135088a4dad7217,a7ls1_b959697f3358b9ab,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_b959697f3358b9ab,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,signed_spread,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,zmean_4h,clip_z,False,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Clip(ZScore(open_interest_mean),-3,3))),Sign(Clip(ZScore(open_interest_mean),-3,3)))",skel_8af38a26408fa3f9,prod_fb745677f863ad95,a7ls1_867c725851943bf1,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_867c725851943bf1,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,positioning_like|liquidity_like,signed_spread,global_long_short_account_ratio_last,trade_quote_volume,positioning_like,liquidity_like,level,clip_z,False,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Clip(ZScore(trade_quote_volume),-3,3))),Sign(Clip(ZScore(trade_quote_volume),-3,3)))",skel_c4248f97b6aa7011,prod_6c5f84f9f45404b2,a7ls1_7e4af189c6bccc9a,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_7e4af189c6bccc9a,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,signed_spread,trade_close,mark_close,price_like,price_like,mean_4h,clip_z,False,"Mul(Sub(CSRank(Mean(trade_close,4)),CSRank(Clip(ZScore(mark_close),-3,3))),Sign(Clip(ZScore(mark_close),-3,3)))",skel_fcb7f07e87386e66,prod_9bf69e8197eca451,a7ls1_77bcd33a9d9e915b,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_77bcd33a9d9e915b,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,taker_flow_like|liquidity_like,signed_spread,taker_buy_sell_volume_ratio_last,trade_quote_volume,taker_flow_like,liquidity_like,level,level,False,"Mul(Sub(CSRank(taker_buy_sell_volume_ratio_last),CSRank(trade_quote_volume)),Sign(trade_quote_volume))",skel_e001e287e8d9140a,prod_881844ac71890462,a7ls1_8f01fb8f3db8c10a,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_8f01fb8f3db8c10a,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,volatility_like|listing_age_like,signed_spread,realized_vol_24h,listing_age_days,volatility_like,listing_age_like,clip_z,delta_168h,True,"Mul(Sub(CSRank(Clip(ZScore(realized_vol_24h),-3,3)),CSRank(Delta(listing_age_days,168))),Sign(Delta(listing_age_days,168)))",skel_68afc754cbb8a9d9,prod_db049183bffb707b,a7ls1_7c451b0f358190c4,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_7c451b0f358190c4,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,signed_spread,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_4h,level,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(mark_trade_basis_bps)),Sign(mark_trade_basis_bps))",skel_10d06679ee812575,prod_aaa941795773b849,a7ls1_80818cd4f42ede12,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_80818cd4f42ede12,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|liquidity_like,signed_spread,funding_rate_state_last_ffill_8h,trade_quote_volume,funding_state_like,liquidity_like,zmean_4h,clip_z,False,"Mul(Sub(CSRank(ZScore(Mean(funding_rate_state_last_ffill_8h,4))),CSRank(Clip(ZScore(trade_quote_volume),-3,3))),Sign(Clip(ZScore(trade_quote_volume),-3,3)))",skel_8af38a26408fa3f9,prod_9eafd3b3e68d79e1,a7ls1_723a2ca2de4ca54e,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_723a2ca2de4ca54e,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like|listing_age_like,signed_spread,trade_quote_volume,listing_age_days,liquidity_like,listing_age_like,csrank,mean_72h,True,"Mul(Sub(CSRank(CSRank(trade_quote_volume)),CSRank(Mean(listing_age_days,72))),Sign(Mean(listing_age_days,72)))",skel_14ac1a5dd729b2c6,prod_fd506cf8794a01e0,a7ls1_562eceb2dc5c3160,True,True,a7ls_b_materialization_s025,a7ls_b_numeric_s006::a7ls1_562eceb2dc5c3160,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,listing_age_like|regime_state,signed_spread,listing_age_days,basis_abs_state,listing_age_like,regime_state,level,zmean_72h,True,"Mul(Sub(CSRank(listing_age_days),CSRank(ZScore(Mean(basis_abs_state,72)))),Sign(ZScore(Mean(basis_abs_state,72))))",skel_54e4d00dacb72134,prod_043326883dbf66e7,a7ls1_ca9001554366a49f,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_ca9001554366a49f,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,signed_spread,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,level,zmean_72h,False,"Mul(Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(open_interest_mean,72)))),Sign(ZScore(Mean(open_interest_mean,72))))",skel_54e4d00dacb72134,prod_2c0a43dca09ac3b4,a7ls1_90e3138a95eca1cf,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_90e3138a95eca1cf,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,positioning_like|liquidity_like,signed_spread,global_long_short_account_ratio_last,trade_quote_volume,positioning_like,liquidity_like,level,level,False,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(trade_quote_volume)),Sign(trade_quote_volume))",skel_e001e287e8d9140a,prod_23121f2b7c8bf4b2,a7ls1_9da6a0a1689fe4ed,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_9da6a0a1689fe4ed,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,signed_spread,trade_close,mark_close,price_like,price_like,level,zmean_4h,False,"Mul(Sub(CSRank(trade_close),CSRank(ZScore(Mean(mark_close,4)))),Sign(ZScore(Mean(mark_close,4))))",skel_54e4d00dacb72134,prod_5d6e98a660c01af4,a7ls1_adb45c02952d9da2,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_adb45c02952d9da2,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,taker_flow_like|liquidity_like,signed_spread,taker_buy_sell_volume_ratio_last,trade_quote_volume,taker_flow_like,liquidity_like,zmean_4h,clip_z,False,"Mul(Sub(CSRank(ZScore(Mean(taker_buy_sell_volume_ratio_last,4))),CSRank(Clip(ZScore(trade_quote_volume),-3,3))),Sign(Clip(ZScore(trade_quote_volume),-3,3)))",skel_8af38a26408fa3f9,prod_c08964d4be20173e,a7ls1_978f489ca5418404,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_978f489ca5418404,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,volatility_like|listing_age_like,signed_spread,realized_vol_24h,listing_age_days,volatility_like,listing_age_like,csrank,mean_168h,True,"Mul(Sub(CSRank(CSRank(realized_vol_24h)),CSRank(Mean(listing_age_days,168))),Sign(Mean(listing_age_days,168)))",skel_14ac1a5dd729b2c6,prod_c543ab6069a72707,a7ls1_7df4709abf2dbd30,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_7df4709abf2dbd30,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,signed_spread,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,delta_1h,clip_z,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,1)),CSRank(Clip(ZScore(mark_trade_basis_bps),-3,3))),Sign(Clip(ZScore(mark_trade_basis_bps),-3,3)))",skel_fcb7f07e87386e66,prod_ae2756ab03e47afb,a7ls1_87ef6dcb8fdb84d6,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_87ef6dcb8fdb84d6,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|liquidity_like,signed_spread,funding_rate_state_last_ffill_8h,trade_quote_volume,funding_state_like,liquidity_like,delta_1h,csrank,False,"Mul(Sub(CSRank(Delta(funding_rate_state_last_ffill_8h,1)),CSRank(CSRank(trade_quote_volume))),Sign(CSRank(trade_quote_volume)))",skel_50fabfec06d9bf09,prod_e1d13b87eda6c141,a7ls1_8266a8658adca243,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_8266a8658adca243,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like|listing_age_like,signed_spread,trade_quote_volume,listing_age_days,liquidity_like,listing_age_like,level,zmean_72h,True,"Mul(Sub(CSRank(trade_quote_volume),CSRank(ZScore(Mean(listing_age_days,72)))),Sign(ZScore(Mean(listing_age_days,72))))",skel_54e4d00dacb72134,prod_44805c3f1c79ee59,a7ls1_587aedafd8f8db4b,True,True,a7ls_b_materialization_s025,a7ls_b_numeric_s006::a7ls1_587aedafd8f8db4b,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,listing_age_like|regime_state,signed_spread,listing_age_days,basis_abs_state,listing_age_like,regime_state,zmean_168h,level,True,"Mul(Sub(CSRank(ZScore(Mean(listing_age_days,168))),CSRank(basis_abs_state)),Sign(basis_abs_state))",skel_10d06679ee812575,prod_fb82ce86d4b27005,a7ls1_ee21e142a3328a98,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_ee21e142a3328a98,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,signed_spread,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,mean_4h,clip_z,False,"Mul(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Clip(ZScore(open_interest_mean),-3,3))),Sign(Clip(ZScore(open_interest_mean),-3,3)))",skel_fcb7f07e87386e66,prod_be0ac8044c5ee3d8,a7ls1_ce5da00ecdc92e69,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_ce5da00ecdc92e69,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,positioning_like|liquidity_like,signed_spread,global_long_short_account_ratio_last,trade_quote_volume,positioning_like,liquidity_like,mean_4h,clip_z,False,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,4)),CSRank(Clip(ZScore(trade_quote_volume),-3,3))),Sign(Clip(ZScore(trade_quote_volume),-3,3)))",skel_fcb7f07e87386e66,prod_d60646a579678ee8,a7ls1_9f78a77ec4eab24f,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_9f78a77ec4eab24f,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,signed_spread,trade_close,mark_close,price_like,price_like,mean_4h,csrank,False,"Mul(Sub(CSRank(Mean(trade_close,4)),CSRank(CSRank(mark_close))),Sign(CSRank(mark_close)))",skel_50fabfec06d9bf09,prod_61a613e775aeacad,a7ls1_bbe64a905708fdae,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_bbe64a905708fdae,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,taker_flow_like|liquidity_like,signed_spread,taker_buy_sell_volume_ratio_last,trade_quote_volume,taker_flow_like,liquidity_like,zmean_1h,level,False,"Mul(Sub(CSRank(ZScore(Mean(taker_buy_sell_volume_ratio_last,1))),CSRank(trade_quote_volume)),Sign(trade_quote_volume))",skel_10d06679ee812575,prod_c2ad84a5bfc01a13,a7ls1_986080664e1321c3,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_986080664e1321c3,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,volatility_like|listing_age_like,signed_spread,realized_vol_24h,listing_age_days,volatility_like,listing_age_like,clip_z,mean_72h,True,"Mul(Sub(CSRank(Clip(ZScore(realized_vol_24h),-3,3)),CSRank(Mean(listing_age_days,72))),Sign(Mean(listing_age_days,72)))",skel_68afc754cbb8a9d9,prod_b238888acd30e4f4,a7ls1_967d55e78725be95,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_967d55e78725be95,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,signed_spread,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,mean_4h,csrank,False,"Mul(Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(CSRank(mark_trade_basis_bps))),Sign(CSRank(mark_trade_basis_bps)))",skel_50fabfec06d9bf09,prod_932a066044d03af5,a7ls1_c9c44cb1b0c27f88,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_c9c44cb1b0c27f88,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|liquidity_like,signed_spread,funding_rate_state_last_ffill_8h,trade_quote_volume,funding_state_like,liquidity_like,level,csrank,False,"Mul(Sub(CSRank(funding_rate_state_last_ffill_8h),CSRank(CSRank(trade_quote_volume))),Sign(CSRank(trade_quote_volume)))",skel_5fa21a3a057ad658,prod_0de6188d885d7b80,a7ls1_b80c09c8d269cc07,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_b80c09c8d269cc07,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like|listing_age_like,signed_spread,trade_quote_volume,log1p_listing_age_days,liquidity_like,listing_age_like,zmean_4h,level,True,"Mul(Sub(CSRank(ZScore(Mean(trade_quote_volume,4))),CSRank(log1p_listing_age_days)),Sign(log1p_listing_age_days))",skel_10d06679ee812575,prod_7c5f9bb6291b02dd,a7ls1_58cc8e6c7dc1eefb,True,True,a7ls_b_materialization_s025,a7ls_b_numeric_s006::a7ls1_58cc8e6c7dc1eefb,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,listing_age_like|regime_state,signed_spread,listing_age_days,basis_abs_state,listing_age_like,regime_state,zmean_72h,level,True,"Mul(Sub(CSRank(ZScore(Mean(listing_age_days,72))),CSRank(basis_abs_state)),Sign(basis_abs_state))",skel_10d06679ee812575,prod_334fc947cb3a7974,a7ls1_f8171976939f043d,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_f8171976939f043d,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,signed_spread,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,zmean_1h,csrank,False,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,1))),CSRank(CSRank(open_interest_mean))),Sign(CSRank(open_interest_mean)))",skel_ed38ae31ca021d66,prod_dc624efdf8b4df47,a7ls1_d4d0812efdc231b0,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_d4d0812efdc231b0,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,positioning_like|liquidity_like,signed_spread,global_long_short_account_ratio_last,trade_quote_volume,positioning_like,liquidity_like,mean_1h,clip_z,False,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,1)),CSRank(Clip(ZScore(trade_quote_volume),-3,3))),Sign(Clip(ZScore(trade_quote_volume),-3,3)))",skel_fcb7f07e87386e66,prod_e012c8fa8e74cc13,a7ls1_a3c5cc5379277d04,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_a3c5cc5379277d04,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,price_like,signed_spread,trade_close,mark_close,price_like,price_like,zmean_1h,clip_z,False,"Mul(Sub(CSRank(ZScore(Mean(trade_close,1))),CSRank(Clip(ZScore(mark_close),-3,3))),Sign(Clip(ZScore(mark_close),-3,3)))",skel_8af38a26408fa3f9,prod_67356a020c9a95af,a7ls1_d17d8703a438092b,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_d17d8703a438092b,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,taker_flow_like|liquidity_like,signed_spread,taker_buy_sell_volume_ratio_last,trade_quote_volume,taker_flow_like,liquidity_like,zmean_4h,level,False,"Mul(Sub(CSRank(ZScore(Mean(taker_buy_sell_volume_ratio_last,4))),CSRank(trade_quote_volume)),Sign(trade_quote_volume))",skel_10d06679ee812575,prod_aa3e1a4a3c34b691,a7ls1_a0040f3f7405c163,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_a0040f3f7405c163,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,volatility_like|listing_age_like,signed_spread,realized_vol_24h,listing_age_days,volatility_like,listing_age_like,clip_z,zmean_168h,True,"Mul(Sub(CSRank(Clip(ZScore(realized_vol_24h),-3,3)),CSRank(ZScore(Mean(listing_age_days,168)))),Sign(ZScore(Mean(listing_age_days,168))))",skel_179343098699c575,prod_9f75a6ef7aedadf1,a7ls1_a4919627afce8498,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_a4919627afce8498,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,signed_spread,mark_index_basis_bps,mark_trade_basis_bps,basis_premium_like,basis_premium_like,zmean_1h,level,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(mark_trade_basis_bps)),Sign(mark_trade_basis_bps))",skel_10d06679ee812575,prod_f68bc513d4e709c1,a7ls1_cb24cea90a6386af,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_cb24cea90a6386af,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|liquidity_like,signed_spread,funding_rate_state_last_ffill_8h,trade_quote_volume,funding_state_like,liquidity_like,zmean_1h,csrank,False,"Mul(Sub(CSRank(ZScore(Mean(funding_rate_state_last_ffill_8h,1))),CSRank(CSRank(trade_quote_volume))),Sign(CSRank(trade_quote_volume)))",skel_ed38ae31ca021d66,prod_a70aaf1af46ab660,a7ls1_cbbaef3d23de4805,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_cbbaef3d23de4805,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like|listing_age_like,signed_spread,trade_quote_volume,listing_age_days,liquidity_like,listing_age_like,zmean_1h,level,True,"Mul(Sub(CSRank(ZScore(Mean(trade_quote_volume,1))),CSRank(listing_age_days)),Sign(listing_age_days))",skel_10d06679ee812575,prod_21de9fec36759ea2,a7ls1_5f2d185d9f1d41cf,True,True,a7ls_b_materialization_s025,a7ls_b_numeric_s006::a7ls1_5f2d185d9f1d41cf,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,listing_age_like|regime_state,signed_spread,listing_age_days,funding_abs_state,listing_age_like,regime_state,zmean_24h,level,True,"Mul(Sub(CSRank(ZScore(Mean(listing_age_days,24))),CSRank(funding_abs_state)),Sign(funding_abs_state))",skel_10d06679ee812575,prod_902f1323c5ff5208,a7ls1_f87f08eef40630a9,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_f87f08eef40630a9,a7ls_b_numeric_s006
A7LS_B,raw_multi_axis_discovery,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,open_interest_like,signed_spread,open_interest_last,open_interest_mean,open_interest_like,open_interest_like,delta_4h,csrank,False,"Mul(Sub(CSRank(Delta(open_interest_last,4)),CSRank(CSRank(open_interest_mean))),Sign(CSRank(open_interest_mean)))",skel_50fabfec06d9bf09,prod_27397c96e7cfb52a,a7ls1_e087ca8d42a048b9,True,True,a7ls_b_materialization_s026,a7ls_b_numeric_s006::a7ls1_e087ca8d42a048b9,a7ls_b_numeric_s006
