blueprint_id,expression,semantic_pair,motif,parse_ok,roundtrip_ok,rendered_expression,error,node_count,max_depth,field_count,operator_count,raw_inputs,operator_path
a7ff55r3_79692a307034166f,"Delta(log_quote_volume_168h,4)",liquidity_like,single,True,True,"Delta(log_quote_volume_168h,4)",,3,2,1,1,log_quote_volume_168h,Delta
a7ff55r3_ba2a73ce8b6d3aaa,"Mean(log_quote_volume_168h,4)",liquidity_like,single,True,True,"Mean(log_quote_volume_168h,4)",,3,2,1,1,log_quote_volume_168h,Mean
a7ff55r3_a6471cdb800288da,"ZScore(Mean(log_quote_volume_168h,4))",liquidity_like,single,True,True,"ZScore(Mean(log_quote_volume_168h,4))",,4,3,1,2,log_quote_volume_168h,ZScore>Mean
a7ff55r3_5a5db2635f9f8c60,"Delta(log_quote_volume_168h,8)",liquidity_like,single,True,True,"Delta(log_quote_volume_168h,8)",,3,2,1,1,log_quote_volume_168h,Delta
a7ff55r3_a503d5785421cc60,"Mean(log_quote_volume_168h,8)",liquidity_like,single,True,True,"Mean(log_quote_volume_168h,8)",,3,2,1,1,log_quote_volume_168h,Mean
a7ff55r3_04bfc70549eef806,"ZScore(Mean(log_quote_volume_168h,8))",liquidity_like,single,True,True,"ZScore(Mean(log_quote_volume_168h,8))",,4,3,1,2,log_quote_volume_168h,ZScore>Mean
a7ff55r3_8beadbf5cdc5cfa1,"Delta(log_quote_volume_168h,24)",liquidity_like,single,True,True,"Delta(log_quote_volume_168h,24)",,3,2,1,1,log_quote_volume_168h,Delta
a7ff55r3_1151a375ac919483,"Mean(log_quote_volume_168h,24)",liquidity_like,single,True,True,"Mean(log_quote_volume_168h,24)",,3,2,1,1,log_quote_volume_168h,Mean
a7ff55r3_72deb7802f87137c,"ZScore(Mean(log_quote_volume_168h,24))",liquidity_like,single,True,True,"ZScore(Mean(log_quote_volume_168h,24))",,4,3,1,2,log_quote_volume_168h,ZScore>Mean
a7ff55r3_68bcdfca404b5c0d,"Delta(log_quote_volume_168h,72)",liquidity_like,single,True,True,"Delta(log_quote_volume_168h,72)",,3,2,1,1,log_quote_volume_168h,Delta
a7ff55r3_60190fe9959a6cbc,"Mean(log_quote_volume_168h,72)",liquidity_like,single,True,True,"Mean(log_quote_volume_168h,72)",,3,2,1,1,log_quote_volume_168h,Mean
a7ff55r3_7f00447fe81a9d93,median_quote_volume_168h,liquidity_like,single,True,True,median_quote_volume_168h,,1,1,1,0,median_quote_volume_168h,
a7ff55r3_10dd87ec1d0502cf,"Delta(median_quote_volume_168h,4)",liquidity_like,single,True,True,"Delta(median_quote_volume_168h,4)",,3,2,1,1,median_quote_volume_168h,Delta
a7ff55r3_a8a6a4cc1bccad54,"Mean(median_quote_volume_168h,4)",liquidity_like,single,True,True,"Mean(median_quote_volume_168h,4)",,3,2,1,1,median_quote_volume_168h,Mean
a7ff55r3_5b8b0a6e1d8330be,"ZScore(Mean(median_quote_volume_168h,4))",liquidity_like,single,True,True,"ZScore(Mean(median_quote_volume_168h,4))",,4,3,1,2,median_quote_volume_168h,ZScore>Mean
a7ff55r3_c04bd2a7f41d436d,"Delta(median_quote_volume_168h,8)",liquidity_like,single,True,True,"Delta(median_quote_volume_168h,8)",,3,2,1,1,median_quote_volume_168h,Delta
a7ff55r3_8930b016001c22a8,"Mean(median_quote_volume_168h,8)",liquidity_like,single,True,True,"Mean(median_quote_volume_168h,8)",,3,2,1,1,median_quote_volume_168h,Mean
a7ff55r3_b5c29f0a6a9633ad,"ZScore(Mean(median_quote_volume_168h,8))",liquidity_like,single,True,True,"ZScore(Mean(median_quote_volume_168h,8))",,4,3,1,2,median_quote_volume_168h,ZScore>Mean
a7ff55r3_893b952116551d8b,"Delta(median_quote_volume_168h,24)",liquidity_like,single,True,True,"Delta(median_quote_volume_168h,24)",,3,2,1,1,median_quote_volume_168h,Delta
a7ff55r3_4269b58a9645c1eb,"Mean(median_quote_volume_168h,24)",liquidity_like,single,True,True,"Mean(median_quote_volume_168h,24)",,3,2,1,1,median_quote_volume_168h,Mean
a7ff55r3_96663e68809f6ded,"ZScore(Mean(median_quote_volume_168h,24))",liquidity_like,single,True,True,"ZScore(Mean(median_quote_volume_168h,24))",,4,3,1,2,median_quote_volume_168h,ZScore>Mean
a7ff55r3_4a643a98424455fe,"Delta(median_quote_volume_168h,72)",liquidity_like,single,True,True,"Delta(median_quote_volume_168h,72)",,3,2,1,1,median_quote_volume_168h,Delta
a7ff55r3_d05ad422855d76c2,"Mean(median_quote_volume_168h,72)",liquidity_like,single,True,True,"Mean(median_quote_volume_168h,72)",,3,2,1,1,median_quote_volume_168h,Mean
a7ff55r3_80efad3316dafd70,open_interest_change_24h,open_interest_like,single,True,True,open_interest_change_24h,,1,1,1,0,open_interest_change_24h,
a7ff55r3_4f3a6fbdf2c05eae,"Delta(open_interest_change_24h,4)",open_interest_like,single,True,True,"Delta(open_interest_change_24h,4)",,3,2,1,1,open_interest_change_24h,Delta
a7ff55r3_b979fdb135638f99,"Mean(open_interest_change_24h,4)",open_interest_like,single,True,True,"Mean(open_interest_change_24h,4)",,3,2,1,1,open_interest_change_24h,Mean
a7ff55r3_9e07ba80e6e59ee5,"ZScore(Mean(open_interest_change_24h,4))",open_interest_like,single,True,True,"ZScore(Mean(open_interest_change_24h,4))",,4,3,1,2,open_interest_change_24h,ZScore>Mean
a7ff55r3_e51ce8709ed0e036,"Delta(open_interest_change_24h,8)",open_interest_like,single,True,True,"Delta(open_interest_change_24h,8)",,3,2,1,1,open_interest_change_24h,Delta
a7ff55r3_2f60d9be538e8e89,"Mean(open_interest_change_24h,8)",open_interest_like,single,True,True,"Mean(open_interest_change_24h,8)",,3,2,1,1,open_interest_change_24h,Mean
a7ff55r3_0e46f34bf5a9c4d4,"ZScore(Mean(open_interest_change_24h,8))",open_interest_like,single,True,True,"ZScore(Mean(open_interest_change_24h,8))",,4,3,1,2,open_interest_change_24h,ZScore>Mean
a7ff55r3_8bc6edddb7196186,"Delta(open_interest_change_24h,24)",open_interest_like,single,True,True,"Delta(open_interest_change_24h,24)",,3,2,1,1,open_interest_change_24h,Delta
a7ff55r3_3d0654b55f5bd0f6,"Mean(open_interest_change_24h,24)",open_interest_like,single,True,True,"Mean(open_interest_change_24h,24)",,3,2,1,1,open_interest_change_24h,Mean
a7ff55r3_b1f08ff03cf7c614,"ZScore(Mean(open_interest_change_24h,24))",open_interest_like,single,True,True,"ZScore(Mean(open_interest_change_24h,24))",,4,3,1,2,open_interest_change_24h,ZScore>Mean
a7ff55r3_df8528b9612044bc,"Delta(open_interest_change_24h,72)",open_interest_like,single,True,True,"Delta(open_interest_change_24h,72)",,3,2,1,1,open_interest_change_24h,Delta
a7ff55r3_c47b4993368c30b2,"Mean(open_interest_change_24h,72)",open_interest_like,single,True,True,"Mean(open_interest_change_24h,72)",,3,2,1,1,open_interest_change_24h,Mean
a7ff55r3_8672436e85a63f74,realized_vol_168h,volatility_like,single,True,True,realized_vol_168h,,1,1,1,0,realized_vol_168h,
a7ff55r3_78e504bd116c120b,"Delta(realized_vol_168h,4)",volatility_like,single,True,True,"Delta(realized_vol_168h,4)",,3,2,1,1,realized_vol_168h,Delta
a7ff55r3_22e8a7fd882e8b3e,"Mean(realized_vol_168h,4)",volatility_like,single,True,True,"Mean(realized_vol_168h,4)",,3,2,1,1,realized_vol_168h,Mean
a7ff55r3_c46816e4a2954f4e,"ZScore(Mean(realized_vol_168h,4))",volatility_like,single,True,True,"ZScore(Mean(realized_vol_168h,4))",,4,3,1,2,realized_vol_168h,ZScore>Mean
a7ff55r3_1b3edff87883f736,"Delta(realized_vol_168h,8)",volatility_like,single,True,True,"Delta(realized_vol_168h,8)",,3,2,1,1,realized_vol_168h,Delta
a7ff55r3_600bcd122c801763,"Mean(realized_vol_168h,8)",volatility_like,single,True,True,"Mean(realized_vol_168h,8)",,3,2,1,1,realized_vol_168h,Mean
a7ff55r3_81363d6399e8d19d,"ZScore(Mean(realized_vol_168h,8))",volatility_like,single,True,True,"ZScore(Mean(realized_vol_168h,8))",,4,3,1,2,realized_vol_168h,ZScore>Mean
a7ff55r3_8d8da648cc1e0aad,"Delta(realized_vol_168h,24)",volatility_like,single,True,True,"Delta(realized_vol_168h,24)",,3,2,1,1,realized_vol_168h,Delta
a7ff55r3_87066df41a4b6402,"Mean(realized_vol_168h,24)",volatility_like,single,True,True,"Mean(realized_vol_168h,24)",,3,2,1,1,realized_vol_168h,Mean
a7ff55r3_fb2d9e11576cc898,"ZScore(Mean(realized_vol_168h,24))",volatility_like,single,True,True,"ZScore(Mean(realized_vol_168h,24))",,4,3,1,2,realized_vol_168h,ZScore>Mean
a7ff55r3_f0842df1e86996b3,"Delta(realized_vol_168h,72)",volatility_like,single,True,True,"Delta(realized_vol_168h,72)",,3,2,1,1,realized_vol_168h,Delta
a7ff55r3_2e889f8a967b58ba,"Mean(realized_vol_168h,72)",volatility_like,single,True,True,"Mean(realized_vol_168h,72)",,3,2,1,1,realized_vol_168h,Mean
a7ff55r3_39d661e7aa8f8481,realized_vol_24h,volatility_like,single,True,True,realized_vol_24h,,1,1,1,0,realized_vol_24h,
a7ff55r3_5b49424e79213633,"Delta(realized_vol_24h,4)",volatility_like,single,True,True,"Delta(realized_vol_24h,4)",,3,2,1,1,realized_vol_24h,Delta
a7ff55r3_603056311a81c597,"Mean(realized_vol_24h,4)",volatility_like,single,True,True,"Mean(realized_vol_24h,4)",,3,2,1,1,realized_vol_24h,Mean
a7ff55r3_8e2bb5a2df91c4c0,"ZScore(Mean(realized_vol_24h,4))",volatility_like,single,True,True,"ZScore(Mean(realized_vol_24h,4))",,4,3,1,2,realized_vol_24h,ZScore>Mean
a7ff55r3_5045c2ab509697a5,"Delta(realized_vol_24h,8)",volatility_like,single,True,True,"Delta(realized_vol_24h,8)",,3,2,1,1,realized_vol_24h,Delta
a7ff55r3_44bd519e3beb3f15,"Mean(realized_vol_24h,8)",volatility_like,single,True,True,"Mean(realized_vol_24h,8)",,3,2,1,1,realized_vol_24h,Mean
a7ff55r3_52efad415d31adb6,"ZScore(Mean(realized_vol_24h,8))",volatility_like,single,True,True,"ZScore(Mean(realized_vol_24h,8))",,4,3,1,2,realized_vol_24h,ZScore>Mean
a7ff55r3_9af301a491230230,"Delta(realized_vol_24h,24)",volatility_like,single,True,True,"Delta(realized_vol_24h,24)",,3,2,1,1,realized_vol_24h,Delta
a7ff55r3_61aace94b738f420,"Mean(realized_vol_24h,24)",volatility_like,single,True,True,"Mean(realized_vol_24h,24)",,3,2,1,1,realized_vol_24h,Mean
a7ff55r3_7b079fc4e8893f6f,"ZScore(Mean(realized_vol_24h,24))",volatility_like,single,True,True,"ZScore(Mean(realized_vol_24h,24))",,4,3,1,2,realized_vol_24h,ZScore>Mean
a7ff55r3_1d4fa8e38964c763,"Delta(realized_vol_24h,72)",volatility_like,single,True,True,"Delta(realized_vol_24h,72)",,3,2,1,1,realized_vol_24h,Delta
a7ff55r3_8f4d657821679d30,"Mean(realized_vol_24h,72)",volatility_like,single,True,True,"Mean(realized_vol_24h,72)",,3,2,1,1,realized_vol_24h,Mean
a7ff55r3_fbcca708b5c6cff5,taker_buy_volume,taker_flow_like,single,True,True,taker_buy_volume,,1,1,1,0,taker_buy_volume,
a7ff55r3_586447fa002c77a0,"Delta(taker_buy_volume,4)",taker_flow_like,single,True,True,"Delta(taker_buy_volume,4)",,3,2,1,1,taker_buy_volume,Delta
a7ff55r3_b236d7c800eae57b,"Mean(taker_buy_volume,4)",taker_flow_like,single,True,True,"Mean(taker_buy_volume,4)",,3,2,1,1,taker_buy_volume,Mean
a7ff55r3_8a32b20b1d346264,"ZScore(Mean(taker_buy_volume,4))",taker_flow_like,single,True,True,"ZScore(Mean(taker_buy_volume,4))",,4,3,1,2,taker_buy_volume,ZScore>Mean
a7ff55r3_c9438d181dcaa0f3,"Delta(taker_buy_volume,8)",taker_flow_like,single,True,True,"Delta(taker_buy_volume,8)",,3,2,1,1,taker_buy_volume,Delta
a7ff55r3_cf95c70271707ddf,"Mean(taker_buy_volume,8)",taker_flow_like,single,True,True,"Mean(taker_buy_volume,8)",,3,2,1,1,taker_buy_volume,Mean
a7ff55r3_fcaf5b1334a8782e,"ZScore(Mean(taker_buy_volume,8))",taker_flow_like,single,True,True,"ZScore(Mean(taker_buy_volume,8))",,4,3,1,2,taker_buy_volume,ZScore>Mean
a7ff55r3_4ed00520b9730b67,"Delta(taker_buy_volume,24)",taker_flow_like,single,True,True,"Delta(taker_buy_volume,24)",,3,2,1,1,taker_buy_volume,Delta
a7ff55r3_c9f03f398cde7199,"Mean(taker_buy_volume,24)",taker_flow_like,single,True,True,"Mean(taker_buy_volume,24)",,3,2,1,1,taker_buy_volume,Mean
a7ff55r3_4567e5a66b6980a8,"ZScore(Mean(taker_buy_volume,24))",taker_flow_like,single,True,True,"ZScore(Mean(taker_buy_volume,24))",,4,3,1,2,taker_buy_volume,ZScore>Mean
a7ff55r3_241fbfdd3975672c,"Delta(taker_buy_volume,72)",taker_flow_like,single,True,True,"Delta(taker_buy_volume,72)",,3,2,1,1,taker_buy_volume,Delta
a7ff55r3_9a6aed411ca8eb37,"Mean(taker_buy_volume,72)",taker_flow_like,single,True,True,"Mean(taker_buy_volume,72)",,3,2,1,1,taker_buy_volume,Mean
a7ff55r3_857b6f8b26c90859,trade_count_168h,liquidity_like,single,True,True,trade_count_168h,,1,1,1,0,trade_count_168h,
a7ff55r3_456ac9582ca8a271,"Delta(trade_count_168h,4)",liquidity_like,single,True,True,"Delta(trade_count_168h,4)",,3,2,1,1,trade_count_168h,Delta
a7ff55r3_3759dd589f4abe77,"Mean(trade_count_168h,4)",liquidity_like,single,True,True,"Mean(trade_count_168h,4)",,3,2,1,1,trade_count_168h,Mean
a7ff55r3_1279e68bbb232c79,"ZScore(Mean(trade_count_168h,4))",liquidity_like,single,True,True,"ZScore(Mean(trade_count_168h,4))",,4,3,1,2,trade_count_168h,ZScore>Mean
a7ff55r3_a13deae28402135c,"Delta(trade_count_168h,8)",liquidity_like,single,True,True,"Delta(trade_count_168h,8)",,3,2,1,1,trade_count_168h,Delta
a7ff55r3_c01662787e644c1b,"Mean(trade_count_168h,8)",liquidity_like,single,True,True,"Mean(trade_count_168h,8)",,3,2,1,1,trade_count_168h,Mean
a7ff55r3_123f4f23feada1c9,"ZScore(Mean(trade_count_168h,8))",liquidity_like,single,True,True,"ZScore(Mean(trade_count_168h,8))",,4,3,1,2,trade_count_168h,ZScore>Mean
a7ff55r3_636e346ee59b72de,"Delta(trade_count_168h,24)",liquidity_like,single,True,True,"Delta(trade_count_168h,24)",,3,2,1,1,trade_count_168h,Delta
a7ff55r3_3e13a37bb3cbd1d1,"Mean(trade_count_168h,24)",liquidity_like,single,True,True,"Mean(trade_count_168h,24)",,3,2,1,1,trade_count_168h,Mean
a7ff55r3_d99f4b93fc0a1e45,"ZScore(Mean(trade_count_168h,24))",liquidity_like,single,True,True,"ZScore(Mean(trade_count_168h,24))",,4,3,1,2,trade_count_168h,ZScore>Mean
a7ff55r3_a2ba1a8173ffb1e5,"Delta(trade_count_168h,72)",liquidity_like,single,True,True,"Delta(trade_count_168h,72)",,3,2,1,1,trade_count_168h,Delta
a7ff55r3_44d53756e15a8bf9,"Mean(trade_count_168h,72)",liquidity_like,single,True,True,"Mean(trade_count_168h,72)",,3,2,1,1,trade_count_168h,Mean
a7ff55r3_857e9e3b9a60179f,volume_volatility_ratio_168h,liquidity_like,single,True,True,volume_volatility_ratio_168h,,1,1,1,0,volume_volatility_ratio_168h,
a7ff55r3_5b48faa15734532c,"Delta(volume_volatility_ratio_168h,4)",liquidity_like,single,True,True,"Delta(volume_volatility_ratio_168h,4)",,3,2,1,1,volume_volatility_ratio_168h,Delta
a7ff55r3_e3b099708ed4940b,"Mean(volume_volatility_ratio_168h,4)",liquidity_like,single,True,True,"Mean(volume_volatility_ratio_168h,4)",,3,2,1,1,volume_volatility_ratio_168h,Mean
a7ff55r3_1d83412b8c8e3b3d,"ZScore(Mean(volume_volatility_ratio_168h,4))",liquidity_like,single,True,True,"ZScore(Mean(volume_volatility_ratio_168h,4))",,4,3,1,2,volume_volatility_ratio_168h,ZScore>Mean
a7ff55r3_fd0bcc98932cd9a9,"Delta(volume_volatility_ratio_168h,8)",liquidity_like,single,True,True,"Delta(volume_volatility_ratio_168h,8)",,3,2,1,1,volume_volatility_ratio_168h,Delta
a7ff55r3_bccff653d4285344,"Mean(volume_volatility_ratio_168h,8)",liquidity_like,single,True,True,"Mean(volume_volatility_ratio_168h,8)",,3,2,1,1,volume_volatility_ratio_168h,Mean
a7ff55r3_5403f2ff1f5e1ee3,"ZScore(Mean(volume_volatility_ratio_168h,8))",liquidity_like,single,True,True,"ZScore(Mean(volume_volatility_ratio_168h,8))",,4,3,1,2,volume_volatility_ratio_168h,ZScore>Mean
a7ff55r3_0d8c561727594ac2,"Delta(volume_volatility_ratio_168h,24)",liquidity_like,single,True,True,"Delta(volume_volatility_ratio_168h,24)",,3,2,1,1,volume_volatility_ratio_168h,Delta
a7ff55r3_dbdd9c98b4c6b594,"Mean(volume_volatility_ratio_168h,24)",liquidity_like,single,True,True,"Mean(volume_volatility_ratio_168h,24)",,3,2,1,1,volume_volatility_ratio_168h,Mean
a7ff55r3_93def328882c3d33,"ZScore(Mean(volume_volatility_ratio_168h,24))",liquidity_like,single,True,True,"ZScore(Mean(volume_volatility_ratio_168h,24))",,4,3,1,2,volume_volatility_ratio_168h,ZScore>Mean
a7ff55r3_ec2ac24e0dfbd389,"Delta(volume_volatility_ratio_168h,72)",liquidity_like,single,True,True,"Delta(volume_volatility_ratio_168h,72)",,3,2,1,1,volume_volatility_ratio_168h,Delta
a7ff55r3_59c6cf83364ae898,"Mean(volume_volatility_ratio_168h,72)",liquidity_like,single,True,True,"Mean(volume_volatility_ratio_168h,72)",,3,2,1,1,volume_volatility_ratio_168h,Mean
a7ff55r3_dd7df7747f6d2954,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(global_long_short_account_ratio_last)))",open_interest_like|positioning_like,delta_x_divergence,True,True,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(global_long_short_account_ratio_last)))",,9,4,2,5,global_long_short_account_ratio_last;open_interest_last,Mul>Delta>Sub>CSRank>CSRank
a7ff55r3_b157aa97616fe565,"Mul(Sub(CSRank(open_interest_last),CSRank(global_long_short_account_ratio_last)),Sign(global_long_short_account_ratio_last))",open_interest_like|positioning_like,signed_spread,True,True,"Mul(Sub(CSRank(open_interest_last),CSRank(global_long_short_account_ratio_last)),Sign(global_long_short_account_ratio_last))",,8,4,2,5,global_long_short_account_ratio_last;open_interest_last,Mul>Sub>CSRank>CSRank>Sign
a7ff55r3_e447bce5e739474a,"Mean(Mul(open_interest_last,global_long_short_account_ratio_last),4)",open_interest_like|positioning_like,smooth_mul,True,True,"Mean(Mul(open_interest_last,global_long_short_account_ratio_last),4)",,5,3,2,2,global_long_short_account_ratio_last;open_interest_last,Mean>Mul
a7ff55r3_ab12eb8113fead41,"Sub(CSRank(open_interest_last),CSRank(global_long_short_account_ratio_last))",open_interest_like|positioning_like,spread_rank,True,True,"Sub(CSRank(open_interest_last),CSRank(global_long_short_account_ratio_last))",,5,3,2,3,global_long_short_account_ratio_last;open_interest_last,Sub>CSRank>CSRank
a7ff55r3_a5455d01379ecdb4,"SafeDiv(open_interest_last,Abs(global_long_short_account_ratio_last))",open_interest_like|positioning_like,safe_div_abs,True,True,"SafeDiv(open_interest_last,Abs(global_long_short_account_ratio_last))",,4,3,2,2,global_long_short_account_ratio_last;open_interest_last,SafeDiv>Abs
a7ff55r3_f0528f8e598d46fa,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4))))",open_interest_like|positioning_like,delta_x_divergence,True,True,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4))))",,11,5,2,6,global_long_short_account_ratio_last;open_interest_last,Mul>Delta>Sub>CSRank>CSRank>Delta
a7ff55r3_a880d7c18050f9f0,"Mul(Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4))),Sign(Delta(global_long_short_account_ratio_last,4)))",open_interest_like|positioning_like,signed_spread,True,True,"Mul(Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4))),Sign(Delta(global_long_short_account_ratio_last,4)))",,12,5,2,7,global_long_short_account_ratio_last;open_interest_last,Mul>Sub>CSRank>CSRank>Delta>Sign>Delta
a7ff55r3_b7d4d7207c090ec5,"Mean(Mul(open_interest_last,Delta(global_long_short_account_ratio_last,4)),4)",open_interest_like|positioning_like,smooth_mul,True,True,"Mean(Mul(open_interest_last,Delta(global_long_short_account_ratio_last,4)),4)",,7,4,2,3,global_long_short_account_ratio_last;open_interest_last,Mean>Mul>Delta
a7ff55r3_56d83ff963391287,"Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4)))",open_interest_like|positioning_like,spread_rank,True,True,"Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4)))",,7,4,2,4,global_long_short_account_ratio_last;open_interest_last,Sub>CSRank>CSRank>Delta
a7ff55r3_d988a876bd0e4760,"SafeDiv(open_interest_last,Abs(Delta(global_long_short_account_ratio_last,4)))",open_interest_like|positioning_like,safe_div_abs,True,True,"SafeDiv(open_interest_last,Abs(Delta(global_long_short_account_ratio_last,4)))",,6,4,2,3,global_long_short_account_ratio_last;open_interest_last,SafeDiv>Abs>Delta
a7ff55r3_4a6f6dd4be39571a,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_last,4))))",open_interest_like|positioning_like,delta_x_divergence,True,True,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_last,4))))",,11,5,2,6,global_long_short_account_ratio_last;open_interest_last,Mul>Delta>Sub>CSRank>CSRank>Mean
a7ff55r3_a19a47ee7b1c33f5,"Mul(Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_last,4))),Sign(Mean(global_long_short_account_ratio_last,4)))",open_interest_like|positioning_like,signed_spread,True,True,"Mul(Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_last,4))),Sign(Mean(global_long_short_account_ratio_last,4)))",,12,5,2,7,global_long_short_account_ratio_last;open_interest_last,Mul>Sub>CSRank>CSRank>Mean>Sign>Mean
a7ff55r3_762314315efab08d,"Mean(Mul(open_interest_last,Mean(global_long_short_account_ratio_last,4)),4)",open_interest_like|positioning_like,smooth_mul,True,True,"Mean(Mul(open_interest_last,Mean(global_long_short_account_ratio_last,4)),4)",,7,4,2,3,global_long_short_account_ratio_last;open_interest_last,Mean>Mul>Mean
a7ff55r3_665843e5a3c1d71b,"Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_last,4)))",open_interest_like|positioning_like,spread_rank,True,True,"Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_last,4)))",,7,4,2,4,global_long_short_account_ratio_last;open_interest_last,Sub>CSRank>CSRank>Mean
a7ff55r3_3c7db649df458380,"SafeDiv(open_interest_last,Abs(Mean(global_long_short_account_ratio_last,4)))",open_interest_like|positioning_like,safe_div_abs,True,True,"SafeDiv(open_interest_last,Abs(Mean(global_long_short_account_ratio_last,4)))",,6,4,2,3,global_long_short_account_ratio_last;open_interest_last,SafeDiv>Abs>Mean
