blueprint_id,node_type,node_value,semantic_pair,motif
a7ff55r3_4a2e4bef88892ad1,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_f3944eb511843f60,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_f3944eb511843f60,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_f3944eb511843f60,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_f3944eb511843f60,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_f3944eb511843f60,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_f3944eb511843f60,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_f3944eb511843f60,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_f19c5e269e24ab77,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f19c5e269e24ab77,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_01f96919ef405ce0,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_01f96919ef405ce0,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_5c7c1a003728144e,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_5c7c1a003728144e,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_5c7c1a003728144e,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_5c7c1a003728144e,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_5c7c1a003728144e,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_5c7c1a003728144e,Operator,ZScore,open_interest_like|price_like,smooth_mul
a7ff55r3_5c7c1a003728144e,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_dc564f83567336e4,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_dc564f83567336e4,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_dc564f83567336e4,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_dc564f83567336e4,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_dc564f83567336e4,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_dc564f83567336e4,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_dc564f83567336e4,Operator,ZScore,open_interest_like|price_like,spread_rank
a7ff55r3_dc564f83567336e4,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_3d0fbccf8aa20394,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_3d0fbccf8aa20394,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_9b5746e14d3cc339,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_9b5746e14d3cc339,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_9b5746e14d3cc339,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_9b5746e14d3cc339,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_9b5746e14d3cc339,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_9b5746e14d3cc339,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_9b5746e14d3cc339,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_9b5746e14d3cc339,Operator,Delta,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_4d983a4269de9b54,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_4d983a4269de9b54,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_4d983a4269de9b54,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_4d983a4269de9b54,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_4d983a4269de9b54,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_4d983a4269de9b54,Operator,Delta,open_interest_like|price_like,smooth_mul
a7ff55r3_3fc4f32ffd3b2f1d,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_3fc4f32ffd3b2f1d,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_3fc4f32ffd3b2f1d,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_3fc4f32ffd3b2f1d,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_3fc4f32ffd3b2f1d,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_3fc4f32ffd3b2f1d,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_3fc4f32ffd3b2f1d,Operator,Delta,open_interest_like|price_like,spread_rank
a7ff55r3_d669902e7180cf86,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_d669902e7180cf86,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_58972982625d9aaf,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_58972982625d9aaf,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_58972982625d9aaf,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_58972982625d9aaf,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_58972982625d9aaf,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_58972982625d9aaf,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_58972982625d9aaf,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_58972982625d9aaf,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_77da687bf31da999,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_77da687bf31da999,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_77da687bf31da999,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_77da687bf31da999,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_77da687bf31da999,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_77da687bf31da999,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_cd90b08bd76c0c44,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_cd90b08bd76c0c44,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_cd90b08bd76c0c44,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_cd90b08bd76c0c44,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_cd90b08bd76c0c44,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_cd90b08bd76c0c44,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_cd90b08bd76c0c44,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_154011e9f7c62611,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_154011e9f7c62611,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_19b69295179882ec,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_19b69295179882ec,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3673ca1416f9e7d,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_f3673ca1416f9e7d,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_f3673ca1416f9e7d,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_f3673ca1416f9e7d,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_f3673ca1416f9e7d,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_f3673ca1416f9e7d,Operator,ZScore,open_interest_like|price_like,smooth_mul
a7ff55r3_f3673ca1416f9e7d,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_2befd05e455bf6e7,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_2befd05e455bf6e7,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_2befd05e455bf6e7,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_2befd05e455bf6e7,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_2befd05e455bf6e7,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_2befd05e455bf6e7,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_2befd05e455bf6e7,Operator,ZScore,open_interest_like|price_like,spread_rank
a7ff55r3_2befd05e455bf6e7,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_47d54b01f279b678,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_47d54b01f279b678,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f3754a27ad530753,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3754a27ad530753,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3754a27ad530753,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3754a27ad530753,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3754a27ad530753,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3754a27ad530753,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3754a27ad530753,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_f3754a27ad530753,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_1082f7e4d6b3bb1b,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_1082f7e4d6b3bb1b,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_1082f7e4d6b3bb1b,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_1082f7e4d6b3bb1b,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_1082f7e4d6b3bb1b,Operator,ZScore,open_interest_like|price_like,smooth_mul
a7ff55r3_1082f7e4d6b3bb1b,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_8d945d7fab308c23,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_8d945d7fab308c23,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_8d945d7fab308c23,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_8d945d7fab308c23,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_8d945d7fab308c23,Operator,ZScore,open_interest_like|price_like,spread_rank
a7ff55r3_8d945d7fab308c23,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_8d945d7fab308c23,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_f447ea9dcc95a82c,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f447ea9dcc95a82c,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_fbf4c94ce78cbdc9,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_fbf4c94ce78cbdc9,Operator,Delta,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_53d039833e460d72,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_53d039833e460d72,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_53d039833e460d72,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_53d039833e460d72,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_53d039833e460d72,Operator,ZScore,open_interest_like|price_like,smooth_mul
a7ff55r3_53d039833e460d72,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_53d039833e460d72,Operator,Delta,open_interest_like|price_like,smooth_mul
a7ff55r3_9c5bb287e2e9b1b6,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_9c5bb287e2e9b1b6,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_9c5bb287e2e9b1b6,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_9c5bb287e2e9b1b6,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_9c5bb287e2e9b1b6,Operator,ZScore,open_interest_like|price_like,spread_rank
a7ff55r3_9c5bb287e2e9b1b6,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_9c5bb287e2e9b1b6,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_9c5bb287e2e9b1b6,Operator,Delta,open_interest_like|price_like,spread_rank
a7ff55r3_8ae9089dc9ee9ac7,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_8ae9089dc9ee9ac7,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_bfffdbed6da0eede,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_bfffdbed6da0eede,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_d84eb358f0d96405,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_d84eb358f0d96405,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_d84eb358f0d96405,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_d84eb358f0d96405,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_d84eb358f0d96405,Operator,ZScore,open_interest_like|price_like,smooth_mul
a7ff55r3_d84eb358f0d96405,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_d84eb358f0d96405,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_9986e5fbe2e6230f,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_9986e5fbe2e6230f,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_9986e5fbe2e6230f,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_9986e5fbe2e6230f,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_9986e5fbe2e6230f,Operator,ZScore,open_interest_like|price_like,spread_rank
a7ff55r3_9986e5fbe2e6230f,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_9986e5fbe2e6230f,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_9986e5fbe2e6230f,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_f97cb9369d6aa21a,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f97cb9369d6aa21a,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_cab4517c20815d81,Field,open_interest_last,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Field,trade_return_24h,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,Mul,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,Neg,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,Sign,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,ZScore,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_cab4517c20815d81,Operator,Mean,open_interest_like|price_like,mean_reversion_gate
a7ff55r3_d04d6fc1e058da72,Field,open_interest_last,open_interest_like|price_like,smooth_mul
a7ff55r3_d04d6fc1e058da72,Field,trade_return_24h,open_interest_like|price_like,smooth_mul
a7ff55r3_d04d6fc1e058da72,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_d04d6fc1e058da72,Operator,Mul,open_interest_like|price_like,smooth_mul
a7ff55r3_d04d6fc1e058da72,Operator,ZScore,open_interest_like|price_like,smooth_mul
a7ff55r3_d04d6fc1e058da72,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_d04d6fc1e058da72,Operator,ZScore,open_interest_like|price_like,smooth_mul
a7ff55r3_d04d6fc1e058da72,Operator,Mean,open_interest_like|price_like,smooth_mul
a7ff55r3_c53e6e05479904f9,Field,open_interest_last,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Field,trade_return_24h,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Operator,Sub,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Operator,ZScore,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Operator,CSRank,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Operator,ZScore,open_interest_like|price_like,spread_rank
a7ff55r3_c53e6e05479904f9,Operator,Mean,open_interest_like|price_like,spread_rank
a7ff55r3_f0ad8cfa380addd5,Field,open_interest_last,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f0ad8cfa380addd5,Field,trade_return_24h,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f0ad8cfa380addd5,Operator,Mul,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f0ad8cfa380addd5,Operator,Delta,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f0ad8cfa380addd5,Operator,ZScore,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f0ad8cfa380addd5,Operator,Mean,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f0ad8cfa380addd5,Operator,Sub,open_interest_like|price_like,delta_x_divergence
a7ff55r3_f0ad8cfa380addd5,Operator,CSRank,open_interest_like|price_like,delta_x_divergence
