event_id,venue,instrument,funding_time_utc,observable_time_utc,funding_rate,payer_side,receiver_side,source_record_id
funding-a0325febe0c3460f1c2c,BINANCE_UM,ADAUSDT,2024-02-15 00:00:00+00:00,2024-02-15 01:00:00+00:00,0.00024025,LONG,SHORT,ADAUSDT_fundingRate.csv:135
funding-8cd29b76f2386ffd8362,BINANCE_UM,ADAUSDT,2024-02-15 08:00:00+00:00,2024-02-15 09:00:00+00:00,0.00027786,LONG,SHORT,ADAUSDT_fundingRate.csv:136
funding-8efd5cb9a17c8938aa90,BINANCE_UM,ADAUSDT,2024-02-15 16:00:00+00:00,2024-02-15 17:00:00+00:00,0.00024893,LONG,SHORT,ADAUSDT_fundingRate.csv:137
funding-d37aa325029a5cff3e06,BINANCE_UM,ADAUSDT,2024-02-16 00:00:00+00:00,2024-02-16 01:00:00+00:00,0.00043269,LONG,SHORT,ADAUSDT_fundingRate.csv:138
funding-1ac914f1d4cd4c862944,BINANCE_UM,ADAUSDT,2024-02-16 08:00:00+00:00,2024-02-16 09:00:00+00:00,0.00029034,LONG,SHORT,ADAUSDT_fundingRate.csv:139
funding-3b3666b7ed7a82e16d8b,BINANCE_UM,ADAUSDT,2024-02-16 16:00:00+00:00,2024-02-16 17:00:00+00:00,0.00023794,LONG,SHORT,ADAUSDT_fundingRate.csv:140
funding-0d135acea9bd56002090,BINANCE_UM,ADAUSDT,2024-02-17 00:00:00+00:00,2024-02-17 01:00:00+00:00,0.00026964,LONG,SHORT,ADAUSDT_fundingRate.csv:141
funding-52df152ad6a9a17f2a28,BINANCE_UM,ADAUSDT,2024-02-17 08:00:00+00:00,2024-02-17 09:00:00+00:00,0.0003034,LONG,SHORT,ADAUSDT_fundingRate.csv:142
funding-47bf1abf3b40b5d214a0,BINANCE_UM,ADAUSDT,2024-02-17 16:00:00+00:00,2024-02-17 17:00:00+00:00,0.00023484,LONG,SHORT,ADAUSDT_fundingRate.csv:143
funding-bf6978846c45aba1a594,BINANCE_UM,ADAUSDT,2024-02-18 00:00:00+00:00,2024-02-18 01:00:00+00:00,0.0004487,LONG,SHORT,ADAUSDT_fundingRate.csv:144
funding-1d6629e5d66af2185f87,BINANCE_UM,ADAUSDT,2024-02-18 08:00:00+00:00,2024-02-18 09:00:00+00:00,0.00036306,LONG,SHORT,ADAUSDT_fundingRate.csv:145
funding-8ad3e59c22f8212c1cba,BINANCE_UM,ADAUSDT,2024-02-18 16:00:00+00:00,2024-02-18 17:00:00+00:00,0.00029767,LONG,SHORT,ADAUSDT_fundingRate.csv:146
funding-80279afacca5881c10c7,BINANCE_UM,ADAUSDT,2024-02-19 00:00:00+00:00,2024-02-19 01:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:147
funding-e8f5605f7f82a57e8f56,BINANCE_UM,ADAUSDT,2024-02-19 08:00:00+00:00,2024-02-19 09:00:00+00:00,0.00013509,LONG,SHORT,ADAUSDT_fundingRate.csv:148
funding-d9daf0a7a1c9a48c6ddd,BINANCE_UM,ADAUSDT,2024-02-19 16:00:00+00:00,2024-02-19 17:00:00+00:00,0.00019272,LONG,SHORT,ADAUSDT_fundingRate.csv:149
funding-ad722df92f1f49ea4f72,BINANCE_UM,ADAUSDT,2024-02-20 00:00:00+00:00,2024-02-20 01:00:00+00:00,0.00040585,LONG,SHORT,ADAUSDT_fundingRate.csv:150
funding-86bedf56bbe1f335e594,BINANCE_UM,ADAUSDT,2024-02-20 08:00:00+00:00,2024-02-20 09:00:00+00:00,0.00033279,LONG,SHORT,ADAUSDT_fundingRate.csv:151
funding-d9fceb2efb011dcdfc32,BINANCE_UM,ADAUSDT,2024-02-20 16:00:00+00:00,2024-02-20 17:00:00+00:00,0.00026015,LONG,SHORT,ADAUSDT_fundingRate.csv:152
funding-0d146d61c7f472e1e950,BINANCE_UM,ADAUSDT,2024-02-21 00:00:00+00:00,2024-02-21 01:00:00+00:00,0.00018214,LONG,SHORT,ADAUSDT_fundingRate.csv:153
funding-2c8ee81c1c0fbd194138,BINANCE_UM,ADAUSDT,2024-02-21 08:00:00+00:00,2024-02-21 09:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:154
funding-068dca4942bd2f2f306f,BINANCE_UM,ADAUSDT,2024-02-21 16:00:00+00:00,2024-02-21 17:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:155
funding-860340ceaf2b12e3d505,BINANCE_UM,ADAUSDT,2024-02-22 00:00:00.001000+00:00,2024-02-22 01:00:00.001000+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:156
funding-c6f0d45b49651dd86e00,BINANCE_UM,ADAUSDT,2024-02-22 08:00:00.001000+00:00,2024-02-22 09:00:00.001000+00:00,0.00010404,LONG,SHORT,ADAUSDT_fundingRate.csv:157
funding-099e08de98a1f78fb317,BINANCE_UM,ADAUSDT,2024-02-22 16:00:00+00:00,2024-02-22 17:00:00+00:00,0.00023226,LONG,SHORT,ADAUSDT_fundingRate.csv:158
funding-2c349b17bc0cb8291542,BINANCE_UM,ADAUSDT,2024-02-23 00:00:00+00:00,2024-02-23 01:00:00+00:00,0.00024373,LONG,SHORT,ADAUSDT_fundingRate.csv:159
funding-0ed740ede3611c77d97e,BINANCE_UM,ADAUSDT,2024-02-23 08:00:00+00:00,2024-02-23 09:00:00+00:00,0.00023601,LONG,SHORT,ADAUSDT_fundingRate.csv:160
funding-704f0189b2626299737c,BINANCE_UM,ADAUSDT,2024-02-23 16:00:00+00:00,2024-02-23 17:00:00+00:00,0.00029197,LONG,SHORT,ADAUSDT_fundingRate.csv:161
funding-a3ceb9be41eb89a0520c,BINANCE_UM,ADAUSDT,2024-02-24 00:00:00+00:00,2024-02-24 01:00:00+00:00,0.00028857,LONG,SHORT,ADAUSDT_fundingRate.csv:162
funding-0bc26459ea7555db8bcb,BINANCE_UM,ADAUSDT,2024-02-24 08:00:00.001000+00:00,2024-02-24 09:00:00.001000+00:00,0.00038751,LONG,SHORT,ADAUSDT_fundingRate.csv:163
funding-67b1d48ee7ec983322fa,BINANCE_UM,ADAUSDT,2024-02-24 16:00:00+00:00,2024-02-24 17:00:00+00:00,0.0003122,LONG,SHORT,ADAUSDT_fundingRate.csv:164
funding-6054215ebf28b53381e5,BINANCE_UM,ADAUSDT,2024-02-25 00:00:00.001000+00:00,2024-02-25 01:00:00.001000+00:00,0.00026464,LONG,SHORT,ADAUSDT_fundingRate.csv:165
funding-95c25cd256e3dbd47343,BINANCE_UM,ADAUSDT,2024-02-25 08:00:00+00:00,2024-02-25 09:00:00+00:00,0.00028864,LONG,SHORT,ADAUSDT_fundingRate.csv:166
funding-bfec02f75c44cbb857c4,BINANCE_UM,ADAUSDT,2024-02-25 16:00:00+00:00,2024-02-25 17:00:00+00:00,0.00034153,LONG,SHORT,ADAUSDT_fundingRate.csv:167
funding-a6277a2f3257ced3e467,BINANCE_UM,ADAUSDT,2024-02-26 00:00:00+00:00,2024-02-26 01:00:00+00:00,0.00033983,LONG,SHORT,ADAUSDT_fundingRate.csv:168
funding-b1d1cb9c7eb032cd1a79,BINANCE_UM,ADAUSDT,2024-02-26 08:00:00+00:00,2024-02-26 09:00:00+00:00,0.00036595,LONG,SHORT,ADAUSDT_fundingRate.csv:169
funding-59d18a42c5ae7a367630,BINANCE_UM,ADAUSDT,2024-02-26 16:00:00+00:00,2024-02-26 17:00:00+00:00,0.00047084,LONG,SHORT,ADAUSDT_fundingRate.csv:170
funding-2d05a4abeea8174c7e7c,BINANCE_UM,ADAUSDT,2024-02-27 00:00:00+00:00,2024-02-27 01:00:00+00:00,0.00061055,LONG,SHORT,ADAUSDT_fundingRate.csv:171
funding-b09cd4fb57b81cd4e1d1,BINANCE_UM,ADAUSDT,2024-02-27 08:00:00+00:00,2024-02-27 09:00:00+00:00,0.00068839,LONG,SHORT,ADAUSDT_fundingRate.csv:172
funding-0f46613c6cd2d7c8bccd,BINANCE_UM,ADAUSDT,2024-02-27 16:00:00+00:00,2024-02-27 17:00:00+00:00,0.00039651,LONG,SHORT,ADAUSDT_fundingRate.csv:173
funding-b09c7af2f8921ea65906,BINANCE_UM,ADAUSDT,2024-02-28 00:00:00+00:00,2024-02-28 01:00:00+00:00,0.00042904,LONG,SHORT,ADAUSDT_fundingRate.csv:174
funding-fd20cfab2afd143b089a,BINANCE_UM,ADAUSDT,2024-02-28 08:00:00+00:00,2024-02-28 09:00:00+00:00,0.00037727,LONG,SHORT,ADAUSDT_fundingRate.csv:175
funding-92c9f98bb6e64459049d,BINANCE_UM,ADAUSDT,2024-02-28 16:00:00+00:00,2024-02-28 17:00:00+00:00,0.00060216,LONG,SHORT,ADAUSDT_fundingRate.csv:176
funding-9cdca8044011e886209d,BINANCE_UM,ADAUSDT,2024-02-29 00:00:00+00:00,2024-02-29 01:00:00+00:00,0.00044112,LONG,SHORT,ADAUSDT_fundingRate.csv:177
funding-4f6cb3970343afc766dc,BINANCE_UM,ADAUSDT,2024-02-29 08:00:00+00:00,2024-02-29 09:00:00+00:00,0.00103289,LONG,SHORT,ADAUSDT_fundingRate.csv:178
funding-a60512caa5098fc86891,BINANCE_UM,ADAUSDT,2024-02-29 16:00:00+00:00,2024-02-29 17:00:00+00:00,0.00085186,LONG,SHORT,ADAUSDT_fundingRate.csv:179
funding-b928591f18b8148d7336,BINANCE_UM,ADAUSDT,2024-03-01 00:00:00+00:00,2024-03-01 01:00:00+00:00,0.00041314,LONG,SHORT,ADAUSDT_fundingRate.csv:180
funding-5508bd15d293088eff4f,BINANCE_UM,ADAUSDT,2024-03-01 08:00:00+00:00,2024-03-01 09:00:00+00:00,0.00054814,LONG,SHORT,ADAUSDT_fundingRate.csv:181
funding-32b17bb55c597d983cd3,BINANCE_UM,ADAUSDT,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00,0.00058795,LONG,SHORT,ADAUSDT_fundingRate.csv:182
funding-09ce43ca5680725e998a,BINANCE_UM,ADAUSDT,2024-03-02 00:00:00+00:00,2024-03-02 01:00:00+00:00,0.00074604,LONG,SHORT,ADAUSDT_fundingRate.csv:183
funding-ef7d10af1360fda8a8ee,BINANCE_UM,ADAUSDT,2024-03-02 08:00:00.001000+00:00,2024-03-02 09:00:00.001000+00:00,0.00107166,LONG,SHORT,ADAUSDT_fundingRate.csv:184
funding-6b82655a7acb187241e5,BINANCE_UM,ADAUSDT,2024-03-02 16:00:00+00:00,2024-03-02 17:00:00+00:00,0.00062878,LONG,SHORT,ADAUSDT_fundingRate.csv:185
funding-13cee778af2e57b3d061,BINANCE_UM,ADAUSDT,2024-03-03 00:00:00+00:00,2024-03-03 01:00:00+00:00,0.00054796,LONG,SHORT,ADAUSDT_fundingRate.csv:186
funding-d4599949b2d8152c7dab,BINANCE_UM,ADAUSDT,2024-03-03 08:00:00+00:00,2024-03-03 09:00:00+00:00,0.00066455,LONG,SHORT,ADAUSDT_fundingRate.csv:187
funding-7fba1828f82a451b4e01,BINANCE_UM,ADAUSDT,2024-03-03 16:00:00+00:00,2024-03-03 17:00:00+00:00,0.00047042,LONG,SHORT,ADAUSDT_fundingRate.csv:188
funding-165c79af6ea6e2b06472,BINANCE_UM,ADAUSDT,2024-03-04 00:00:00+00:00,2024-03-04 01:00:00+00:00,0.00055893,LONG,SHORT,ADAUSDT_fundingRate.csv:189
funding-72fde162be07a3dbe104,BINANCE_UM,ADAUSDT,2024-03-04 08:00:00+00:00,2024-03-04 09:00:00+00:00,0.0006696,LONG,SHORT,ADAUSDT_fundingRate.csv:190
funding-1e598975417f19686d63,BINANCE_UM,ADAUSDT,2024-03-04 16:00:00+00:00,2024-03-04 17:00:00+00:00,0.00063375,LONG,SHORT,ADAUSDT_fundingRate.csv:191
funding-771b4ebbffcc8540b20e,BINANCE_UM,ADAUSDT,2024-03-05 00:00:00+00:00,2024-03-05 01:00:00+00:00,0.00047443,LONG,SHORT,ADAUSDT_fundingRate.csv:192
funding-518d0ef7362b2a1ebd66,BINANCE_UM,ADAUSDT,2024-03-05 08:00:00+00:00,2024-03-05 09:00:00+00:00,0.00112087,LONG,SHORT,ADAUSDT_fundingRate.csv:193
funding-6e75e75783c8f602e8f4,BINANCE_UM,ADAUSDT,2024-03-05 16:00:00+00:00,2024-03-05 17:00:00+00:00,0.00085833,LONG,SHORT,ADAUSDT_fundingRate.csv:194
funding-39f955c4b86df4857020,BINANCE_UM,ADAUSDT,2024-03-06 00:00:00+00:00,2024-03-06 01:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:195
funding-6a50450bf43fc5236965,BINANCE_UM,ADAUSDT,2024-03-06 08:00:00.001000+00:00,2024-03-06 09:00:00.001000+00:00,0.00018566,LONG,SHORT,ADAUSDT_fundingRate.csv:196
funding-4dad49d317a18a437a17,BINANCE_UM,ADAUSDT,2024-03-06 16:00:00+00:00,2024-03-06 17:00:00+00:00,0.0003147,LONG,SHORT,ADAUSDT_fundingRate.csv:197
funding-a9589df27255de273403,BINANCE_UM,ADAUSDT,2024-03-07 00:00:00+00:00,2024-03-07 01:00:00+00:00,0.00028132,LONG,SHORT,ADAUSDT_fundingRate.csv:198
funding-362c40b96f4bcdaecac0,BINANCE_UM,ADAUSDT,2024-03-07 08:00:00+00:00,2024-03-07 09:00:00+00:00,0.00036989,LONG,SHORT,ADAUSDT_fundingRate.csv:199
funding-7837f611d9bc9f613120,BINANCE_UM,ADAUSDT,2024-03-07 16:00:00+00:00,2024-03-07 17:00:00+00:00,0.00049041,LONG,SHORT,ADAUSDT_fundingRate.csv:200
funding-2eabed6f4dfc257054f7,BINANCE_UM,ADAUSDT,2024-03-08 00:00:00+00:00,2024-03-08 01:00:00+00:00,0.00063889,LONG,SHORT,ADAUSDT_fundingRate.csv:201
funding-db8363f23d619dd30037,BINANCE_UM,ADAUSDT,2024-03-08 08:00:00+00:00,2024-03-08 09:00:00+00:00,0.00045148,LONG,SHORT,ADAUSDT_fundingRate.csv:202
funding-4f6fe6fd43d90f45f9d3,BINANCE_UM,ADAUSDT,2024-03-08 16:00:00+00:00,2024-03-08 17:00:00+00:00,0.000511,LONG,SHORT,ADAUSDT_fundingRate.csv:203
funding-77c2420b2fca46b22144,BINANCE_UM,ADAUSDT,2024-03-09 00:00:00+00:00,2024-03-09 01:00:00+00:00,0.00044643,LONG,SHORT,ADAUSDT_fundingRate.csv:204
funding-b87d0288bdfa2a725d44,BINANCE_UM,ADAUSDT,2024-03-09 08:00:00.001000+00:00,2024-03-09 09:00:00.001000+00:00,0.00055256,LONG,SHORT,ADAUSDT_fundingRate.csv:205
funding-b4dbda62e644e7503a62,BINANCE_UM,ADAUSDT,2024-03-09 16:00:00+00:00,2024-03-09 17:00:00+00:00,0.00074113,LONG,SHORT,ADAUSDT_fundingRate.csv:206
funding-71eea76375b90677a2b2,BINANCE_UM,ADAUSDT,2024-03-10 00:00:00+00:00,2024-03-10 01:00:00+00:00,0.00078074,LONG,SHORT,ADAUSDT_fundingRate.csv:207
funding-a96aa83a158dfc5dc039,BINANCE_UM,ADAUSDT,2024-03-10 08:00:00+00:00,2024-03-10 09:00:00+00:00,0.00072972,LONG,SHORT,ADAUSDT_fundingRate.csv:208
funding-f682a14b898864651ebc,BINANCE_UM,ADAUSDT,2024-03-10 16:00:00+00:00,2024-03-10 17:00:00+00:00,0.00034658,LONG,SHORT,ADAUSDT_fundingRate.csv:209
funding-76359208adecf3bf5279,BINANCE_UM,ADAUSDT,2024-03-11 00:00:00+00:00,2024-03-11 01:00:00+00:00,0.0003288,LONG,SHORT,ADAUSDT_fundingRate.csv:210
funding-ace7d2a3a6aafcea4ac8,BINANCE_UM,ADAUSDT,2024-03-11 08:00:00+00:00,2024-03-11 09:00:00+00:00,0.00059564,LONG,SHORT,ADAUSDT_fundingRate.csv:211
funding-a24b925d24a2a7322baf,BINANCE_UM,ADAUSDT,2024-03-11 16:00:00+00:00,2024-03-11 17:00:00+00:00,0.00081971,LONG,SHORT,ADAUSDT_fundingRate.csv:212
funding-cd30693af77b3e720e49,BINANCE_UM,ADAUSDT,2024-03-12 00:00:00+00:00,2024-03-12 01:00:00+00:00,0.00092516,LONG,SHORT,ADAUSDT_fundingRate.csv:213
funding-5fc5a8f0e44256b478b1,BINANCE_UM,ADAUSDT,2024-03-12 08:00:00+00:00,2024-03-12 09:00:00+00:00,0.00068982,LONG,SHORT,ADAUSDT_fundingRate.csv:214
funding-55f9c695678695b8d598,BINANCE_UM,ADAUSDT,2024-03-12 16:00:00+00:00,2024-03-12 17:00:00+00:00,0.00047046,LONG,SHORT,ADAUSDT_fundingRate.csv:215
funding-ca6dc947ec21bec81d99,BINANCE_UM,ADAUSDT,2024-03-13 00:00:00+00:00,2024-03-13 01:00:00+00:00,0.00049055,LONG,SHORT,ADAUSDT_fundingRate.csv:216
funding-5cb95672224371c23838,BINANCE_UM,ADAUSDT,2024-03-13 08:00:00.001000+00:00,2024-03-13 09:00:00.001000+00:00,0.00066874,LONG,SHORT,ADAUSDT_fundingRate.csv:217
funding-654c516fdde2361f0b92,BINANCE_UM,ADAUSDT,2024-03-13 16:00:00+00:00,2024-03-13 17:00:00+00:00,0.00063686,LONG,SHORT,ADAUSDT_fundingRate.csv:218
funding-5d40d60530d787f9aaa4,BINANCE_UM,ADAUSDT,2024-03-14 00:00:00.001000+00:00,2024-03-14 01:00:00.001000+00:00,0.00039303,LONG,SHORT,ADAUSDT_fundingRate.csv:219
funding-b8f4de02aa0f35d048ad,BINANCE_UM,ADAUSDT,2024-03-14 08:00:00+00:00,2024-03-14 09:00:00+00:00,0.00076644,LONG,SHORT,ADAUSDT_fundingRate.csv:220
funding-20d3e87286ead8ae96a8,BINANCE_UM,ADAUSDT,2024-03-14 16:00:00+00:00,2024-03-14 17:00:00+00:00,0.00060226,LONG,SHORT,ADAUSDT_fundingRate.csv:221
funding-b0159b9970a8d201ec30,BINANCE_UM,ADAUSDT,2024-03-15 00:00:00+00:00,2024-03-15 01:00:00+00:00,0.00035481,LONG,SHORT,ADAUSDT_fundingRate.csv:222
funding-212abea4fe355b25636e,BINANCE_UM,ADAUSDT,2024-03-15 08:00:00+00:00,2024-03-15 09:00:00+00:00,0.00022301,LONG,SHORT,ADAUSDT_fundingRate.csv:223
funding-8070e0b4f173c94405e6,BINANCE_UM,ADAUSDT,2024-03-15 16:00:00+00:00,2024-03-15 17:00:00+00:00,0.00018333,LONG,SHORT,ADAUSDT_fundingRate.csv:224
funding-17a98e488e30cfde0272,BINANCE_UM,ADAUSDT,2024-03-16 00:00:00+00:00,2024-03-16 01:00:00+00:00,0.00024064,LONG,SHORT,ADAUSDT_fundingRate.csv:225
funding-971ec279b219257563da,BINANCE_UM,ADAUSDT,2024-03-16 08:00:00+00:00,2024-03-16 09:00:00+00:00,0.00029963,LONG,SHORT,ADAUSDT_fundingRate.csv:226
funding-af33448730c45ff5a007,BINANCE_UM,ADAUSDT,2024-03-16 16:00:00+00:00,2024-03-16 17:00:00+00:00,0.00014207,LONG,SHORT,ADAUSDT_fundingRate.csv:227
funding-efa671f26248a4638cf1,BINANCE_UM,ADAUSDT,2024-03-17 00:00:00+00:00,2024-03-17 01:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:228
funding-b723a78556e48e987664,BINANCE_UM,ADAUSDT,2024-03-17 08:00:00+00:00,2024-03-17 09:00:00+00:00,0.00013946,LONG,SHORT,ADAUSDT_fundingRate.csv:229
funding-9bcb98ec4c8e2fa83675,BINANCE_UM,ADAUSDT,2024-03-17 16:00:00+00:00,2024-03-17 17:00:00+00:00,0.0001386,LONG,SHORT,ADAUSDT_fundingRate.csv:230
funding-85b76cdad4cd0315e3e1,BINANCE_UM,ADAUSDT,2024-03-18 00:00:00+00:00,2024-03-18 01:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:231
funding-5c885447dd1e0fa50326,BINANCE_UM,ADAUSDT,2024-03-18 08:00:00+00:00,2024-03-18 09:00:00+00:00,0.00013538,LONG,SHORT,ADAUSDT_fundingRate.csv:232
funding-307895a98113e7d8d596,BINANCE_UM,ADAUSDT,2024-03-18 16:00:00.001000+00:00,2024-03-18 17:00:00.001000+00:00,0.00012978,LONG,SHORT,ADAUSDT_fundingRate.csv:233
funding-2138a8675b8f7b7b793d,BINANCE_UM,ADAUSDT,2024-03-19 00:00:00+00:00,2024-03-19 01:00:00+00:00,0.00021652,LONG,SHORT,ADAUSDT_fundingRate.csv:234
funding-b9aa04ae243ec1f8ed22,BINANCE_UM,ADAUSDT,2024-03-19 08:00:00+00:00,2024-03-19 09:00:00+00:00,0.00016691,LONG,SHORT,ADAUSDT_fundingRate.csv:235
funding-495d3184d50ec2b299d3,BINANCE_UM,ADAUSDT,2024-03-19 16:00:00.001000+00:00,2024-03-19 17:00:00.001000+00:00,0.00013165,LONG,SHORT,ADAUSDT_fundingRate.csv:236
funding-bba993db1029b1438889,BINANCE_UM,ADAUSDT,2024-03-20 00:00:00+00:00,2024-03-20 01:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:237
funding-db1ce3e23c3a8dec3b50,BINANCE_UM,ADAUSDT,2024-03-20 08:00:00.004000+00:00,2024-03-20 09:00:00.004000+00:00,0.00014065,LONG,SHORT,ADAUSDT_fundingRate.csv:238
funding-8c4e5cd6c5be0d3e958b,BINANCE_UM,ADAUSDT,2024-03-20 16:00:00+00:00,2024-03-20 17:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:239
funding-83c46d6460729510b22a,BINANCE_UM,ADAUSDT,2024-03-21 00:00:00+00:00,2024-03-21 01:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:240
funding-f78f991faddcdd10b220,BINANCE_UM,ADAUSDT,2024-03-21 08:00:00+00:00,2024-03-21 09:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:241
funding-6bc5f8029ecd0cbb5886,BINANCE_UM,ADAUSDT,2024-03-21 16:00:00+00:00,2024-03-21 17:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:242
funding-2bf507fae1e0b0b06a2e,BINANCE_UM,ADAUSDT,2024-03-22 00:00:00+00:00,2024-03-22 01:00:00+00:00,0.00014654,LONG,SHORT,ADAUSDT_fundingRate.csv:243
funding-4ef3349d6c0f9708fa3b,BINANCE_UM,ADAUSDT,2024-03-22 08:00:00+00:00,2024-03-22 09:00:00+00:00,0.00012417,LONG,SHORT,ADAUSDT_fundingRate.csv:244
funding-061bcc4b46d2468d9dfb,BINANCE_UM,ADAUSDT,2024-03-22 16:00:00+00:00,2024-03-22 17:00:00+00:00,0.0001,LONG,SHORT,ADAUSDT_fundingRate.csv:245
funding-5fa2e66251cbbbd44594,BINANCE_UM,ADAUSDT,2024-03-23 00:00:00+00:00,2024-03-23 01:00:00+00:00,0.00018261,LONG,SHORT,ADAUSDT_fundingRate.csv:246
funding-3d5870a3ec1f0657aab1,BINANCE_UM,ADAUSDT,2024-03-23 08:00:00+00:00,2024-03-23 09:00:00+00:00,0.00021138,LONG,SHORT,ADAUSDT_fundingRate.csv:247
funding-a5a071893af1bbb38db9,BINANCE_UM,ADAUSDT,2024-03-23 16:00:00+00:00,2024-03-23 17:00:00+00:00,0.00017397,LONG,SHORT,ADAUSDT_fundingRate.csv:248
funding-681459d191879476e456,BINANCE_UM,ADAUSDT,2024-03-24 00:00:00+00:00,2024-03-24 01:00:00+00:00,0.00026109,LONG,SHORT,ADAUSDT_fundingRate.csv:249
funding-f26addcfcf2d441151e6,BINANCE_UM,ADAUSDT,2024-03-24 08:00:00+00:00,2024-03-24 09:00:00+00:00,0.00025702,LONG,SHORT,ADAUSDT_fundingRate.csv:250
funding-275700dbb71ca5e206b8,BINANCE_UM,ADAUSDT,2024-03-24 16:00:00+00:00,2024-03-24 17:00:00+00:00,0.00014602,LONG,SHORT,ADAUSDT_fundingRate.csv:251
funding-504a52617cb04d4ffa83,BINANCE_UM,ADAUSDT,2024-03-25 00:00:00+00:00,2024-03-25 01:00:00+00:00,0.00017493,LONG,SHORT,ADAUSDT_fundingRate.csv:252
funding-a3c1c9be68e619641f62,BINANCE_UM,ADAUSDT,2024-03-25 08:00:00.001000+00:00,2024-03-25 09:00:00.001000+00:00,0.00014134,LONG,SHORT,ADAUSDT_fundingRate.csv:253
funding-34a3751356be93614353,BINANCE_UM,ADAUSDT,2024-03-25 16:00:00+00:00,2024-03-25 17:00:00+00:00,0.00019693,LONG,SHORT,ADAUSDT_fundingRate.csv:254
funding-1bf002c7a47defd94868,BINANCE_UM,ADAUSDT,2024-03-26 00:00:00+00:00,2024-03-26 01:00:00+00:00,0.00032113,LONG,SHORT,ADAUSDT_fundingRate.csv:255
funding-80f308e98ce2cbe2d207,BINANCE_UM,ADAUSDT,2024-03-26 08:00:00+00:00,2024-03-26 09:00:00+00:00,0.0002348,LONG,SHORT,ADAUSDT_fundingRate.csv:256
funding-7bd489d67d0070b7ca76,BINANCE_UM,ADAUSDT,2024-03-26 16:00:00+00:00,2024-03-26 17:00:00+00:00,0.00031656,LONG,SHORT,ADAUSDT_fundingRate.csv:257
funding-f22a8143fe0d4de8f22b,BINANCE_UM,ADAUSDT,2024-03-27 00:00:00+00:00,2024-03-27 01:00:00+00:00,0.00039797,LONG,SHORT,ADAUSDT_fundingRate.csv:258
funding-40d00579d597af5877ad,BINANCE_UM,ADAUSDT,2024-03-27 08:00:00.001000+00:00,2024-03-27 09:00:00.001000+00:00,0.00042152,LONG,SHORT,ADAUSDT_fundingRate.csv:259
funding-292127aa0922f0c789bd,BINANCE_UM,ADAUSDT,2024-03-27 16:00:00+00:00,2024-03-27 17:00:00+00:00,0.00031368,LONG,SHORT,ADAUSDT_fundingRate.csv:260
funding-bc598867de2c482eca78,BINANCE_UM,ADAUSDT,2024-03-28 00:00:00+00:00,2024-03-28 01:00:00+00:00,0.00032279,LONG,SHORT,ADAUSDT_fundingRate.csv:261
funding-a27b5d7430ea19e28490,BINANCE_UM,ADAUSDT,2024-03-28 08:00:00+00:00,2024-03-28 09:00:00+00:00,0.00047279,LONG,SHORT,ADAUSDT_fundingRate.csv:262
funding-05175063be4f44090453,BINANCE_UM,ADAUSDT,2024-03-28 16:00:00+00:00,2024-03-28 17:00:00+00:00,0.00036358,LONG,SHORT,ADAUSDT_fundingRate.csv:263
funding-8f67dac84b0c5406cbb0,BINANCE_UM,ADAUSDT,2024-03-29 00:00:00+00:00,2024-03-29 01:00:00+00:00,0.00052383,LONG,SHORT,ADAUSDT_fundingRate.csv:264
funding-3d1aacf4eed2b6b8fa94,BINANCE_UM,ADAUSDT,2024-03-29 08:00:00+00:00,2024-03-29 09:00:00+00:00,0.00039291,LONG,SHORT,ADAUSDT_fundingRate.csv:265
funding-8d2dfe30ad8028231122,BINANCE_UM,ADAUSDT,2024-03-29 16:00:00+00:00,2024-03-29 17:00:00+00:00,0.0005161,LONG,SHORT,ADAUSDT_fundingRate.csv:266
funding-38880a39ce7175ed5ee7,BINANCE_UM,ADAUSDT,2024-03-30 00:00:00+00:00,2024-03-30 01:00:00+00:00,0.00036223,LONG,SHORT,ADAUSDT_fundingRate.csv:267
funding-41c47793a7aa0fd2ca91,BINANCE_UM,ADAUSDT,2024-03-30 08:00:00+00:00,2024-03-30 09:00:00+00:00,0.00053163,LONG,SHORT,ADAUSDT_fundingRate.csv:268
funding-a77dfb61d3acf6b27499,BINANCE_UM,ADAUSDT,2024-03-30 16:00:00+00:00,2024-03-30 17:00:00+00:00,0.00046696,LONG,SHORT,ADAUSDT_fundingRate.csv:269
