candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_family_balanced_preflight,preflight_decision,shared_pool_stage,control_modes
a7al2x3_d5519d0711ef1a95,"Mul(Clip(ZScore(Delta(open_interest_last,336))),Sign(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Clip|Delta|Mul|Sign|ZScore,12|336,skeleton-feb27d2488d27cee,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Clip|Delta|Mul|Sign|ZScore::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_035db391f91d7640,"Mul(Winsor(ZScore(Delta(open_interest_last,12))),Winsor(ZScore(Delta(index_close,48))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Winsor|ZScore,12|48,skeleton-0f95d494e3163e7b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Winsor|ZScore::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_3b50258a91cad453,"Mul(Sign(Delta(open_interest_last,48)),Rank(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Rank|Sign,12|48,skeleton-57a021ebecabcc57,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Rank|Sign::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_57e41e23954d044e,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Delta(index_close,48)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Sub|ZScore,12|48,skeleton-7bb80280bed53044,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Sub|ZScore::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_2c9cee28de17d79c,"Sub(Rank(Mean(Delta(open_interest_last,12),48)),Rank(Mean(Delta(index_close,48),48)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mean|Rank|Sub,12|48,skeleton-97885bc9cf5b75ae,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mean|Rank|Sub::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_577754aa5860ad62,"Add(ZScore(Delta(open_interest_last,12)),Neg(ZScore(Delta(index_close,48))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Add|Delta|Neg|ZScore,12|48,skeleton-ce90f730823c326b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Add|Delta|Neg|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e50abb1193e11a12,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(index_close,48))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Abs|Delta|Sub|ZScore,12|48,skeleton-df45a983764233a6,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Abs|Delta|Sub|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_437ecea2e960b6d5,"Mul(Clip(ZScore(Delta(open_interest_last,48))),Sign(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Clip|Delta|Mul|Sign|ZScore,12|48,skeleton-feb27d2488d27cee,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Clip|Delta|Mul|Sign|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a5acb996ab054d4f,"Mul(Winsor(ZScore(Delta(open_interest_last,48))),Winsor(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Winsor|ZScore,12|48,skeleton-0f95d494e3163e7b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Winsor|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_ea6962f91445db70,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(index_close,48)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Rank|Sign,12|48,skeleton-57a021ebecabcc57,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Rank|Sign::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_aa95ce873affbb42,"Sub(ZScore(Delta(open_interest_last,48)),ZScore(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Sub|ZScore,12|48,skeleton-7bb80280bed53044,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Sub|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_daa2ae0c68fb651c,"Sub(Rank(Mean(Delta(open_interest_last,48),48)),Rank(Mean(Delta(index_close,12),48)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mean|Rank|Sub,12|48,skeleton-97885bc9cf5b75ae,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mean|Rank|Sub::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_aa2bdbf2337760bb,"Add(ZScore(Delta(open_interest_last,48)),Neg(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Add|Delta|Neg|ZScore,12|48,skeleton-ce90f730823c326b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Add|Delta|Neg|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_fce6b92a38384756,"Sub(Abs(ZScore(Delta(open_interest_last,48))),Abs(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Abs|Delta|Sub|ZScore,12|48,skeleton-df45a983764233a6,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Abs|Delta|Sub|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d6607f8fc8009cae,"Mul(Clip(ZScore(Delta(open_interest_last,12))),Sign(Delta(index_close,48)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Clip|Delta|Mul|Sign|ZScore,12|48,skeleton-feb27d2488d27cee,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Clip|Delta|Mul|Sign|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5d5099aa43ee4989,"Mul(Winsor(ZScore(Delta(open_interest_last,12))),Winsor(ZScore(Delta(index_close,72))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Winsor|ZScore,12|72,skeleton-0f95d494e3163e7b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Winsor|ZScore::12|72,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_00fd86b46e479f6c,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(index_close,72)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Rank|Sign,12|72,skeleton-57a021ebecabcc57,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Rank|Sign::12|72,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_08289a92830cd2f7,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Delta(index_close,72)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Sub|ZScore,12|72,skeleton-7bb80280bed53044,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Sub|ZScore::12|72,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9f0dfda50390118b,"Sub(Rank(Mean(Delta(open_interest_last,12),72)),Rank(Mean(Delta(index_close,72),72)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mean|Rank|Sub,12|72,skeleton-97885bc9cf5b75ae,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mean|Rank|Sub::12|72,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a694018d79feadcf,"Add(ZScore(Delta(open_interest_last,72)),Neg(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Add|Delta|Neg|ZScore,12|72,skeleton-ce90f730823c326b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Add|Delta|Neg|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9a69d91359c92b62,"Sub(Abs(ZScore(Delta(open_interest_last,72))),Abs(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Abs|Delta|Sub|ZScore,12|72,skeleton-df45a983764233a6,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Abs|Delta|Sub|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8612d9b8187b445f,"Mul(Clip(ZScore(Delta(open_interest_last,12))),Sign(Delta(index_close,72)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Clip|Delta|Mul|Sign|ZScore,12|72,skeleton-feb27d2488d27cee,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Clip|Delta|Mul|Sign|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_cc82b180f0102826,"Mul(Winsor(ZScore(Delta(open_interest_last,72))),Winsor(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Winsor|ZScore,12|72,skeleton-0f95d494e3163e7b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Winsor|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9cf3158f4fd1a1f9,"Mul(Sign(Delta(open_interest_last,72)),Rank(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Rank|Sign,12|72,skeleton-57a021ebecabcc57,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Rank|Sign::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_bdab07c447a4375b,"Sub(ZScore(Delta(open_interest_last,72)),ZScore(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Sub|ZScore,12|72,skeleton-7bb80280bed53044,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Sub|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_b9a9b566f4938c2e,"Sub(Rank(Mean(Delta(open_interest_last,72),72)),Rank(Mean(Delta(index_close,12),72)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mean|Rank|Sub,12|72,skeleton-97885bc9cf5b75ae,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mean|Rank|Sub::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_bbb07121557b017d,"Add(ZScore(Delta(open_interest_last,12)),Neg(ZScore(Delta(index_close,72))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Add|Delta|Neg|ZScore,12|72,skeleton-ce90f730823c326b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Add|Delta|Neg|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_b018e2299a879ba9,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(index_close,72))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Abs|Delta|Sub|ZScore,12|72,skeleton-df45a983764233a6,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Abs|Delta|Sub|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9011ad10bb889d4a,"Mul(Clip(ZScore(Delta(open_interest_last,72))),Sign(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Clip|Delta|Mul|Sign|ZScore,12|72,skeleton-feb27d2488d27cee,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Clip|Delta|Mul|Sign|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_53e5c25552b81640,"Mul(Winsor(ZScore(Delta(open_interest_last,96))),Winsor(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Winsor|ZScore,12|96,skeleton-0f95d494e3163e7b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Winsor|ZScore::12|96,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_61087f9eadca1cca,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(index_close,96)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mul|Rank|Sign,12|96,skeleton-57a021ebecabcc57,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mul|Rank|Sign::12|96,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_2b7755a6d78e1583,"Sub(ZScore(Delta(open_interest_last,96)),ZScore(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Sub|ZScore,12|96,skeleton-7bb80280bed53044,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Sub|ZScore::12|96,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_1e0e44f981df087d,"Sub(Rank(Mean(Delta(open_interest_last,12),96)),Rank(Mean(Delta(index_close,96),96)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Delta|Mean|Rank|Sub,12|96,skeleton-97885bc9cf5b75ae,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Delta|Mean|Rank|Sub::12|96,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5efc7ef5495faa7b,"Add(ZScore(Delta(open_interest_last,12)),Neg(ZScore(Delta(index_close,96))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Add|Delta|Neg|ZScore,12|96,skeleton-ce90f730823c326b,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Add|Delta|Neg|ZScore::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_231aaae58214ff52,"Sub(Abs(ZScore(Delta(open_interest_last,96))),Abs(ZScore(Delta(index_close,12))))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Abs|Delta|Sub|ZScore,12|96,skeleton-df45a983764233a6,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Abs|Delta|Sub|ZScore::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_190597731d725641,"Mul(Clip(ZScore(Delta(open_interest_last,96))),Sign(Delta(index_close,12)))",F0_OI_delta_price_interaction,a7al2x3_family_balanced_dry_generation,open_interest|price,open_interest_last|index_close,Clip|Delta|Mul|Sign|ZScore,12|96,skeleton-feb27d2488d27cee,a7al2x3::F0_OI_delta_price_interaction::open_interest_last|index_close::Clip|Delta|Mul|Sign|ZScore::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
