shadow_rank,consolidated_decision,decision_reasons,evidence_tier,source_count,source_ids,source_kinds,source_lag_status,source_lag_required,canonical_key,canonical_expression,canonical_skeleton,blueprint_id,semantic_pair,motif,horizon_h,expression,skeleton_key,train_sortino,validation_sortino,test_sortino,recent_sortino,min_oos_sortino,min_oos_floor_sortino,stress_floor_sortino,recent_sharpe,recent_rankic,recent_avg_turnover,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,hard_reject,hard_reject_reasons,gate_pass,pareto_rank,source_file
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,4))),sign(decay(global_long_short_account_ratio_mean,6)))|h=8","mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,4))),sign(decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,a7ls30_c265afff72fae726,basis_premium_like|positioning_like,signed_spread,8,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,4))),Sign(Decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,48)),csrank(mean(global_long_short_account_ratio_mean,2)))|h=8","sub(csrank(delta(mark_index_basis_bps,48)),csrank(mean(global_long_short_account_ratio_mean,2)))",basis_premium_like|positioning_like|spread_rank|3706452569c1,a7ls30_bd52ea384fe0bc53,basis_premium_like|positioning_like,spread_rank,8,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,2)))",basis_premium_like|positioning_like|spread_rank|3706452569c1,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(global_long_short_account_ratio_mean)),sign(decay(liquidity_cycle_state,24)))|h=8","mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(global_long_short_account_ratio_mean)),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|3cf33e2c3b2c,a7ls30_1157a8790b3c6405,basis_premium_like|positioning_like,spread_rank,8,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(global_long_short_account_ratio_mean)),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|3cf33e2c3b2c,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(zscore(safediv(abs(zscore(mean(open_interest_last,240))),abs(decay(account_position_divergence,120)))))|h=24","neg(zscore(safediv(abs(zscore(mean(open_interest_last,240))),abs(decay(account_position_divergence,120)))))",open_interest_like|positioning_like|safe_div_abs|86f0a779e1d0,a7ls30_dd3ad1effb4058b4,open_interest_like|positioning_like,safe_div_abs,24,"Neg(ZScore(SafeDiv(Abs(ZScore(Mean(open_interest_last,240))),Abs(Decay(account_position_divergence,120)))))",open_interest_like|positioning_like|safe_div_abs|86f0a779e1d0,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,504)))),sign(decay(liquidity_cycle_state,24)))|h=24","mul(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,504)))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|adb4dd52432a,a7ls30_5077f54aa41d9f2a,basis_premium_like|positioning_like,sub,24,"Mul(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,504)))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|adb4dd52432a,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,504)))))|h=24","neg(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,504)))))",basis_premium_like|positioning_like|sub|43998c3d0689,a7ls30_a031c1a69900258b,basis_premium_like|positioning_like,sub,24,"Neg(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,504)))))",basis_premium_like|positioning_like|sub|43998c3d0689,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,168))),sign(decay(liquidity_cycle_state,24)))|h=24","mul(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,168))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|7cd09020e577,a7ls30_5b81e4b142fb5e83,basis_premium_like|positioning_like,sub,24,"Mul(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,168))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|7cd09020e577,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))),sign(decay(liquidity_cycle_state,24)))|h=24","mul(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|adb4dd52432a,a7ls30_0ad8f23e652c8126,basis_premium_like|positioning_like,sub,24,"Mul(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,48)))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|adb4dd52432a,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,336))))|h=24","neg(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,336))))",basis_premium_like|positioning_like|sub|f05d3b979911,a7ls30_2ee0a0e16e83fa3c,basis_premium_like|positioning_like,sub,24,"Neg(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,336))))",basis_premium_like|positioning_like|sub|f05d3b979911,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))),sign(decay(liquidity_cycle_state,24)))|h=24","mul(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|2565a81cec6d,a7ls30_a940b171e284654e,basis_premium_like|positioning_like,sub,24,"Mul(ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72))))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|2565a81cec6d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))),sign(decay(liquidity_cycle_state,24)))|h=24","mul(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|39f1cb442b08,a7ls30_ec5dd5918a9b97b6,basis_premium_like|positioning_like,sub,24,"Mul(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|sub|39f1cb442b08,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(tsrank(mark_index_basis_bps,72),abs(decay(account_position_divergence,48)))|h=8","safediv(tsrank(mark_index_basis_bps,72),abs(decay(account_position_divergence,48)))",basis_premium_like|positioning_like|safe_div_abs|044c7da54852,a7ls30_fea76deef615bc91,basis_premium_like|positioning_like,safe_div_abs,8,"SafeDiv(TSRank(mark_index_basis_bps,72),Abs(Decay(account_position_divergence,48)))",basis_premium_like|positioning_like|safe_div_abs|044c7da54852,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,24))))|h=24","csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,24))))",basis_premium_like|positioning_like|sub|038dfebf59b8,a7ls30_adbdfc820f520cae,basis_premium_like|positioning_like,sub,24,"CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,24))))",basis_premium_like|positioning_like|sub|038dfebf59b8,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720))))|h=24","zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720))))",basis_premium_like|positioning_like|sub|85c776d0988d,a7ls30_ed8c2fbc050b2a4b,basis_premium_like|positioning_like,sub,24,"ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,720))))",basis_premium_like|positioning_like|sub|85c776d0988d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720)))))|h=24","zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720)))))",basis_premium_like|positioning_like|sub|292687a85c11,a7ls30_0a383e2ceff316e6,basis_premium_like|positioning_like,sub,24,"ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,720)))))",basis_premium_like|positioning_like|sub|292687a85c11,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12))))|h=24","zscore(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12))))",basis_premium_like|positioning_like|mean_reversion_gate|b622caf04d51,a7ls30_6636b4214890a7e4,basis_premium_like|positioning_like,mean_reversion_gate,24,"ZScore(Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(top_long_short_account_ratio_mean,12))))",basis_premium_like|positioning_like|mean_reversion_gate|b622caf04d51,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12)))|h=24","mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12)))",basis_premium_like|positioning_like|mean_reversion_gate|662eecfe203b,a7ls30_aced8cb32cd65cd2,basis_premium_like|positioning_like,mean_reversion_gate,24,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(top_long_short_account_ratio_mean,12)))",basis_premium_like|positioning_like|mean_reversion_gate|662eecfe203b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_position_ratio_last,12))))|h=24","csrank(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_position_ratio_last,12))))",basis_premium_like|positioning_like|mean_reversion_gate|8a3277bcd1b5,a7ls30_7047e5c08a23b8b7,basis_premium_like|positioning_like,mean_reversion_gate,24,"CSRank(Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(top_long_short_position_ratio_last,12))))",basis_premium_like|positioning_like|mean_reversion_gate|8a3277bcd1b5,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))|h=24","csrank(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))",basis_premium_like|positioning_like|sub|14efb824814f,a7ls30_33ecc47732357ffd,basis_premium_like|positioning_like,sub,24,"CSRank(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,48)))))",basis_premium_like|positioning_like|sub|14efb824814f,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))|h=24","zscore(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))",basis_premium_like|positioning_like|sub|26e39be96a8e,a7ls30_451577ad82d30caa,basis_premium_like|positioning_like,sub,24,"ZScore(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,48)))))",basis_premium_like|positioning_like|sub|26e39be96a8e,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))|h=24","csrank(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))",basis_premium_like|positioning_like|sub|13f7c2fd5abb,a7ls30_68fbfa3ddeb94a0e,basis_premium_like|positioning_like,sub,24,"CSRank(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))))",basis_premium_like|positioning_like|sub|13f7c2fd5abb,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))|h=24","zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))",basis_premium_like|positioning_like|sub|292687a85c11,a7ls30_6f2b941b021e82f7,basis_premium_like|positioning_like,sub,24,"ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))))",basis_premium_like|positioning_like|sub|292687a85c11,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"abs(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))|h=24","abs(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))",basis_premium_like|positioning_like|sub|584ce409427d,a7ls30_341cd78f56c67526,basis_premium_like|positioning_like,sub,24,"Abs(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))))",basis_premium_like|positioning_like|sub|584ce409427d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))),-3,3)|h=24","clip(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))),-3,3)",basis_premium_like|positioning_like|sub|e0883c6bb011,a7ls30_d08f95a94138f2ce,basis_premium_like|positioning_like,sub,24,"Clip(ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72))))),-3,3)",basis_premium_like|positioning_like|sub|e0883c6bb011,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))))|h=24","csrank(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))))",basis_premium_like|positioning_like|sub|070ce37e4cd6,a7ls30_21e8ebc64f3435ba,basis_premium_like|positioning_like,sub,24,"CSRank(ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72))))))",basis_premium_like|positioning_like|sub|070ce37e4cd6,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72))))|h=24","zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72))))",basis_premium_like|positioning_like|sub|85c776d0988d,a7ls30_b94cec1be1a8a71e,basis_premium_like|positioning_like,sub,24,"ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72))))",basis_premium_like|positioning_like|sub|85c776d0988d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))),-3,3)|h=24","clip(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))),-3,3)",basis_premium_like|positioning_like|sub|5ee8ba0e7554,a7ls30_4ccf03d3ec71426c,basis_premium_like|positioning_like,sub,24,"Clip(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))),-3,3)",basis_premium_like|positioning_like|sub|5ee8ba0e7554,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,36)))),-3,3)|h=24","clip(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,36)))),-3,3)",basis_premium_like|positioning_like|sub|bb8441fd5d0d,a7ls30_649adbc6c6bad5f6,basis_premium_like|positioning_like,sub,24,"Clip(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,36)))),-3,3)",basis_premium_like|positioning_like|sub|bb8441fd5d0d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
