base_field,semantic_type,seed_route,transform_name,formula_count,materialization_count,company_wave_count,levels,motifs,semantic_pairs,side
mark_index_basis_bps,basis_premium_like,primary_signal_seed,abs_zmean_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,abs_zmean_8h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,decay_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,decay_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,decay_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,decay_8h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,delta_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,delta_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,delta_336h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,delta_48h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,delta_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_336h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_48h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,zmean_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,zmean_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,zmean_336h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,zmean_48h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,zmean_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,abs_zmean_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,abs_zmean_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,abs_zmean_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,abs_zmean_8h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,clip_zscore,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,csrank,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,decay_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,decay_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,decay_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,decay_8h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_336h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_48h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_336h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_48h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,sign_delta_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,zmean_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,zmean_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,zmean_336h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,zmean_48h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,zmean_72h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,abs_zmean_168h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,abs_zmean_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,abs_zmean_72h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,abs_zmean_8h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,clip_zscore,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,csrank,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,decay_168h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,decay_24h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,decay_72h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,decay_8h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_168h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_336h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_48h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_72h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_168h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_24h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_336h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_48h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_72h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,sign_delta_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_168h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_336h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_48h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_72h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,abs_zmean_168h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,abs_zmean_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,abs_zmean_72h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,abs_zmean_8h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,clip_zscore,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,csrank,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,decay_168h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,decay_24h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,decay_72h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,decay_8h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_168h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_336h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_48h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_72h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_168h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_24h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_336h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_48h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_72h,1,0,0,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,sign_delta_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_168h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_24h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_336h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_48h,1,1,1,L1_single_field_transform,single,volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_72h,1,1,1,L1_single_field_transform,single,volatility_like,primary
trade_return_1h,price_like,exploratory_signal_seed,clip_zscore,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,csrank,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_12h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_168h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_1h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_24h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_2h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_336h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_48h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_4h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_72h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_8h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,level,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_12h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_168h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_1h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_24h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_2h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_336h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_48h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_4h,1,1,1,L1_single_field_transform,single,price_like,primary
trade_return_1h,price_like,exploratory_signal_seed,mean_72h,1,1,1,L1_single_field_transform,single,price_like,primary
