generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons,control_id,base_candidate_id,control_mode,control_class,promotable,allowed_in_a7x3_replay
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_imbalance_notional,12,48)",48,agg_flow_imbalance_notional,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343__ctrl_time_shuffle_bebca671ea3e,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_imbalance_notional,12,48)",48,agg_flow_imbalance_notional,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343__ctrl_wrong_lag_b85e6efcc79e,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_imbalance_notional,12,48)",48,agg_flow_imbalance_notional,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343__ctrl_sign_flip_1304f0be088e,a7x3_F0_slow_aggtrades_horizon_48_f22f5a1e2343,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b__ctrl_row_shuffle_2b086d4c1e38,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b__ctrl_time_shuffle_7971a184d9c9,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b__ctrl_wrong_lag_bd07caa2aae0,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b__ctrl_sign_flip_866fac86d963,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d__ctrl_row_shuffle_4278aa0e088b,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d__ctrl_time_shuffle_29cd3480722f,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d__ctrl_wrong_lag_51b72027caf0,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",48,agg_flow_minus_btcusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d__ctrl_sign_flip_ea4552d3e2f5,a7x3_F0_slow_aggtrades_horizon_48_ece175f3b91d,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_row_shuffle_43e5818a6781,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_time_shuffle_4bda4d5f0858,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_wrong_lag_8f2d5038082a,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_sign_flip_4e60d0c53a50,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a__ctrl_row_shuffle_df934da4b1b1,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a__ctrl_time_shuffle_0b9e2ac8c9f6,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a__ctrl_wrong_lag_ef3549c63b5d,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",48,agg_flow_minus_ethusdt_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a__ctrl_sign_flip_b85999ac8104,a7x3_F0_slow_aggtrades_horizon_48_d1bcf0b3e65a,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6__ctrl_row_shuffle_6df1e1962ec5,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6__ctrl_time_shuffle_6928eb9d2e5f,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6__ctrl_wrong_lag_8985721d34d1,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_large_notional_share_4h,12,48)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6__ctrl_sign_flip_dd82ed9d54fc,a7x3_F0_slow_aggtrades_horizon_24_e05ecea323e6,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_large_notional_share_4h,12,48)",48,agg_large_notional_share_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd__ctrl_row_shuffle_fc1a54a0d906,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_large_notional_share_4h,12,48)",48,agg_large_notional_share_4h,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd__ctrl_time_shuffle_c03470345ffd,a7x3_F0_slow_aggtrades_horizon_48_015c318d69cd,time_shuffle,a7x3_replay_negative_control,False,True
