candidate_id,expression,family,field_families,fields,operators,windows,cn_memory_payload_inherited,cn_reward_payload_inherited
crypto_fg2_683525f816062912,"Add(Rank(Delta(trade_close,48)),Neg(Rank(Delta(mark_high,720))))",price_volatility_structure,price|volatility,mark_high|trade_close,Add|Rank|Delta|Neg|Rank|Delta,48|720,False,False
crypto_fg2_9b025f82956e624f,"Mul(Rank(Mean(trade_close,72)),Sign(Delta(mark_low,168)))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|Rank|Mean|Sign|Delta,72|168,False,False
crypto_fg2_57adc75b774dcf25,"Add(ZScore(Delta(top_long_short_account_ratio_mean,12)),Neg(Rank(Delta(trade_close,4))))",positioning_reversal,positioning|price,top_long_short_account_ratio_mean|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,4|12,False,False
crypto_fg2_d6fefcbfe534aea0,"Add(Rank(Delta(mark_close,4)),Neg(Rank(Delta(trade_low,720))))",price_volatility_structure,price|volatility,mark_close|trade_low,Add|Rank|Delta|Neg|Rank|Delta,4|720,False,False
crypto_fg2_c51f0ef4a0bfcc54,"Mul(Sign(Delta(trade_volume,336)),Abs(ZScore(Delta(trade_high,4))))",liquidity_volatility_guarded,liquidity|volatility,trade_high|trade_volume,Mul|Sign|Delta|Abs|ZScore|Delta,4|336,False,False
crypto_fg2_36187023c64a2699,"Sub(Abs(ZScore(Delta(trade_close,48))),Rank(Mean(trade_low,168)))",price_volatility_structure,price|volatility,trade_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,48|168,False,False
crypto_fg2_1f86385227af7ca7,"Sub(Abs(ZScore(Mean(premium_close,336))),Abs(ZScore(Mean(funding_rate,72))))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,72|336,False,False
crypto_fg2_de8aa366595f97b7,"Add(Rank(Delta(mark_trade_basis_bps,720)),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Add|Rank|Delta|ZScore|Mean,48|720,False,False
crypto_fg2_0bf4fcd5f877fdbd,"Add(Rank(Delta(mark_close,72)),Neg(Rank(Delta(mark_low,4))))",price_volatility_structure,price|volatility,mark_close|mark_low,Add|Rank|Delta|Neg|Rank|Delta,4|72,False,False
crypto_fg2_ddcb3984dde69045,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,4)),ZScore(Delta(trade_quote_volume,72)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Sub|Rank|Delta|ZScore|Delta,4|72,False,False
crypto_fg2_4ffb2213572d5e13,"Add(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(index_close,504)))",oi_price_interaction,open_interest|price,index_close|open_interest_mean,Add|ZScore|Delta|ZScore|Delta,504,False,False
crypto_fg2_daca634029634ace,"Mul(Sign(Delta(top_long_short_position_ratio_mean,12)),Neg(ZScore(Delta(trade_close,504))))",positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Mul|Sign|Delta|Neg|ZScore|Delta,12|504,False,False
crypto_fg2_485bf352836b10ef,"Sub(ZScore(Mean(open_interest_last,48)),Rank(Mean(index_close,8)))",oi_price_interaction,open_interest|price,index_close|open_interest_last,Sub|ZScore|Mean|Rank|Mean,8|48,False,False
crypto_fg2_b54cc5a54e977168,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,168)),ZScore(Delta(taker_buy_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Mul|Sign|Delta|ZScore|Delta,168,False,False
crypto_fg2_b7434f89f7a41249,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,336)),ZScore(Delta(taker_buy_quote_volume,72)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|Rank|Delta|ZScore|Delta,72|336,False,False
crypto_fg2_cc37c9520d0ea9e3,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,4)),ZScore(Mean(global_long_short_account_ratio_mean,336)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Sub|ZScore|Mean|ZScore|Mean,4|336,False,False
crypto_fg2_a1c6e971b694f05e,"Mul(ZScore(Delta(open_interest_last,8)),ZScore(Delta(index_close,48)))",oi_price_interaction,open_interest|price,index_close|open_interest_last,Mul|ZScore|Delta|ZScore|Delta,8|48,False,False
crypto_fg2_e7e9cd6db89d6965,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,8)),ZScore(Delta(trade_quote_volume,504)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Mul|Sign|Delta|ZScore|Delta,8|504,False,False
crypto_fg2_712c8322018b1ec1,"Mul(ZScore(Delta(mark_close,24)),ZScore(Mean(mark_high,336)))",price_volatility_structure,price|volatility,mark_close|mark_high,Mul|ZScore|Delta|ZScore|Mean,24|336,False,False
crypto_fg2_a98e86a6f4b15eee,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,504)),Rank(Mean(taker_buy_quote_volume,8)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Add|ZScore|Delta|Rank|Mean,8|504,False,False
crypto_fg2_fee47374baf89cf1,"Sub(Rank(Delta(open_interest_value_last,12)),Rank(Delta(trade_close,336)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Sub|Rank|Delta|Rank|Delta,12|336,False,False
crypto_fg2_bd471cfff8540bb1,"Mul(Rank(Mean(taker_buy_quote_volume,96)),ZScore(Delta(mark_low,72)))",liquidity_volatility_guarded,liquidity|volatility,mark_low|taker_buy_quote_volume,Mul|Rank|Mean|ZScore|Delta,72|96,False,False
crypto_fg2_012baf28c87c9da4,"Sub(ZScore(Mean(premium_close,8)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,8|12,False,False
crypto_fg2_51927bf7376a851d,"Sub(ZScore(Mean(top_long_short_position_ratio_mean,96)),ZScore(Mean(top_long_short_position_ratio_mean,720)))",positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Sub|ZScore|Mean|ZScore|Mean,96|720,False,False
crypto_fg2_da74606dcdb3510c,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,336)),Neg(ZScore(Delta(mark_close,336))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Mul|ZScore|Mean|Neg|ZScore|Delta,336,False,False
crypto_fg2_9d85dfd060ea110f,"Mul(Rank(Mean(premium_close_bps,12)),Sign(Delta(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Rank|Mean|Sign|Delta,12|96,False,False
crypto_fg2_3d625d8615f02a2e,"Sub(Rank(Mean(global_long_short_account_ratio_mean,4)),Rank(Mean(index_close,12)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Sub|Rank|Mean|Rank|Mean,4|12,False,False
crypto_fg2_a628299c4d09ee76,"Sub(Rank(Mean(top_long_short_position_ratio_mean,48)),Rank(Mean(index_close,168)))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_mean,Sub|Rank|Mean|Rank|Mean,48|168,False,False
crypto_fg2_5e5044906601d5bf,"Mul(Sign(Delta(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,4|24,False,False
crypto_fg2_599ff1e74aa48ca1,"Mul(Sign(Delta(open_interest_value_last,4)),Rank(Mean(index_close,168)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Sign|Delta|Rank|Mean,4|168,False,False
crypto_fg2_3f936b22acc98be1,"Add(ZScore(Delta(open_interest_value_mean,12)),ZScore(Delta(index_close,168)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Add|ZScore|Delta|ZScore|Delta,12|168,False,False
crypto_fg2_2d484967392c0190,"Mul(Rank(Mean(premium_close_bps,24)),Sign(Delta(funding_rate,720)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Rank|Mean|Sign|Delta,24|720,False,False
crypto_fg2_4847a83e1bc9660b,"Mul(ZScore(Delta(trade_quote_volume,12)),Rank(Mean(trade_low,504)))",liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_quote_volume,Mul|ZScore|Delta|Rank|Mean,12|504,False,False
crypto_fg2_80dbc538aa0fc39d,"Add(Rank(Delta(mark_close,168)),Neg(Rank(Delta(trade_low,168))))",price_volatility_structure,price|volatility,mark_close|trade_low,Add|Rank|Delta|Neg|Rank|Delta,168,False,False
crypto_fg2_466f92ebbc252e14,"Mul(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(mark_close,168)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,4|168,False,False
crypto_fg2_85e69cd11ee13cdc,"Add(Rank(Delta(mark_trade_basis_bps,4)),ZScore(Mean(funding_rate,72)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Add|Rank|Delta|ZScore|Mean,4|72,False,False
crypto_fg2_8af8c4cdf4830da1,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,504))),Rank(Delta(trade_count,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Mul|Abs|ZScore|Mean|Rank|Delta,168|504,False,False
crypto_fg2_0f7e4aa5a1bbe77f,"Sub(ZScore(Mean(open_interest_value_mean,24)),Rank(Mean(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,24|72,False,False
crypto_fg2_bd70c8d073189b93,"Mul(Rank(Mean(mark_close,720)),Sign(Delta(trade_low,504)))",price_volatility_structure,price|volatility,mark_close|trade_low,Mul|Rank|Mean|Sign|Delta,504|720,False,False
crypto_fg2_79c128d87b796a66,"Sub(ZScore(Mean(global_long_short_account_ratio_last,24)),ZScore(Mean(global_long_short_account_ratio_last,504)))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Sub|ZScore|Mean|ZScore|Mean,24|504,False,False
crypto_fg2_dbcad7ad6558d205,"Mul(Sign(Delta(top_long_short_position_ratio_last,8)),Neg(ZScore(Delta(index_close,48))))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_last,Mul|Sign|Delta|Neg|ZScore|Delta,8|48,False,False
crypto_fg2_592c88ccecc8f043,"Sub(Abs(ZScore(Delta(trade_count,720))),Abs(ZScore(Delta(mark_high,24))))",liquidity_volatility_guarded,liquidity|volatility,mark_high|trade_count,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,24|720,False,False
crypto_fg2_3c953effb43193a1,"Mul(Sign(Delta(index_close,720)),Abs(ZScore(Mean(mark_low,72))))",price_volatility_structure,price|volatility,index_close|mark_low,Mul|Sign|Delta|Abs|ZScore|Mean,72|720,False,False
crypto_fg2_48a16fc066f70c88,"Add(ZScore(Delta(open_interest_mean,336)),ZScore(Delta(trade_close,504)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Add|ZScore|Delta|ZScore|Delta,336|504,False,False
crypto_fg2_93227ea90001d09a,"Sub(Rank(Delta(open_interest_last,168)),Rank(Delta(trade_close,720)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Sub|Rank|Delta|Rank|Delta,168|720,False,False
crypto_fg2_e2720e485bc5353f,"Sub(ZScore(Mean(mark_index_basis_bps,168)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,8|168,False,False
crypto_fg2_d9af3a37f1bef116,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,168)),ZScore(Delta(trade_volume,96)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Sub|Rank|Delta|ZScore|Delta,96|168,False,False
crypto_fg2_622cc929e5deba0c,"Sub(Abs(ZScore(Delta(trade_count,336))),Abs(ZScore(Delta(trade_low,8))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,8|336,False,False
crypto_fg2_729d9ce23651d66a,"Sub(Rank(Delta(open_interest_last,8)),Rank(Delta(index_close,336)))",oi_price_interaction,open_interest|price,index_close|open_interest_last,Sub|Rank|Delta|Rank|Delta,8|336,False,False
crypto_fg2_ca8dc1a1f2c0d568,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,96)),ZScore(Delta(trade_volume,720)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Sub|Rank|Delta|ZScore|Delta,96|720,False,False
crypto_fg2_440dd9ae8f6ca864,"Mul(Rank(Mean(index_close,72)),Sign(Delta(trade_low,24)))",price_volatility_structure,price|volatility,index_close|trade_low,Mul|Rank|Mean|Sign|Delta,24|72,False,False
crypto_fg2_96c64e72e1e5116e,"Mul(Abs(ZScore(Delta(top_long_short_position_ratio_last,504))),Sign(Delta(trade_close,4)))",positioning_reversal,positioning|price,top_long_short_position_ratio_last|trade_close,Mul|Abs|ZScore|Delta|Sign|Delta,4|504,False,False
crypto_fg2_dcabce451c2e1f4a,"Add(ZScore(Delta(top_long_short_account_ratio_last,720)),Neg(Rank(Delta(trade_close,720))))",positioning_reversal,positioning|price,top_long_short_account_ratio_last|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,720,False,False
crypto_fg2_93ba84163e3c3a66,"Sub(ZScore(Mean(open_interest_last,4)),Rank(Mean(index_close,504)))",oi_price_interaction,open_interest|price,index_close|open_interest_last,Sub|ZScore|Mean|Rank|Mean,4|504,False,False
crypto_fg2_0712ebc1910f9a7d,"Mul(Rank(Mean(premium_close,96)),Sign(Delta(funding_rate,504)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Rank|Mean|Sign|Delta,96|504,False,False
crypto_fg2_084a67598119750f,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,720)),Rank(Mean(trade_count,4)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Mul|ZScore|Mean|Rank|Mean,4|720,False,False
crypto_fg2_0e831a0cfba4fd51,"Mul(Sign(Delta(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Sign|Delta|ZScore|Mean,8,False,False
crypto_fg2_5422fcdad18c722a,"Add(ZScore(Delta(open_interest_value_mean,12)),ZScore(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Add|ZScore|Delta|ZScore|Delta,12|72,False,False
crypto_fg2_8fd8dd011d29c464,"Mul(Rank(Mean(premium_close_bps,4)),Sign(Delta(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Rank|Mean|Sign|Delta,4|12,False,False
crypto_fg2_499b759b4abc723b,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,168)),Rank(Mean(trade_quote_volume,336)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,168|336,False,False
crypto_fg2_7316fce3c7e8aebf,"Mul(Rank(Mean(premium_close,720)),Sign(Delta(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Rank|Mean|Sign|Delta,96|720,False,False
crypto_fg2_ccf10e7cee44b3c1,"Mul(Rank(Mean(premium_close_bps,12)),Sign(Delta(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Rank|Mean|Sign|Delta,4|12,False,False
crypto_fg2_029fb5504ba1eb7a,"Mul(Sign(Delta(global_long_short_account_ratio_mean,336)),Neg(ZScore(Delta(trade_close,96))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|trade_close,Mul|Sign|Delta|Neg|ZScore|Delta,96|336,False,False
crypto_fg2_3375b0d79180ba9a,"Mul(Abs(ZScore(Delta(global_long_short_account_ratio_mean,48))),Sign(Delta(index_close,504)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Mul|Abs|ZScore|Delta|Sign|Delta,48|504,False,False
crypto_fg2_664837d453244149,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,48)),Rank(Mean(trade_count,96)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Add|ZScore|Delta|Rank|Mean,48|96,False,False
crypto_fg2_ae448190b95589e0,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,24)),Rank(Mean(taker_buy_quote_volume,8)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Mul|ZScore|Mean|Rank|Mean,8|24,False,False
crypto_fg2_10bbc4ca5110fcdb,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,336)),ZScore(Delta(trade_volume,72)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Mul|Sign|Delta|ZScore|Delta,72|336,False,False
crypto_fg2_28314b893ae28966,"Sub(ZScore(Mean(open_interest_last,48)),Rank(Mean(trade_close,24)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Sub|ZScore|Mean|Rank|Mean,24|48,False,False
crypto_fg2_4d31d1da824b2ce2,"Mul(Rank(Mean(open_interest_last,168)),ZScore(Delta(trade_close,24)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,24|168,False,False
crypto_fg2_c10e68adc4674f68,"Sub(Rank(Delta(open_interest_value_mean,96)),Rank(Delta(mark_close,72)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Sub|Rank|Delta|Rank|Delta,72|96,False,False
crypto_fg2_5e410a58daaf7368,"Add(ZScore(Delta(open_interest_last,72)),ZScore(Delta(trade_close,720)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Add|ZScore|Delta|ZScore|Delta,72|720,False,False
crypto_fg2_9203f1374e0c9af0,"Mul(Rank(Mean(mark_trade_basis_bps,720)),Sign(Delta(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Rank|Mean|Sign|Delta,4|720,False,False
crypto_fg2_8439d12e6a155466,"Mul(Rank(Mean(open_interest_value_last,12)),ZScore(Delta(index_close,12)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,12,False,False
crypto_fg2_8c5990348f2f710c,"Mul(Rank(Mean(premium_close,720)),Sign(Delta(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Rank|Mean|Sign|Delta,8|720,False,False
crypto_fg2_b10550ed6c34891b,"Sub(Abs(ZScore(Delta(mark_close,168))),Rank(Mean(trade_low,96)))",price_volatility_structure,price|volatility,mark_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,96|168,False,False
crypto_fg2_bb73bbfc82558793,"Sub(Abs(ZScore(Delta(taker_buy_quote_volume,336))),Abs(ZScore(Delta(mark_low,48))))",liquidity_volatility_guarded,liquidity|volatility,mark_low|taker_buy_quote_volume,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,48|336,False,False
crypto_fg2_9d06f47555029b4f,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),Rank(Mean(taker_buy_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Mul|ZScore|Mean|Rank|Mean,168|336,False,False
crypto_fg2_2a3a86f4594e4c5c,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,96)),ZScore(Delta(taker_buy_quote_volume,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|Rank|Delta|ZScore|Delta,24|96,False,False
crypto_fg2_cc3950e1dd3adc94,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_last,12)),Rank(Mean(trade_quote_volume,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Add|ZScore|Delta|Rank|Mean,12|24,False,False
crypto_fg2_432f1f6d96c042ec,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,8))),Rank(Delta(trade_quote_volume,4)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Abs|ZScore|Mean|Rank|Delta,4|8,False,False
crypto_fg2_e9c91ab526604bbd,"Add(Rank(Delta(premium_close_bps,48)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Add|Rank|Delta|ZScore|Mean,12|48,False,False
crypto_fg2_12f8d8aaaf03a386,"Mul(ZScore(Delta(open_interest_mean,12)),ZScore(Delta(trade_close,48)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,12|48,False,False
crypto_fg2_beba1852c09f43da,"Mul(Rank(Mean(index_close,168)),Sign(Delta(trade_high,12)))",price_volatility_structure,price|volatility,index_close|trade_high,Mul|Rank|Mean|Sign|Delta,12|168,False,False
crypto_fg2_4e288ff6091b583b,"Sub(ZScore(Mean(premium_close,168)),ZScore(Mean(funding_rate,168)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,168,False,False
crypto_fg2_2cff2b269ba8e610,"Mul(ZScore(Delta(trade_volume,12)),Rank(Mean(mark_low,4)))",liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_volume,Mul|ZScore|Delta|Rank|Mean,4|12,False,False
crypto_fg2_c88b4e0b02c3312d,"Mul(Sign(Delta(global_long_short_account_ratio_last,48)),Neg(ZScore(Delta(trade_close,96))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|trade_close,Mul|Sign|Delta|Neg|ZScore|Delta,48|96,False,False
crypto_fg2_df5fd5fb4cd083d6,"Add(Rank(Delta(trade_volume,72)),Neg(ZScore(Delta(mark_high,504))))",liquidity_volatility_guarded,liquidity|volatility,mark_high|trade_volume,Add|Rank|Delta|Neg|ZScore|Delta,72|504,False,False
crypto_fg2_18c0eac6464eec33,"Mul(Rank(Mean(trade_close,8)),Sign(Delta(mark_low,8)))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|Rank|Mean|Sign|Delta,8,False,False
