timestamp,funding_abs_mean,funding_mean,funding_dispersion,funding_positive_share,funding_negative_share,funding_persistence_abs_mean,basis_abs_mean,basis_minus_abs_mean,vol_ret12_abs_mean,vol_hl_mean,funding_abs_mean_bucket,funding_dispersion_bucket,funding_positive_share_bucket,funding_negative_share_bucket,funding_persistence_abs_mean_bucket,basis_abs_mean_bucket,basis_minus_abs_mean_bucket,vol_ret12_abs_mean_bucket,vol_hl_mean_bucket
2026-02-21 11:00:00+00:00,4.499666666666667e-05,1.0993333333333334e-05,5.391416207474825e-05,0.5833333333333334,0.3333333333333333,0.9166666666666666,0.0005196217667871409,2.7131059324991083,0.005631501850193112,0.005895125664706443,low,low,low,high,low,mid,mid,low,low
2026-02-21 12:00:00+00:00,4.499666666666667e-05,1.0993333333333334e-05,5.391416207474825e-05,0.5833333333333334,0.3333333333333333,0.9166666666666666,0.0005143284675088363,2.3391019983333945,0.008487536190535605,0.006017024626284844,low,low,low,high,low,mid,mid,low,low
2026-02-21 13:00:00+00:00,4.499666666666667e-05,1.0993333333333334e-05,5.391416207474825e-05,0.5833333333333334,0.3333333333333333,0.9166666666666666,0.000494974214095556,2.78169011416716,0.008784737254782737,0.006432566030467012,low,low,low,high,low,mid,mid,low,low
2026-02-21 14:00:00+00:00,4.499666666666667e-05,1.0993333333333334e-05,5.391416207474825e-05,0.5833333333333334,0.3333333333333333,0.9166666666666666,0.0005073208504084437,2.5269397741668302,0.009501985137426236,0.010083355443264705,low,low,low,high,low,mid,mid,low,mid
2026-02-21 15:00:00+00:00,4.499666666666667e-05,1.0993333333333334e-05,5.391416207474825e-05,0.5833333333333334,0.3333333333333333,0.9166666666666666,0.0005884283998703332,2.8453141533341086,0.010894588233114011,0.007083484581236588,low,low,low,high,low,high,high,low,low
2026-02-21 16:00:00+00:00,4.499666666666667e-05,1.0993333333333334e-05,5.391416207474825e-05,0.5833333333333334,0.3333333333333333,0.9166666666666666,0.0006203106929598875,3.3583245691667347,0.006950094839206343,0.010672209655822449,low,low,low,high,low,high,high,low,mid
2026-02-21 17:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.8055555555555555,0.0004369994796791232,1.422646394999634,0.007591487008701131,0.006524981641884056,low,mid,low,high,low,mid,low,low,low
2026-02-21 18:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.8055555555555555,0.00043314459582955805,2.385561304999747,0.010220311526104206,0.0054849550323301,low,mid,low,high,low,mid,mid,low,low
2026-02-21 19:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.9166666666666666,0.0005057546738772937,2.061701340834159,0.008127448456755634,0.005182178712711229,low,mid,low,high,low,mid,mid,low,low
2026-02-21 20:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.9166666666666666,0.0004889430157789069,2.8568918608333096,0.006703191022436966,0.007922459410250592,low,mid,low,high,low,mid,high,low,low
2026-02-21 21:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.9166666666666666,0.0005283612220880196,2.866653774999664,0.0046194260458017515,0.005849673045703794,low,mid,low,high,low,mid,high,low,low
2026-02-21 22:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.9166666666666666,0.0005061795603942728,2.4766659633334425,0.006277737499698066,0.005640656157617358,low,mid,low,high,low,mid,mid,low,low
2026-02-21 23:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.9166666666666666,0.0005460005553067174,2.8484211116663647,0.008189855832152657,0.004547963041386837,low,mid,low,high,low,high,high,low,low
2026-02-22 00:00:00+00:00,5.826916666666667e-05,-1.7724166666666665e-05,7.84498980728394e-05,0.4166666666666667,0.5,0.9166666666666666,0.0006020199974470138,3.0677579258334013,0.011043971076569273,0.007264579741106563,low,mid,low,high,low,high,high,low,low
2026-02-22 01:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.861111111111111,0.0007022073111636699,3.2946202749999896,0.012957390352790357,0.004791941075289453,low,low,low,high,low,high,high,mid,low
2026-02-22 02:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.861111111111111,0.0004821349354385551,3.1035397066664685,0.019662619915971152,0.008559040882823886,low,low,low,high,low,mid,high,mid,low
2026-02-22 03:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0006281032316044488,2.892955045000386,0.01581958027057276,0.007396109947616838,low,low,low,high,low,high,high,mid,low
2026-02-22 04:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0005026551389188394,2.931195931666338,0.01162801838200204,0.0035973014399360566,low,low,low,high,low,mid,high,low,low
2026-02-22 05:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0005844182014298945,2.794816129999886,0.01537290273046843,0.0046532540715497304,low,low,low,high,low,high,mid,mid,low
2026-02-22 06:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0005898869722700817,3.2779213183333265,0.01753167094207303,0.007129421297720884,low,low,low,high,low,high,high,mid,low
2026-02-22 07:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0005743863275000279,2.865799385833929,0.015382080674940587,0.005201800502291009,low,low,low,high,low,high,high,mid,low
2026-02-22 08:00:00+00:00,4.377166666666666e-05,-2.603666666666667e-05,4.4406089172044363e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0005547732625305798,2.6382090666663705,0.011339247662103738,0.005523913444200272,low,low,low,high,low,high,mid,low,low
2026-02-22 09:00:00+00:00,7.435833333333334e-05,-6.402333333333334e-05,6.938285647205816e-05,0.25,0.6666666666666666,0.75,0.0006150920061404608,2.843569857500053,0.012348414243694058,0.0037105709099273954,low,mid,low,high,low,high,high,low,low
2026-02-22 10:00:00+00:00,7.435833333333334e-05,-6.402333333333334e-05,6.938285647205816e-05,0.25,0.6666666666666666,0.75,0.0005991635334968252,3.105095171666736,0.00814141352906154,0.005035733621589289,low,mid,low,high,low,high,high,low,low
2026-02-22 11:00:00+00:00,7.435833333333334e-05,-6.402333333333334e-05,6.938285647205816e-05,0.25,0.6666666666666666,0.9166666666666666,0.0006900057942794136,2.575024957500047,0.007958595873532879,0.0045737927626121585,low,mid,low,high,low,high,mid,low,low
2026-02-22 12:00:00+00:00,7.435833333333334e-05,-6.402333333333334e-05,6.938285647205816e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005378455645218735,2.8476117541657824,0.010694619315983173,0.010940102735072938,low,mid,low,high,low,mid,high,low,mid
2026-02-22 13:00:00+00:00,7.435833333333334e-05,-6.402333333333334e-05,6.938285647205816e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005206342059792535,1.9060220591662118,0.017480213625387847,0.009370314047707098,low,mid,low,high,low,mid,mid,mid,mid
2026-02-22 14:00:00+00:00,7.435833333333334e-05,-6.402333333333334e-05,6.938285647205816e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005046687389715273,2.176932324167062,0.014943227367251427,0.007776053555117203,low,mid,low,high,low,mid,mid,mid,low
2026-02-22 15:00:00+00:00,7.435833333333334e-05,-6.402333333333334e-05,6.938285647205816e-05,0.25,0.6666666666666666,0.9166666666666666,0.0004995801381667738,2.395263649166887,0.014151082115688959,0.008647102624220896,low,mid,low,high,low,mid,mid,mid,low
2026-02-22 16:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.8055555555555555,0.0005809030389903694,2.559634905833543,0.014849978506590275,0.006291928642557434,low,low,low,high,low,high,mid,mid,low
2026-02-22 17:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.8055555555555555,0.00045718389142669163,0.9179814183334267,0.01739682062448809,0.008698549953975229,low,low,low,high,low,mid,low,mid,low
2026-02-22 18:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005673881359998986,2.1291477383330837,0.019328367367515326,0.004120358112035312,low,low,low,high,low,high,mid,mid,low
2026-02-22 19:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.9166666666666666,0.0006595202620987469,2.1776355533331357,0.020252631114315172,0.00425384279779772,low,low,low,high,low,high,mid,mid,low
2026-02-22 20:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005498470461638982,2.0262574941675107,0.019218158754429688,0.004821589515131825,low,low,low,high,low,high,mid,mid,low
2026-02-22 21:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005921048730050393,2.9872054774991867,0.016178711614864394,0.00570996294359372,low,low,low,high,low,high,high,mid,low
2026-02-22 22:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005929785276192109,3.178950921667397,0.014117569271375094,0.00666375721472956,low,low,low,high,low,high,high,mid,low
2026-02-22 23:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005344711080303988,2.3814291691667773,0.015918656525736152,0.007018910117492859,low,low,low,high,low,mid,mid,mid,low
2026-02-23 00:00:00+00:00,5.91775e-05,-4.06725e-05,5.445931510846729e-05,0.25,0.6666666666666666,0.9166666666666666,0.0006160193249694171,2.8613484249999526,0.021523671686374174,0.016249215950267088,low,low,low,high,low,high,high,mid,high
2026-02-23 01:00:00+00:00,8.573083333333334e-05,-6.292916666666667e-05,9.77322170915962e-05,0.16666666666666666,0.75,0.861111111111111,0.0007320499636936187,3.4035602233332107,0.05464928765666374,0.044026731670421926,mid,mid,low,high,low,high,high,high,high
2026-02-23 02:00:00+00:00,8.573083333333334e-05,-6.292916666666667e-05,9.77322170915962e-05,0.16666666666666666,0.75,0.861111111111111,0.0007814391865244019,3.831315240833615,0.047173487162892526,0.010341932303191711,mid,mid,low,high,low,high,high,high,mid
2026-02-23 03:00:00+00:00,8.573083333333334e-05,-6.292916666666667e-05,9.77322170915962e-05,0.16666666666666666,0.75,0.9166666666666666,0.0007620721345333407,4.101644413333401,0.0462490271520145,0.009058003979512137,mid,mid,low,high,low,high,high,high,mid
2026-02-23 04:00:00+00:00,8.573083333333334e-05,-6.292916666666667e-05,9.77322170915962e-05,0.16666666666666666,0.75,0.9166666666666666,0.0007558719335119904,3.0488104750002254,0.05001354534881772,0.0075928270002475,mid,mid,low,high,low,high,high,high,low
2026-02-23 05:00:00+00:00,8.573083333333334e-05,-6.292916666666667e-05,9.77322170915962e-05,0.16666666666666666,0.75,0.9166666666666666,0.0006953298117997239,3.0666423758334713,0.040293293154544545,0.00881711727465336,mid,mid,low,high,low,high,high,high,mid
2026-02-23 06:00:00+00:00,8.573083333333334e-05,-6.292916666666667e-05,9.77322170915962e-05,0.16666666666666666,0.75,0.9166666666666666,0.0006863390785474174,2.9702716225000305,0.02754751192367062,0.015941065072386646,mid,mid,low,high,low,high,high,high,high
2026-02-23 07:00:00+00:00,8.573083333333334e-05,-6.292916666666667e-05,9.77322170915962e-05,0.16666666666666666,0.75,0.9166666666666666,0.000736256516406982,3.541307277499468,0.02542755401667419,0.00719050798319958,mid,mid,low,high,low,high,high,high,low
2026-02-23 08:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.861111111111111,0.0007468634444236603,3.23354090750008,0.02723581440572917,0.007012655802185353,high,high,low,high,low,high,high,high,low
2026-02-23 09:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.861111111111111,0.0004518883255805924,2.7371520316669837,0.01593746531523918,0.020508762033883216,high,high,low,high,low,mid,mid,mid,high
2026-02-23 10:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.00048207341070004756,2.3357204641666516,0.020441203755737714,0.00807901584973397,high,high,low,high,low,mid,mid,mid,low
2026-02-23 11:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.00035768479607302856,2.7631974024996286,0.02060671599384097,0.00744593092816639,high,high,low,high,low,low,mid,mid,low
2026-02-23 12:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.0004189950282043979,2.293494205833287,0.013900022299982986,0.014000872834762389,high,high,low,high,low,mid,mid,mid,high
2026-02-23 13:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.0004358405537303785,2.8105714058336484,0.03796865446709694,0.008282651905985768,high,high,low,high,low,mid,mid,high,low
2026-02-23 14:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.00047144670467950495,2.016249369999024,0.029168067373628564,0.014315279302631647,high,high,low,high,low,mid,mid,high,high
2026-02-23 15:00:00+00:00,0.00015219833333333333,-0.00015080833333333332,0.00015776449425400577,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.0005413058205795962,2.165290105833411,0.01829103358447663,0.013717890932719709,high,high,low,high,low,mid,mid,mid,high
2026-02-23 16:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.4166666666666666,0.0003781353513122032,1.5832447150001272,0.01822940646278327,0.01196958968368026,low,mid,low,high,low,low,low,mid,mid
2026-02-23 17:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.4166666666666666,0.00032428419014452853,1.1218992966667785,0.007018863359502553,0.0226742135665616,low,mid,low,high,low,low,low,low,high
2026-02-23 18:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.9166666666666666,0.0005550209276237358,2.398687660000015,0.01237976179267449,0.011976707419259588,low,mid,low,high,low,high,mid,low,mid
2026-02-23 19:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.9166666666666666,0.0006356052367730014,2.089064610833303,0.02102283618207047,0.012843429150324236,low,mid,low,high,low,high,mid,mid,mid
2026-02-23 20:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.9166666666666666,0.0005939436159684471,2.423031939166658,0.016720391831184084,0.013340426583199276,low,mid,low,high,low,high,mid,mid,mid
2026-02-23 21:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.9166666666666666,0.00047122937383715463,2.057275262500184,0.03187350361276817,0.0076585447510210715,low,mid,low,high,low,mid,mid,high,low
2026-02-23 22:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.9166666666666666,0.0007031328738023312,2.885719470833528,0.03010615623125168,0.007424383433380766,low,mid,low,high,low,high,high,high,low
2026-02-23 23:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.9166666666666666,0.0004917557870965095,2.571130204166234,0.03310531057874791,0.010494778545891524,low,mid,low,high,low,mid,mid,high,mid
2026-02-24 00:00:00+00:00,7.2265e-05,-7.649999999999998e-07,9.4027639243292e-05,0.6666666666666666,0.25,0.9166666666666666,0.0005642579549318775,2.636203814166311,0.03242153408895381,0.009116908995274151,low,mid,low,high,low,high,mid,high,mid
2026-02-24 01:00:00+00:00,8.22425e-05,-5.973249999999999e-05,0.00014825233270368237,0.25,0.6666666666666666,0.6388888888888888,0.0005935175876624251,2.4315562566665405,0.03732857296253311,0.02635185516594773,mid,high,low,high,low,high,mid,high,high
2026-02-24 02:00:00+00:00,8.22425e-05,-5.973249999999999e-05,0.00014825233270368237,0.25,0.6666666666666666,0.6388888888888888,0.0005997137739306805,2.4241094616666365,0.033790775836753446,0.010452488597709383,mid,high,low,high,low,high,mid,high,mid
2026-02-24 03:00:00+00:00,8.22425e-05,-5.973249999999999e-05,0.00014825233270368237,0.25,0.6666666666666666,0.9166666666666666,0.0005082811510256172,0.769435540833428,0.03404325486882204,0.012977990654093783,mid,high,low,high,low,mid,low,high,mid
2026-02-24 04:00:00+00:00,8.22425e-05,-5.973249999999999e-05,0.00014825233270368237,0.25,0.6666666666666666,0.9166666666666666,0.000602362850387376,2.289196797500009,0.031218749353101122,0.011162980797091581,mid,high,low,high,low,high,mid,high,mid
2026-02-24 05:00:00+00:00,8.22425e-05,-5.973249999999999e-05,0.00014825233270368237,0.25,0.6666666666666666,0.9166666666666666,0.0005689127530982829,2.8592576175003437,0.02688583017457155,0.013355513640628749,mid,high,low,high,low,high,high,high,mid
2026-02-24 06:00:00+00:00,8.22425e-05,-5.973249999999999e-05,0.00014825233270368237,0.25,0.6666666666666666,0.9166666666666666,0.0005386700680543218,2.566129364166573,0.02722110051288588,0.0078114244842138235,mid,high,low,high,low,mid,mid,high,low
2026-02-24 07:00:00+00:00,8.22425e-05,-5.973249999999999e-05,0.00014825233270368237,0.25,0.6666666666666666,0.9166666666666666,0.0004743091477404926,1.7926361608331967,0.018060921284804854,0.008496188219766524,mid,high,low,high,low,mid,low,mid,low
2026-02-24 08:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.75,0.000638165697545832,2.6101236091666884,0.014679941854354459,0.00965062792764207,low,low,low,high,low,high,mid,mid,mid
2026-02-24 09:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.75,0.0004683680046453087,2.768898835833387,0.020280559386595166,0.010221343847601908,low,low,low,high,low,mid,mid,mid,mid
2026-02-24 10:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.9166666666666666,0.0006049641890852701,3.166104484166647,0.02079932710072217,0.006400898849741123,low,low,low,high,low,high,high,mid,low
2026-02-24 11:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.9166666666666666,0.0005421720751748275,1.8260659108334887,0.016824118021231627,0.005824388085753131,low,low,low,high,low,high,low,mid,low
2026-02-24 12:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.9166666666666666,0.0006271244883832202,2.8163756066666887,0.026062907010181463,0.007265483442341364,low,low,low,high,low,high,mid,high,low
2026-02-24 13:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.9166666666666666,0.0007017469991878374,2.9358388608329755,0.018810411938798722,0.0133476069108414,low,low,low,high,low,high,high,mid,mid
2026-02-24 14:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.9166666666666666,0.0004737452903198121,2.5615635900001554,0.011567168489726942,0.021413502412868032,low,low,low,high,low,mid,mid,low,high
2026-02-24 15:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.9166666666666666,0.00046343559017269126,3.3134923558332017,0.007639075966495841,0.012829260121945364,low,low,low,high,low,mid,high,low,mid
2026-02-24 16:00:00+00:00,5.631416666666667e-05,-4.8104166666666666e-05,5.3618542883709755e-05,0.16666666666666666,0.75,0.9166666666666666,0.00046965532218522693,2.5663383974997056,0.014229412151693247,0.01353381485602466,low,low,low,high,low,mid,mid,mid,high
2026-02-24 17:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.861111111111111,0.0005472570961236692,2.8024867483334255,0.014410376118823972,0.00782672013427046,low,mid,low,high,low,high,mid,mid,low
2026-02-24 18:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.861111111111111,0.0006536262330276802,3.2251229649999202,0.015683778020418943,0.012877444622779245,low,mid,low,high,low,high,high,mid,mid
2026-02-24 19:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.9166666666666666,0.0006365647707196423,2.7139826416662705,0.012647236088417049,0.008804486865579608,low,mid,low,high,low,high,mid,low,mid
2026-02-24 20:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005140514748196434,2.290676485000208,0.01061359718909379,0.005781265174861195,low,mid,low,high,low,mid,mid,low,low
2026-02-24 21:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.9166666666666666,0.0006597456220632422,3.1468505724998064,0.008608792595273815,0.008332269904402714,low,mid,low,high,low,high,high,low,low
2026-02-24 22:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.9166666666666666,0.0005444514334169334,2.21777916916715,0.011528569501953717,0.007132340017295238,low,mid,low,high,low,high,mid,low,low
2026-02-24 23:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.9166666666666666,0.0006520836026814673,2.8862684500005074,0.008723142510903467,0.007828110211973403,low,mid,low,high,low,high,high,low,low
2026-02-25 00:00:00+00:00,4.207416666666667e-05,-3.48175e-05,5.561981708063532e-05,0.25,0.6666666666666666,0.9166666666666666,0.0006298727412632765,3.167920956666531,0.013411349837374667,0.008478140314077474,low,mid,low,high,low,high,high,mid,low
2026-02-25 01:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.6388888888888888,0.0005392904189563489,3.4124662816662727,0.046082141546504106,0.038603565628000595,low,mid,low,high,low,mid,high,high,high
2026-02-25 02:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.6388888888888888,0.00046428252863539576,2.543488467499332,0.04056492931670136,0.011670613192876218,low,mid,low,high,low,mid,mid,high,mid
2026-02-25 03:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0004313364108344449,3.004680840000267,0.02673014268957108,0.011765180261613545,low,mid,low,high,low,mid,high,high,mid
2026-02-25 04:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0005888179409565634,2.8744745358336563,0.02282399043560533,0.011205028807825793,low,mid,low,high,low,high,high,high,mid
2026-02-25 05:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.00055934202045263,2.725943744999808,0.015669465074308286,0.014707706570319298,low,mid,low,high,low,high,mid,mid,high
2026-02-25 06:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0005507653377698299,2.628571223333325,0.012896272544129042,0.006993177253794783,low,mid,low,high,low,high,mid,mid,low
2026-02-25 07:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.00041282669242857323,2.2941612191662633,0.019619612828130073,0.008600262262599937,low,mid,low,high,low,mid,mid,mid,low
2026-02-25 08:00:00+00:00,5.3335000000000003e-05,-2.3333333333333332e-05,7.110884137870776e-05,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.000571358659035052,3.765055536666584,0.02558949926363983,0.010070784765088494,low,mid,low,high,low,high,high,high,mid
2026-02-25 09:00:00+00:00,6.1030000000000004e-05,-1.8811666666666668e-05,7.594632872774181e-05,0.4166666666666667,0.5,0.6388888888888888,0.00047378093826832185,2.8671198408331153,0.034161536961404025,0.007351939196781932,low,mid,low,high,low,mid,high,high,low
2026-02-25 10:00:00+00:00,6.1030000000000004e-05,-1.8811666666666668e-05,7.594632872774181e-05,0.4166666666666667,0.5,0.6388888888888888,0.0004039036688995116,2.5688627116666716,0.03250962960315823,0.006992319478736253,low,mid,low,high,low,mid,mid,high,low
2026-02-25 11:00:00+00:00,6.1030000000000004e-05,-1.8811666666666668e-05,7.594632872774181e-05,0.4166666666666667,0.5,0.9166666666666666,0.00035640264043712566,2.6379937591668847,0.04081006760229507,0.010972375284609379,low,mid,low,high,low,low,mid,high,mid
2026-02-25 12:00:00+00:00,6.1030000000000004e-05,-1.8811666666666668e-05,7.594632872774181e-05,0.4166666666666667,0.5,0.9166666666666666,0.00040565529744382434,2.0055644575000966,0.05390672560964201,0.02035721309529484,low,mid,low,high,low,mid,mid,high,high
2026-02-25 13:00:00+00:00,6.1030000000000004e-05,-1.8811666666666668e-05,7.594632872774181e-05,0.4166666666666667,0.5,0.9166666666666666,0.00037245139831976193,2.7674888749994437,0.03235959530096274,0.017961603475558207,low,mid,low,high,low,low,mid,high,high
2026-02-25 14:00:00+00:00,6.1030000000000004e-05,-1.8811666666666668e-05,7.594632872774181e-05,0.4166666666666667,0.5,0.9166666666666666,0.0002631367394918445,1.821326910833732,0.05393144783034524,0.023965488974057692,low,mid,low,high,low,low,low,high,high
2026-02-25 15:00:00+00:00,6.1030000000000004e-05,-1.8811666666666668e-05,7.594632872774181e-05,0.4166666666666667,0.5,0.9166666666666666,0.000281504625259212,2.5271700408340396,0.07093197384848561,0.017863528360324985,low,mid,low,high,low,low,mid,high,high
2026-02-25 16:00:00+00:00,6.32775e-05,6.166416666666667e-05,4.0162226336516206e-05,0.8333333333333334,0.08333333333333333,0.5277777777777777,0.00028965695488337534,2.9360519883327765,0.08335358561775831,0.016370219399956924,low,low,mid,mid,low,low,high,high,high
2026-02-25 17:00:00+00:00,6.32775e-05,6.166416666666667e-05,4.0162226336516206e-05,0.8333333333333334,0.08333333333333333,0.5277777777777777,0.00033239732311932113,3.286094120833455,0.09780393116704537,0.014178055671554715,low,low,mid,mid,low,low,high,high,high
2026-02-25 18:00:00+00:00,6.32775e-05,6.166416666666667e-05,4.0162226336516206e-05,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.0003322148232200173,3.243867393332726,0.10366481579306414,0.01577478233154197,low,low,mid,mid,low,low,high,high,high
2026-02-25 19:00:00+00:00,6.32775e-05,6.166416666666667e-05,4.0162226336516206e-05,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.00026095798284473765,3.102949112501101,0.09914135616953666,0.013838396821322386,low,low,mid,mid,low,low,high,high,high
