candidate_id,parent_candidate_id,semantic_bucket,motif_bucket,generation_mode,expression,raw_inputs,source_max_tstat,source_replay_min_control_ratio,core_gate_status,authorizes_materialization,authorizes_numeric,authorizes_replay,authorizes_search,proposed_subgraph_id,canonical_expression,parse_status,registration_status,reject_reason,node_count,max_depth,field_count,operator_count,operator_path,preflight_rank
a7ffcore11e_c6082728e190e0c6d7,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,8))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_37ec045a11a580bad3,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,8))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,54
a7ffcore11e_c70bbc5022a6f28dd1,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),2)),Delta(trade_count_168h,48))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_7311b689faa1bb478f,"Mul(ZScore(Mean(Delta(trade_count_168h,24),2)),Delta(trade_count_168h,48))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,55
a7ffcore11e_cd4a054aea7493dce2,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),2)),Delta(trade_count_168h,72))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_eb800a366c94768e07,"Mul(ZScore(Mean(Delta(trade_count_168h,24),2)),Delta(trade_count_168h,72))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,56
a7ffcore11e_cd8868e65d611d8ac1,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),4)),Delta(trade_count_168h,4))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_4ea299fe455e97524c,"Mul(ZScore(Mean(Delta(trade_count_168h,24),4)),Delta(trade_count_168h,4))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,57
a7ffcore11e_ceecd13760f1f015e9,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,48))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_6568fc64bfd78f6656,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,48))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,58
a7ffcore11e_cfcfbc2592d847facd,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,24))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_def5be8772255d3598,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,24))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,59
a7ffcore11e_d2891af356e65b139e,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,2))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_37c340aa76e3dc5922,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,2))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,60
a7ffcore11e_d50a27f594d171a5d4,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),4)),Delta(trade_count_168h,8))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_4ecda355c625d3de12,"Mul(ZScore(Mean(Delta(trade_count_168h,24),4)),Delta(trade_count_168h,8))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,61
a7ffcore11e_d529e0821d2d0368fc,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),4)),Delta(trade_count_168h,6))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_e1350f69d6c6f646ea,"Mul(ZScore(Mean(Delta(trade_count_168h,24),4)),Delta(trade_count_168h,6))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,62
a7ffcore11e_dbe18bd5192060448c,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,48))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_909a2e519723397894,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,48))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,63
a7ffcore11e_e13cb2f9be8e59f189,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,6))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_0564eac5324ce584a4,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,6))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,64
a7ffcore11e_e1c2883b278209d9b5,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,8))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_0c5bf250ce6fb83226,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,8))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,65
a7ffcore11e_e34ba4fa43fc8b54ce,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,72))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_dadcb8be8e7747ae3b,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,72))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,66
a7ffcore11e_e75225abf06a144055,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,8))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_c04ccceba7b7766b49,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,8))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,67
a7ffcore11e_ee3b8faa252ce7febf,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,3))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_437fb8848f30df7a5b,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,3))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,68
a7ffcore11e_ef92f641a0067772d1,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,24))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_0d9557628fa101ad21,"Mul(ZScore(Mean(Delta(trade_count_168h,24),3)),Delta(trade_count_168h,24))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,69
a7ffcore11e_f8d5c4e118d204c286,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,32))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_1df78a67a8ef1d7d10,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,32))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Mean>Delta,70
a7ffcore11e_099420c1cb45357f51,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Delta(trade_count_168h,24),2),TSRank(trade_count_168h,48))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_fd5886f0e3bae4e4eb,"Sub(TSRank(Delta(trade_count_168h,24),2),TSRank(trade_count_168h,48))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Delta>TSRank,71
a7ffcore11e_0dc6c3e8b869e22675,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Mean(trade_volume,4),2),TSRank(trade_volume,2))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_b92c399568e84347d5,"Sub(TSRank(Mean(trade_volume,4),2),TSRank(trade_volume,2))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Mean>TSRank,72
a7ffcore11e_0e361fe8b6d1b5a25e,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Mean(trade_volume,4),2),TSRank(trade_volume,6))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_a3e4694be192086fa7,"Sub(TSRank(Mean(trade_volume,4),2),TSRank(trade_volume,6))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Mean>TSRank,73
a7ffcore11e_0e760fb79a304d9028,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Mean(trade_volume,4),4),TSRank(trade_volume,48))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_092b1faac67b69c994,"Sub(TSRank(Mean(trade_volume,4),4),TSRank(trade_volume,48))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Mean>TSRank,74
a7ffcore11e_0e9678701532b4aec4,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Delta(trade_count_168h,24),3),TSRank(trade_count_168h,6))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_ecec8a10120b13233b,"Sub(TSRank(Delta(trade_count_168h,24),3),TSRank(trade_count_168h,6))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Delta>TSRank,75
a7ffcore11e_0eafe78ee0e21ce4ea,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Mean(trade_volume,4),4),TSRank(trade_volume,6))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_a5ce224d8475ac3736,"Sub(TSRank(Mean(trade_volume,4),4),TSRank(trade_volume,6))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Mean>TSRank,76
a7ffcore11e_10437aacd439adb777,a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Mean(trade_volume,4),4),TSRank(trade_volume,3))",trade_volume,2.695898179199756,0.4304377754031036,requires_core2_registration,False,False,False,False,sgx_f6f16bd18333aeb43a,"Sub(TSRank(Mean(trade_volume,4),4),TSRank(trade_volume,3))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Mean>TSRank,77
a7ffcore11e_14bf3a6db763d7db27,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Delta(trade_count_168h,24),3),TSRank(trade_count_168h,24))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_63959b8c5ca8252a7d,"Sub(TSRank(Delta(trade_count_168h,24),3),TSRank(trade_count_168h,24))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Delta>TSRank,78
a7ffcore11e_1c7dace5347732a386,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Delta(trade_count_168h,24),3),TSRank(trade_count_168h,3))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_be00f2a27c5ed0eebe,"Sub(TSRank(Delta(trade_count_168h,24),3),TSRank(trade_count_168h,3))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Delta>TSRank,79
a7ffcore11e_1f85f8127767a83261,a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,seed_field_rank_spread,"Sub(TSRank(Delta(trade_count_168h,24),4),TSRank(trade_count_168h,2))",trade_count_168h,3.039172680437813,0.0935174603559672,requires_core2_registration,False,False,False,False,sgx_d2ac336831232d1b38,"Sub(TSRank(Delta(trade_count_168h,24),4),TSRank(trade_count_168h,2))",ok,approved_for_temp_registration,,9,4,1,4,Sub>TSRank>Delta>TSRank,80
a7ffcore11e_02996c0dcd27960e77,a7ffcore5_f12228440913b31bb1,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,4))",trade_count;trade_high,2.569098172384391,0.3374633026026069,requires_core2_registration,False,False,False,False,sgx_14f629fd5027e3e3f7,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,4))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,81
a7ffcore11e_05014af14def66a014,a7ffcore5_e49456a170f19eb240,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,24))",trade_count;trade_high,2.642090762570441,0.3959936427637847,requires_core2_registration,False,False,False,False,sgx_e867afad83b8c0fd4c,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,24))",ok,approved_for_temp_registration,,19,8,2,11,Mul>ZScore>Mean>Mul>Delta>ZScore>Mean>Abs>ZScore>Delta>Delta,82
a7ffcore11e_0700ec30c6b8fb8e9c,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),3)),Delta(trade_count,48))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_5e3946d362c967ce83,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),3)),Delta(trade_count,48))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,83
a7ffcore11e_08612111456ef74614,a7ffcore5_056264aa1859f3ac7b,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,3))",trade_count;trade_high,2.611251422677552,0.4812809368742684,requires_core2_registration,False,False,False,False,sgx_e5305d582e8e987620,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,3))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,84
a7ffcore11e_0ba480ce00fc18d6d2,a7ffcore5_f12228440913b31bb1,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,3))",trade_count;trade_high,2.569098172384391,0.3374633026026069,requires_core2_registration,False,False,False,False,sgx_5b2934dc7851c26f16,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,3))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,85
a7ffcore11e_0d924ccf8c5f90f8cf,a7ffcore5_155172eb90a4ffee4e,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),4)),Delta(trade_count,2))",trade_count;trade_low,2.248756236867123,0.0815097472952057,requires_core2_registration,False,False,False,False,sgx_0d2eff03986c496990,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),4)),Delta(trade_count,2))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,86
a7ffcore11e_117db61a4c24d455a6,a7ffcore5_11903004dcea88bab8,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,32))",trade_count;trade_high,2.5551740646771024,0.4063571918260926,requires_core2_registration,False,False,False,False,sgx_064bd5a3bd94be4e35,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,32))",ok,approved_for_temp_registration,,19,8,2,11,Mul>ZScore>Mean>Mul>Delta>ZScore>Mean>Abs>ZScore>Delta>Delta,87
a7ffcore11e_11882b391b74beae55,a7ffcore5_056264aa1859f3ac7b,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,32))",trade_count;trade_high,2.611251422677552,0.4812809368742684,requires_core2_registration,False,False,False,False,sgx_65999d840e67f37a0e,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,32))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,88
a7ffcore11e_128fbfeb466690f7c9,a7ffcore5_e49456a170f19eb240,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,96))",trade_count;trade_high,2.642090762570441,0.3959936427637847,requires_core2_registration,False,False,False,False,sgx_f9918771c511f70108,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,96))",ok,approved_for_temp_registration,,19,8,2,11,Mul>ZScore>Mean>Mul>Delta>ZScore>Mean>Abs>ZScore>Delta>Delta,89
a7ffcore11e_12acb7538ac2c1de85,a7ffcore5_155172eb90a4ffee4e,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,8))",trade_count;trade_low,2.248756236867123,0.0815097472952057,requires_core2_registration,False,False,False,False,sgx_937cd0fba2796e20b9,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,8))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,90
a7ffcore11e_1318fb133c8f705c5b,a7ffcore5_056264aa1859f3ac7b,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),4)),Delta(trade_count,24))",trade_count;trade_high,2.611251422677552,0.4812809368742684,requires_core2_registration,False,False,False,False,sgx_fb31ef9e8575e5e15b,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),4)),Delta(trade_count,24))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,91
a7ffcore11e_136289ae63ad5f560a,a7ffcore5_155172eb90a4ffee4e,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),3)),Delta(trade_count,48))",trade_count;trade_low,2.248756236867123,0.0815097472952057,requires_core2_registration,False,False,False,False,sgx_9128388c0c083f4434,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),3)),Delta(trade_count,48))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta,92
a7ffcore11e_1413f2b7ec62655280,a7ffcore5_55d479db927df299ef,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,72))",trade_count;trade_low,2.18658872446501,0.1914925451148606,requires_core2_registration,False,False,False,False,sgx_9cbd6fcf1fad061000,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,72))",ok,approved_for_temp_registration,,19,8,2,11,Mul>ZScore>Mean>Mul>Delta>ZScore>Mean>Abs>ZScore>Delta>Delta,93
a7ffcore11e_14e4b62554dfd0271e,a7ffcore5_e49456a170f19eb240,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,72))",trade_count;trade_high,2.642090762570441,0.3959936427637847,requires_core2_registration,False,False,False,False,sgx_532942db3a6df8894e,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,72))",ok,approved_for_temp_registration,,19,8,2,11,Mul>ZScore>Mean>Mul>Delta>ZScore>Mean>Abs>ZScore>Delta>Delta,94
a7ffcore11e_166fabc3dbe791f947,a7ffcore5_11903004dcea88bab8,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,48))",trade_count;trade_high,2.5551740646771024,0.4063571918260926,requires_core2_registration,False,False,False,False,sgx_2a4e91ae86ad7139be,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,48))",ok,approved_for_temp_registration,,19,8,2,11,Mul>ZScore>Mean>Mul>Delta>ZScore>Mean>Abs>ZScore>Delta>Delta,95
