subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate
sg_0a2d5e898cd55afd,"Sub(CSRank(Delta(open_interest_last,4)),CSRank(ZScore(Mean(top_long_short_account_ratio_last,4))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0a639f8345a9b0c5,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_last,4)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0ac786a7c30939ce,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(global_long_short_account_ratio_mean,24)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0b8e8bbdcbdef6ac,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(top_long_short_account_ratio_mean))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0c0001f173fc9239,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,8))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0c7341edf05b3954,"Sub(CSRank(open_interest_last),CSRank(Mean(top_long_short_account_ratio_mean,24)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0c91c4e673b7d979,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,8))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0e2ea303f262cf4b,"Sub(CSRank(Delta(open_interest_last,4)),CSRank(Mean(top_long_short_account_ratio_mean,24)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_0f19daec01ab554e,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1414441f1db7b459,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_145d487735732c53,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_14b466b70df81398,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(top_long_short_account_ratio_last,4)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_14c03bc08a24d226,"Sub(CSRank(Mean(open_interest_last,24)),CSRank(Delta(top_long_short_account_ratio_last,8)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_15771e0c24199d2f,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(global_long_short_account_ratio_mean,24)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_159394b417e034eb,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(top_long_short_account_ratio_last,8)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1635cc645961aba7,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Mean(top_long_short_account_ratio_last,24)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_165c4e893797bcbb,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(global_long_short_account_ratio_last,4)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_16c91cce421c742d,"Sub(CSRank(Mean(open_interest_last,24)),CSRank(Delta(global_long_short_account_ratio_last,4)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_17f5235905be1d94,"Sub(CSRank(Delta(open_interest_last,24)),CSRank(Mean(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_18ab9702cf1ee268,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_18dfba5b1e47a39e,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(global_long_short_account_ratio_last))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_19087926c944315a,"Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(global_long_short_account_ratio_last))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1bb2bedce5662a0c,"Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(Mean(top_long_short_account_ratio_last,8)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1bc4555f5e8e7529,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(top_long_short_account_ratio_mean,4)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1c362e2de42857f4,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1cd1986ff43ce747,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Delta(global_long_short_account_ratio_last,8)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1d8c5fa872ba3690,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_1ee00c170a5fb91d,"Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(global_long_short_account_ratio_last,8))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_20695d050cb35c5d,"Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_207af4635b6d1c12,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Mean(top_long_short_account_ratio_mean,4)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_20a5021d2b2cc32d,"Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_20d0b9184e2241db,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(Mean(top_long_short_account_ratio_mean,4)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_20e84d3523772427,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,4))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_21e33bdc070942dc,"Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(top_long_short_account_ratio_last,8))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_22746f70c6c179cb,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_22a9659b43a1da4c,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,8))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_233b2dded060e397,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(ZScore(Mean(top_long_short_account_ratio_last,24))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2377436640e34786,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(global_long_short_account_ratio_mean))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_23c3bd0f87688a37,"Sub(CSRank(Delta(open_interest_last,24)),CSRank(Delta(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_23dfbf13ef0d3a94,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2428796432d69a49,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Mean(top_long_short_account_ratio_last,8)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2557c204618bac50,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(global_long_short_account_ratio_last,8)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_25d1d8795e75eced,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,4))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_27f4bdfa80e27381,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(top_long_short_account_ratio_last,4)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_283dddecfe685139,"Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_286fc073f9093aa1,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,4))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_293a7866d03fd52b,"Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2b8d08958879239c,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(top_long_short_account_ratio_last,4)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2cd6f2bcba49220c,"Sub(CSRank(Delta(open_interest_last,8)),CSRank(global_long_short_account_ratio_mean))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2d58bd1af606b908,"Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(Delta(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2deed7f843d6fed5,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2dfc4ec16ab8571a,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,4))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2e0dd7b6c93cf83c,"Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,8))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_2f36401921a6427f,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(top_long_short_account_ratio_mean,24)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_3007af316f6a4b1e,"Sub(CSRank(Delta(open_interest_last,24)),CSRank(Delta(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
sg_304ede9701784463,"Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Delta(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only
