subgraph_id,subgraph_kind,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,pit_policy,role_policy
sg_6a47fc9c3e4afece,typed_transform_subgraph,"ZScore(Mean(trade_return_1h,8))",trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence;mean_reversion_gate;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_8ff608143be279df,typed_transform_subgraph,"ZScore(Mean(trade_high,8))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_a73fece2c641faf5,typed_transform_subgraph,"ZScore(Mean(trade_high,24))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_b218e4e64fb34792,typed_transform_subgraph,"ZScore(Mean(trade_low,4))",trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bc09c2b27805720c,typed_transform_subgraph,"ZScore(Mean(trade_low,8))",trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c5aac1f8eabe479d,typed_transform_subgraph,"ZScore(Mean(age_x_volatility,8))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ce4de228bbbd24d7,typed_transform_subgraph,"ZScore(Mean(trade_return_1h,4))",trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence;mean_reversion_gate;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_d767305c1d7e920e,typed_transform_subgraph,"ZScore(Mean(trade_high,4))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_e841d1e6fe2be14f,typed_transform_subgraph,"ZScore(Mean(age_x_volatility,4))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ec95c1a5325c1e76,typed_transform_subgraph,"ZScore(Mean(trade_return_1h,24))",trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence;mean_reversion_gate;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_f2d908f45e7bf80c,typed_transform_subgraph,"ZScore(Mean(age_x_volatility,24))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0592b97b1f199901,typed_transform_subgraph,"ZScore(Mean(global_long_short_account_ratio_last,24))",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_29dfd48ddedf8863,typed_transform_subgraph,"ZScore(Mean(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3a453b227b16fc9f,typed_transform_subgraph,"Delta(global_long_short_account_ratio_last,4)",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_40141fed18911857,typed_transform_subgraph,"ZScore(Mean(global_long_short_account_ratio_last,4))",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_452352603224f3d4,typed_transform_subgraph,"ZScore(Mean(global_long_short_account_ratio_last,8))",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_63619170b48461e6,typed_transform_subgraph,"ZScore(Mean(top_long_short_account_ratio_last,24))",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_637008e1efab8faf,typed_transform_subgraph,"Delta(top_long_short_account_ratio_last,4)",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_692c73a53dd3f700,typed_transform_subgraph,"ZScore(Mean(global_long_short_account_ratio_mean,4))",global_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_804b89f42bdb5c05,typed_transform_subgraph,"ZScore(Mean(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_832f73f4ba7e97a2,typed_transform_subgraph,"Delta(global_long_short_account_ratio_mean,4)",global_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_958abd8185a0e743,typed_transform_subgraph,"ZScore(Mean(top_long_short_account_ratio_last,4))",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_9d7830ce1627d2a2,typed_transform_subgraph,"ZScore(Mean(top_long_short_account_ratio_last,8))",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_a5268d42770a2067,typed_transform_subgraph,"Delta(global_long_short_account_ratio_mean,24)",global_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_aa72d1838c54e62e,typed_transform_subgraph,"Delta(top_long_short_account_ratio_last,8)",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_ac84d7c73a7beaf5,typed_transform_subgraph,"Delta(top_long_short_account_ratio_last,24)",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_dcd78c209b50c99d,typed_transform_subgraph,"Delta(global_long_short_account_ratio_last,24)",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_f240a06a2527afbe,typed_transform_subgraph,"Delta(global_long_short_account_ratio_mean,8)",global_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_f2c19192b66680d3,typed_transform_subgraph,"Delta(global_long_short_account_ratio_last,8)",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;safe_div_abs;signed_spread;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_07616de9cf5b3ef8,typed_transform_subgraph,"ZScore(Mean(mark_close,24))",mark_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1f1fda82077f526d,typed_transform_subgraph,"ZScore(Mean(mark_close,8))",mark_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_2d919aeda65da40f,typed_transform_subgraph,"ZScore(Mean(index_close,24))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_323ed3d758ce49c2,typed_transform_subgraph,"ZScore(Mean(mark_high,4))",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_35de1e4d453e027c,typed_transform_subgraph,"ZScore(Mean(mark_index_basis_bps,8))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3cdff8d55979524c,typed_transform_subgraph,"ZScore(Mean(mark_high,24))",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_51d8a1e3f4073c73,typed_transform_subgraph,"Delta(trade_high,24)",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_6e4cdbe34cb45765,typed_transform_subgraph,"Delta(age_x_volatility,4)",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_76da70d9b9461daa,typed_transform_subgraph,"ZScore(Mean(mark_index_basis_bps,24))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_8b8a74883dab1561,typed_transform_subgraph,"Delta(age_x_volatility,24)",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_9176252d1df9a77d,typed_transform_subgraph,"Delta(trade_low,4)",trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_99d2e08aeac6e7fc,typed_transform_subgraph,"ZScore(Mean(index_close,4))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_af1c6fe7dad130ba,typed_transform_subgraph,"Delta(trade_high,4)",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_b9a0bf88b0103a6f,typed_transform_subgraph,"Delta(trade_low,8)",trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c30b3498507651b3,typed_transform_subgraph,"ZScore(Mean(index_close,8))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c8219bbc46957a61,typed_transform_subgraph,"Delta(age_x_volatility,8)",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_e03ac7ea0a86ae52,typed_transform_subgraph,"ZScore(Mean(mark_index_basis_bps,4))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_e7ebc2fb3af7f797,typed_transform_subgraph,"ZScore(Mean(mark_high,8))",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_eb1ebff7c899ea1b,typed_transform_subgraph,"Delta(trade_high,8)",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_f1f557a53705aa2f,typed_transform_subgraph,"Delta(trade_low,24)",trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_f622f709ae797cbc,typed_transform_subgraph,"ZScore(Mean(mark_close,4))",mark_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0040b90d70284e57,typed_transform_subgraph,"Delta(mark_high,8)",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
