pack_exact_fingerprint,profile_type,profile_key,activation_share
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ANKRUSDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-02,0.969827586207
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2025-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2026-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2026-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2026-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APEUSDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-02,0.971264367816
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2025-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2026-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2026-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2026-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,API3USDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-02,0.971264367816
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2025-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2026-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2026-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2026-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,APTUSDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-02,0.971264367816
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2025-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2026-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2026-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2026-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARBUSDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-02,0.966954022989
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2025-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2026-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2026-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2026-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKMUSDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-02,0.971264367816
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2025-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2026-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2026-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2026-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARKUSDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-02,0.971264367816
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2025-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2026-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2026-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2026-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARPAUSDT|2026-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-01,0.676075268817
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-02,0.965517241379
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-05,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-06,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-07,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-08,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-09,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-10,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-11,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2024-12,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2025-01,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2025-02,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2025-03,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2025-04,1
a026c1e4b0e069ee9325996ba0d51191615dcce497c8c41b767aaa5ecd5f2084,symbol_month,ARUSDT|2025-05,1
