candidate_id,selected_for_pre_replay,selector_reason,reject_reason,selection_score,family,field_families,fields,operators,windows,wrapper_tags,expression,eval_status,active_ratio_0bar,active_ratio_field_native_lag1,inf_rows_0bar,inf_rows_field_native_lag1,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_7da480d09192ed10,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Sub|ZScore|Mean|ZScore|Mean,8|504,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,504)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,8)))",,,,,,expr-84cc4f80ed4aa9c2,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|504,Mean|Sub|ZScore,8|504
crypto_fg2_b828d74359a2ccac,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|Rank|Mean|ZScore|Delta,12|336,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,12)),ZScore(Delta(trade_close,336)))",,,,,,expr-d2a7d702f1d8c655,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|336,Delta|Mean|Mul|Rank|ZScore,12|336
crypto_fg2_f3cba2e704e84057,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|taker_buy_quote_volume,Mul|Rank|Mean|ZScore|Delta,72|96,taker_flow_wrapper_risk,"Mul(Rank(Mean(taker_buy_quote_volume,96)),ZScore(Delta(mark_low,72)))",,,,,,expr-e13ce68519034deb,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::72|96,Delta|Mean|Mul|Rank|ZScore,72|96
crypto_fg2_ac165562b1d3106e,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,96|720,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,96)),Neg(ZScore(Delta(trade_close,720))))",,,,,,expr-75e2b196aa14c3e4,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|720,Delta|Mean|Mul|Neg|ZScore,96|720
crypto_fg2_10906534ceebdd17,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Mul|ZScore|Mean|Neg|ZScore|Delta,336,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,336)),Neg(ZScore(Delta(mark_close,336))))",,,,,,expr-eae0dcb37e760480,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::336,Delta|Mean|Mul|Neg|ZScore,336
crypto_fg2_35522dc432936ea4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|ZScore|ZScore|Mean,96,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,96)))",,,,,,expr-c48778472e9dd7a8,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96,Mean|Mul|ZScore,96
crypto_fg2_038f3218016586fc,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|ZScore|ZScore|Mean,72,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,72)))",,,,,,expr-102c1cabdf448f5f,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72,Mean|Mul|ZScore,72
crypto_fg2_1230985eb1df18f1,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Sub|ZScore|Mean|ZScore|Mean,4|12,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,4)),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",,,,,,expr-e5bd59c136f4db96,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|12,Mean|Sub|ZScore,4|12
crypto_fg2_6bd3951c8c145ca9,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|Rank|Mean|ZScore|Delta,24|504,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_last,24)),ZScore(Delta(mark_close,504)))",,,,,,expr-091bee509bd7be5c,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|504,Delta|Mean|Mul|Rank|ZScore,24|504
crypto_fg2_50b8014956e9be51,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,index_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,96|168,none,"Sub(ZScore(Delta(index_close,168)),ZScore(Delta(trade_low,96)))",,,,,,expr-bfc5fb2e19996087,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|168,Delta|Sub|ZScore,96|168
crypto_fg2_8e7ef9fc8fcc474c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Mul|Rank|Mean|ZScore|Delta,4|720,none,"Mul(Rank(Mean(trade_count,720)),ZScore(Delta(trade_low,4)))",,,,,,expr-39db5438730b9656,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|720,Delta|Mean|Mul|Rank|ZScore,4|720
crypto_fg2_886bf1561b239205,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,96|504,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(trade_close,96)))",,,,,,expr-ae22f4c2ba2c7922,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|504,Delta|Mul|ZScore,96|504
crypto_fg2_72399dbce8cd0b65,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,8|96,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,8)),ZScore(Delta(trade_close,96)))",,,,,,expr-66f764b159223409,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|96,Delta|Mean|Mul|Rank|ZScore,8|96
crypto_fg2_d2b5a53d63f1f372,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Sub|ZScore|Mean|ZScore|Mean,96|168,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,168)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)))",,,,,,expr-f75dc17ba7509c25,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::96|168,Mean|Sub|ZScore,96|168
crypto_fg2_d482909409f70892,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,24|72,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,72)),ZScore(Delta(trade_close,24)))",,,,,,expr-cb39facaad122c53,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|72,Delta|Mean|Mul|Rank|ZScore,24|72
crypto_fg2_bccfb8d104d7238b,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|Rank|Mean|ZScore|Delta,72|96,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,96)),ZScore(Delta(mark_close,72)))",,,,,,expr-be55743c19e07c37,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|96,Delta|Mean|Mul|Rank|ZScore,72|96
crypto_fg2_b3aac9a358dadf9a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Sub|ZScore|Mean|ZScore|Mean,24|72,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,24)),ZScore(Mean(global_long_short_account_ratio_mean,72)))",,,,,,expr-de99a4c7dc73b6c2,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|72,Mean|Sub|ZScore,24|72
crypto_fg2_17b7c1903f48dfd4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_high,Sub|ZScore|Delta|ZScore|Delta,504|720,none,"Sub(ZScore(Delta(trade_close,720)),ZScore(Delta(trade_high,504)))",,,,,,expr-3e5fbf088c2a2f0c,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::504|720,Delta|Sub|ZScore,504|720
crypto_fg2_2838086a03343d3a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|ZScore|ZScore|Mean,504,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,504)))",,,,,,expr-894dcc7414fa8f18,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::504,Mean|Mul|ZScore,504
crypto_fg2_7705337f096dde25,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,24|72,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),Rank(Mean(trade_quote_volume,24)))",,,,,,expr-2ecb3d526f1e345f,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|72,Mean|Mul|Rank|ZScore,24|72
crypto_fg2_cf4b828c698122a8,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,24|168,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,24)),ZScore(Delta(trade_close,168)))",,,,,,expr-12056890ac49cc77,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|168,Delta|Mean|Mul|Rank|ZScore,24|168
crypto_fg2_b8a6d5f4c14ffc87,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Sub|ZScore|Mean|ZScore|Mean,72,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_last,72)),ZScore(Mean(global_long_short_account_ratio_last,72)))",,,,,,expr-d89204b79754feb8,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72,Mean|Sub|ZScore,72
crypto_fg2_54157d46d594b287,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_count,Mul|ZScore|Delta|Rank|Mean,168|720,none,"Mul(ZScore(Delta(trade_count,168)),Rank(Mean(mark_low,720)))",,,,,,expr-d5ea18ea7d0e8c65,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::168|720,Delta|Mean|Mul|Rank|ZScore,168|720
crypto_fg2_4abc238643c4d051,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,24|72,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,24)),ZScore(Delta(trade_close,72)))",,,,,,expr-56dde7e896c47ab6,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|72,Delta|Mul|ZScore,24|72
crypto_fg2_f13c64bac8577593,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_last,Sub|ZScore|Mean|ZScore|Mean,8|720,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(top_long_short_position_ratio_last,720)),ZScore(Mean(top_long_short_position_ratio_last,8)))",,,,,,expr-5c54b9565d554cac,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|720,Mean|Sub|ZScore,8|720
crypto_fg2_6b0597d430a380b2,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,96|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_last,96)),ZScore(Delta(trade_close,720)))",,,,,,expr-7a99b8919842bd8d,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|720,Delta|Mean|Mul|Rank|ZScore,96|720
crypto_fg2_288a2a1cb87abfa2,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,168|720,none,"Mul(ZScore(Delta(mark_close,168)),ZScore(Mean(trade_low,720)))",,,,,,expr-77e4ad5ef641cc05,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::168|720,Delta|Mean|Mul|ZScore,168|720
crypto_fg2_c658709e54a206d1,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,index_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,96|168,none,"Mul(ZScore(Delta(index_close,168)),ZScore(Mean(trade_high,96)))",,,,,,expr-e53dae4321fcbbb9,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|168,Delta|Mean|Mul|ZScore,96|168
crypto_fg2_34592d09ef43ad8e,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_last,Mul|Rank|Mean|ZScore|Delta,8|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_last,720)),ZScore(Delta(index_close,8)))",,,,,,expr-62e94114a1d362ff,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|720,Delta|Mean|Mul|Rank|ZScore,8|720
crypto_fg2_2ea3c8384bce8015,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,504,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,504)),Neg(ZScore(Delta(trade_close,504))))",,,,,,expr-8d8f88fb6de2b681,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::504,Delta|Mean|Mul|Neg|ZScore,504
crypto_fg2_c4d03a6056c3ec62,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,168|504,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,504)),ZScore(Delta(mark_close,168)))",,,,,,expr-e4465c74c32b147d,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168|504,Delta|Mul|ZScore,168|504
crypto_fg2_28c5aa89a3d88920,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,48|96,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close,48)),ZScore(Mean(funding_rate,96)))",,,,,,expr-e6bb76c41bc43a9f,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48|96,Mean|Sub|ZScore,48|96
crypto_fg2_4671244dab3ecfa6,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Mul|ZScore|Mean|Rank|Mean,12|48,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,48)),Rank(Mean(trade_volume,12)))",,,,,,expr-a61ec9f6680edd93,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|48,Mean|Mul|Rank|ZScore,12|48
crypto_fg2_3c06c6c2de8f68d8,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,8|336,none,"Mul(ZScore(Delta(mark_close,336)),ZScore(Mean(trade_low,8)))",,,,,,expr-5fb39dfb5f1533f2,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|336,Delta|Mean|Mul|ZScore,8|336
crypto_fg2_138b61e58c03468a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|ZScore|Delta|ZScore|Delta,8|48,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_mean,48)),ZScore(Delta(index_close,8)))",,,,,,expr-4a7dadc655d3fcf6,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|48,Delta|Mul|ZScore,8|48
crypto_fg2_c51e5a3cb89c61de,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Sub|ZScore|Mean|ZScore|Mean,336|720,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,720)),ZScore(Mean(taker_buy_sell_volume_ratio_last,336)))",,,,,,expr-4a39d3b9d4f56b06,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::336|720,Mean|Sub|ZScore,336|720
crypto_fg2_8e8cae361a93216c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|trade_close,Sub|ZScore|Mean|ZScore|Mean,4|720,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,4)),ZScore(Mean(global_long_short_account_ratio_mean,720)))",,,,,,expr-094bfa306b662bb3,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|720,Mean|Sub|ZScore,4|720
crypto_fg2_2464fdbe6bd7a377,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_low|trade_close,Mul|ZScore|Delta|ZScore|Mean,4|504,none,"Mul(ZScore(Delta(trade_close,4)),ZScore(Mean(mark_low,504)))",,,,,,expr-7989c8f5a7fbbc7b,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|504,Delta|Mean|Mul|ZScore,4|504
crypto_fg2_61446159d5e2e121,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,12|504,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,12)),Rank(Mean(trade_quote_volume,504)))",,,,,,expr-edcce596073b135c,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|504,Mean|Mul|Rank|ZScore,12|504
crypto_fg2_9115ce9bf97e4538,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,index_close|mark_low,Sub|ZScore|Delta|ZScore|Delta,48,none,"Sub(ZScore(Delta(index_close,48)),ZScore(Delta(mark_low,48)))",,,,,,expr-2c840d3328041b89,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48,Delta|Sub|ZScore,48
crypto_fg2_113036f181bc2787,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,48|504,none,"Mul(ZScore(Delta(mark_close,504)),ZScore(Mean(trade_high,48)))",,,,,,expr-f43fc8d0c2aeaa7f,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|504,Delta|Mean|Mul|ZScore,48|504
crypto_fg2_dd1634b9e9ef4767,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|ZScore|Mean|ZScore|Mean,8|96,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),ZScore(Mean(taker_buy_sell_volume_ratio_last,96)))",,,,,,expr-e6e2829a6700179b,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|96,Mean|Sub|ZScore,8|96
crypto_fg2_3714395c4197da1a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|ZScore|Mean|ZScore|Mean,12|336,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close_bps,336)),ZScore(Mean(funding_rate,12)))",,,,,,expr-7cc0a7f35637718b,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|336,Mean|Sub|ZScore,12|336
crypto_fg2_e36a4147d25edac0,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_high|trade_close,Mul|ZScore|Delta|ZScore|Mean,24|48,none,"Mul(ZScore(Delta(trade_close,24)),ZScore(Mean(mark_high,48)))",,,,,,expr-375390c5cdf04c98,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|48,Delta|Mean|Mul|ZScore,24|48
crypto_fg2_021fbf7aa406be7c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_volume,Mul|Rank|Mean|ZScore|Delta,4|24,none,"Mul(Rank(Mean(trade_volume,24)),ZScore(Delta(mark_low,4)))",,,,,,expr-d525e55349fa2c23,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|24,Delta|Mean|Mul|Rank|ZScore,4|24
crypto_fg2_c0e574c186c827d7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,24|72,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_trade_basis_bps,72)),ZScore(Mean(funding_rate,24)))",,,,,,expr-122cc8c5f0fc5e23,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|72,Mean|Sub|ZScore,24|72
crypto_fg2_fae30d94f8eaca02,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Mul|ZScore|Mean|Rank|Mean,720,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,720)),Rank(Mean(trade_count,720)))",,,,,,expr-b7cc81feea27a505,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::720,Mean|Mul|Rank|ZScore,720
