control_id,base_candidate_id,control_mode,control_class,expression,production_family,horizon,availability_mask,uses_same_mask_as_candidate,feature_available_lag_bars,promotable,allowed_in_a7v5_replay,block_reason,decision
a7v3_interaction_self_reproduction_12_aa8deb2dad84__blocked_no_agg_mask_12df23bb,a7v3_interaction_self_reproduction_12_aa8deb2dad84,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_aa8deb2dad84__blocked_zero_fill_core12_rank_37c519c5,a7v3_interaction_self_reproduction_12_aa8deb2dad84,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_large_notional_share_100k_plus,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_aa8deb2dad84__blocked_same_hour_execution_lag0_1de4de4b,a7v3_interaction_self_reproduction_12_aa8deb2dad84,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_8d6e54842d98__blocked_no_agg_mask_6f18dcc6,a7v3_interaction_self_reproduction_12_8d6e54842d98,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_8d6e54842d98__blocked_zero_fill_core12_rank_efd5e9b7,a7v3_interaction_self_reproduction_12_8d6e54842d98,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_large_notional_share_100k_plus,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_8d6e54842d98__blocked_same_hour_execution_lag0_c84c3083,a7v3_interaction_self_reproduction_12_8d6e54842d98,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_large_notional_share_100k_plus,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_e9d834ab5e13__blocked_no_agg_mask_47bf70bf,a7v3_interaction_self_reproduction_12_e9d834ab5e13,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_e9d834ab5e13__blocked_zero_fill_core12_rank_c58bd1d9,a7v3_interaction_self_reproduction_12_e9d834ab5e13,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_notional,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_e9d834ab5e13__blocked_same_hour_execution_lag0_6d1eb0fe,a7v3_interaction_self_reproduction_12_e9d834ab5e13,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_3535d1187838__blocked_no_agg_mask_c32ad3f0,a7v3_interaction_self_reproduction_12_3535d1187838,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_3535d1187838__blocked_zero_fill_core12_rank_1377e376,a7v3_interaction_self_reproduction_12_3535d1187838,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_notional,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_3535d1187838__blocked_same_hour_execution_lag0_abee7da3,a7v3_interaction_self_reproduction_12_3535d1187838,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_7ecea7b9c295__blocked_no_agg_mask_19c3f2bb,a7v3_interaction_self_reproduction_12_7ecea7b9c295,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_7ecea7b9c295__blocked_zero_fill_core12_rank_fcd4f4b9,a7v3_interaction_self_reproduction_12_7ecea7b9c295,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_notional,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_7ecea7b9c295__blocked_same_hour_execution_lag0_54eb185a,a7v3_interaction_self_reproduction_12_7ecea7b9c295,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_fd0cf4f84414__blocked_no_agg_mask_264e2ea1,a7v3_interaction_self_reproduction_12_fd0cf4f84414,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_fd0cf4f84414__blocked_zero_fill_core12_rank_6938ad7a,a7v3_interaction_self_reproduction_12_fd0cf4f84414,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_notional,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_fd0cf4f84414__blocked_same_hour_execution_lag0_731cb474,a7v3_interaction_self_reproduction_12_fd0cf4f84414,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_e0efae87f760__blocked_no_agg_mask_a7b731d7,a7v3_interaction_self_reproduction_12_e0efae87f760,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_e0efae87f760__blocked_zero_fill_core12_rank_6e5aab54,a7v3_interaction_self_reproduction_12_e0efae87f760,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_notional,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_e0efae87f760__blocked_same_hour_execution_lag0_e62f6827,a7v3_interaction_self_reproduction_12_e0efae87f760,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_450eaf7db078__blocked_no_agg_mask_a64d34ee,a7v3_interaction_self_reproduction_12_450eaf7db078,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_450eaf7db078__blocked_zero_fill_core12_rank_afb32dbe,a7v3_interaction_self_reproduction_12_450eaf7db078,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_notional,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_450eaf7db078__blocked_same_hour_execution_lag0_9d0d885a,a7v3_interaction_self_reproduction_12_450eaf7db078,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_54f0b9f698ed__blocked_no_agg_mask_f6d15c31,a7v3_interaction_self_reproduction_12_54f0b9f698ed,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_54f0b9f698ed__blocked_zero_fill_core12_rank_e63d4e8c,a7v3_interaction_self_reproduction_12_54f0b9f698ed,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_notional,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_54f0b9f698ed__blocked_same_hour_execution_lag0_b80f57ad,a7v3_interaction_self_reproduction_12_54f0b9f698ed,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_notional,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_c90871a393ef__blocked_no_agg_mask_96f78199,a7v3_interaction_self_reproduction_12_c90871a393ef,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_c90871a393ef__blocked_zero_fill_core12_rank_f3388ade,a7v3_interaction_self_reproduction_12_c90871a393ef,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_price_range_bps,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_c90871a393ef__blocked_same_hour_execution_lag0_6001f2b5,a7v3_interaction_self_reproduction_12_c90871a393ef,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_36702725c490__blocked_no_agg_mask_04bd9c49,a7v3_interaction_self_reproduction_12_36702725c490,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_36702725c490__blocked_zero_fill_core12_rank_71dec204,a7v3_interaction_self_reproduction_12_36702725c490,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_price_range_bps,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_36702725c490__blocked_same_hour_execution_lag0_123df989,a7v3_interaction_self_reproduction_12_36702725c490,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_c6f66edd49e0__blocked_no_agg_mask_863200e4,a7v3_interaction_self_reproduction_12_c6f66edd49e0,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_c6f66edd49e0__blocked_zero_fill_core12_rank_cff7c153,a7v3_interaction_self_reproduction_12_c6f66edd49e0,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_price_range_bps,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_c6f66edd49e0__blocked_same_hour_execution_lag0_6a33ec96,a7v3_interaction_self_reproduction_12_c6f66edd49e0,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_a479c30b3d21__blocked_no_agg_mask_677687bf,a7v3_interaction_self_reproduction_12_a479c30b3d21,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_a479c30b3d21__blocked_zero_fill_core12_rank_fa2bedc5,a7v3_interaction_self_reproduction_12_a479c30b3d21,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_price_range_bps,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_a479c30b3d21__blocked_same_hour_execution_lag0_a7b3ccdf,a7v3_interaction_self_reproduction_12_a479c30b3d21,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_124c08441f56__blocked_no_agg_mask_8434ca81,a7v3_interaction_self_reproduction_12_124c08441f56,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_124c08441f56__blocked_zero_fill_core12_rank_3ef659b6,a7v3_interaction_self_reproduction_12_124c08441f56,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_price_range_bps,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_124c08441f56__blocked_same_hour_execution_lag0_29896167,a7v3_interaction_self_reproduction_12_124c08441f56,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_0fb2e15ab899__blocked_no_agg_mask_edc33b19,a7v3_interaction_self_reproduction_12_0fb2e15ab899,no_agg_mask,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_0fb2e15ab899__blocked_zero_fill_core12_rank_d4db7b65,a7v3_interaction_self_reproduction_12_0fb2e15ab899,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(HorizonSpread(agg_price_range_bps,4,24)))",interaction_self_reproduction,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_interaction_self_reproduction_12_0fb2e15ab899__blocked_same_hour_execution_lag0_8de2e2d7,a7v3_interaction_self_reproduction_12_0fb2e15ab899,same_hour_execution_lag0,blocked_before_replay,"HorizonSpread(agg_price_range_bps,4,24)",interaction_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
