a7ls_arm,next_wave_family,semantic_pair,motif,blueprint_id,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,source_label_families_seen,source_horizons_seen,source_priority_rank,expression,field_tokens,operator_path,skeleton_key,production_key,selected_for_next_numeric,uses_may,notes,company_numeric_shard,checkpoint_key
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_58ff6ee06e0f1b9e,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_close_bps,24),ZScore(Mean(age_x_liquidity,24)))",age_x_liquidity;premium_close_bps,Mul > Delta > ZScore > Mean,skel_b5886777fc6a85ad,prod_ab865d0884cbb8ff,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_58ff6ee06e0f1b9e
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_5b46a7745bdaf482,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,72),ZScore(Mean(age_x_liquidity,72)))",age_x_liquidity;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_e2e9dc0609a740f1,prod_141622700019dca0,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_5b46a7745bdaf482
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_5fbe8d68eae89e57,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_index_basis_bps,2),Mean(mark_index_basis_bps,12)),ZScore(Mean(age_x_liquidity,12)))",age_x_liquidity;mark_index_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_d630a0b8cb845aaa,prod_9d197e6cdf09f290,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_5fbe8d68eae89e57
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_6228d286839c6cec,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_close_bps,4),Mean(premium_close_bps,24)),ZScore(Mean(age_x_liquidity,24)))",age_x_liquidity;premium_close_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_286cff982da40897,prod_4663965164f540c2,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_6228d286839c6cec
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_63cd983e40a89e0b,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_abs_168h,84),Mean(premium_abs_168h,504)),ZScore(Mean(age_x_liquidity,504)))",age_x_liquidity;premium_abs_168h,Mul > Sub > Mean > Mean > ZScore > Mean,skel_7ecf21a4ef07406b,prod_3fc5701a7d8db7c2,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_63cd983e40a89e0b
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_69104d9fed2a1ad3,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_index_basis_bps,8),ZScore(Mean(age_x_liquidity,8)))",age_x_liquidity;mark_index_basis_bps,Mul > Delta > ZScore > Mean,skel_14160c95b6f441b0,prod_8f5044daa965775c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_69104d9fed2a1ad3
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_6a5739aa09ded1a9,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_close_bps,72),ZScore(Mean(age_x_liquidity,72)))",age_x_liquidity;premium_close_bps,Mul > Delta > ZScore > Mean,skel_b5886777fc6a85ad,prod_17ef6fa2102601f8,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_6a5739aa09ded1a9
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_6b6d06cb9b76bcc9,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_index_basis_bps,28),Mean(mark_index_basis_bps,168)),ZScore(Mean(age_x_liquidity,168)))",age_x_liquidity;mark_index_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_4c58456f1f2a2dbf,prod_a49bce37ac16de14,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_6b6d06cb9b76bcc9
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_6bc2f464575325f5,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_close_bps,8),ZScore(Mean(age_x_liquidity,8)))",age_x_liquidity;premium_close_bps,Mul > Delta > ZScore > Mean,skel_6fa213e23e24a5f2,prod_9767a7370765f396,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_6bc2f464575325f5
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_6ca0cb4a2d732919,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(basis_abs_168h,12),ZScore(Mean(age_x_liquidity,12)))",age_x_liquidity;basis_abs_168h,Mul > Delta > ZScore > Mean,skel_288fa828f7cb63e7,prod_7cb5476f313c4a99,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_6ca0cb4a2d732919
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_6e426bdeb83c0a82,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_close_bps,336),ZScore(Mean(age_x_liquidity,336)))",age_x_liquidity;premium_close_bps,Mul > Delta > ZScore > Mean,skel_0528483714b73d83,prod_83fa64f656f0d251,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_6e426bdeb83c0a82
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,basis_abs_gate,a7ls9_72cea9063cceb6e2,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(mark_trade_basis_bps,504))),Sign(ZScore(Mean(age_x_liquidity,504))))",age_x_liquidity;mark_trade_basis_bps,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_055df8542ba320a7,prod_8cfaf93878f0d597,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_72cea9063cceb6e2
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_766d6be206825cd7,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_close_bps,12),ZScore(Mean(age_x_liquidity,12)))",age_x_liquidity;premium_close_bps,Mul > Delta > ZScore > Mean,skel_b5886777fc6a85ad,prod_61ff49a824fb7b53,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_766d6be206825cd7
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_76b74c4ac839e5ee,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(basis_abs_168h,168),ZScore(Mean(age_x_liquidity,168)))",age_x_liquidity;basis_abs_168h,Mul > Delta > ZScore > Mean,skel_164d4feb8576890f,prod_4972408cf2053a60,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_76b74c4ac839e5ee
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_7e6491ce62f31b57,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(premium_abs_168h,504),ZScore(Mean(age_x_liquidity,504)))",age_x_liquidity;premium_abs_168h,Mul > Delta > ZScore > Mean,skel_1a89da5f5f9b3f7b,prod_8da1a180ffb11bd2,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_7e6491ce62f31b57
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_82d570265f11d713,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_trade_basis_bps,4),Mean(mark_trade_basis_bps,24)),ZScore(Mean(age_x_liquidity,24)))",age_x_liquidity;mark_trade_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_d630a0b8cb845aaa,prod_d1492665ab8a92ce,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_82d570265f11d713
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,basis_abs_gate,a7ls9_832362ecdf9e72dd,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(mark_trade_basis_bps,12))),Sign(ZScore(Mean(age_x_liquidity,12))))",age_x_liquidity;mark_trade_basis_bps,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_129d7d00be3e2989,prod_1d3ac4183da1840c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_832362ecdf9e72dd
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,basis_abs_gate,a7ls9_835f4fec10fe1fed,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(premium_abs_168h,72))),Sign(ZScore(Mean(age_x_liquidity,72))))",age_x_liquidity;premium_abs_168h,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_1b87fe427c5ac75f,prod_06282468f2ce5cb3,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_835f4fec10fe1fed
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_8777e2a9679005d0,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(basis_abs_168h,72),ZScore(Mean(age_x_liquidity,72)))",age_x_liquidity;basis_abs_168h,Mul > Delta > ZScore > Mean,skel_288fa828f7cb63e7,prod_5897a878af80fe62,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_8777e2a9679005d0
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_88779372b7260d67,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_trade_basis_bps,1),Mean(mark_trade_basis_bps,8)),ZScore(Mean(age_x_liquidity,8)))",age_x_liquidity;mark_trade_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_bf4c679085a4a6fa,prod_35417241bba80ac9,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_88779372b7260d67
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_88c61d30372653f4,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(basis_abs_168h,28),Mean(basis_abs_168h,168)),ZScore(Mean(age_x_liquidity,168)))",age_x_liquidity;basis_abs_168h,Mul > Sub > Mean > Mean > ZScore > Mean,skel_44d8cba979f06087,prod_6601956d0c4ac7de,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_88c61d30372653f4
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_8a19de18846c1d66,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_close_bps,12),Mean(premium_close_bps,72)),ZScore(Mean(age_x_liquidity,72)))",age_x_liquidity;premium_close_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_fbce3616013041d2,prod_6c9793f1b227e7b8,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_8a19de18846c1d66
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,basis_abs_gate,a7ls9_8a52f9f13d7f99cd,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(basis_abs_168h,168))),Sign(ZScore(Mean(age_x_liquidity,168))))",age_x_liquidity;basis_abs_168h,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_da254b9e43a4008b,prod_ab1c6ed0ed60ef23,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_8a52f9f13d7f99cd
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,basis_abs_gate,a7ls9_8e3f6785a79b2860,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_liquidity,24))))",age_x_liquidity;basis_abs_168h,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_810d87f03b1ccfa2,prod_c78bfecc81db6e4a,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_8e3f6785a79b2860
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_8f367eb534ef9d71,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_index_basis_bps,84),Mean(mark_index_basis_bps,504)),ZScore(Mean(age_x_liquidity,504)))",age_x_liquidity;mark_index_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_4c58456f1f2a2dbf,prod_cb1e484b883dd4be,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_8f367eb534ef9d71
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_939faee1680623bf,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_close_bps,84),Mean(premium_close_bps,504)),ZScore(Mean(age_x_liquidity,504)))",age_x_liquidity;premium_close_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_47b1aa240fcb2be3,prod_5b6b5b8ddf3696a0,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s000,a7ls10_s000::a7ls9_939faee1680623bf
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_946b39949203ac49,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,24),ZScore(Mean(age_x_liquidity,24)))",age_x_liquidity;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_e2e9dc0609a740f1,prod_0262b431978c0526,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_946b39949203ac49
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_9b989aff0653960a,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_index_basis_bps,24),ZScore(Mean(age_x_liquidity,24)))",age_x_liquidity;mark_index_basis_bps,Mul > Delta > ZScore > Mean,skel_e2e9dc0609a740f1,prod_15b0c081ca25a026,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_9b989aff0653960a
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_a0deaffb27cc0f45,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_abs_168h,12),Mean(premium_abs_168h,72)),ZScore(Mean(age_x_liquidity,72)))",age_x_liquidity;premium_abs_168h,Mul > Sub > Mean > Mean > ZScore > Mean,skel_b5398b54c92ab94d,prod_798774d6879e0add,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_a0deaffb27cc0f45
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_a427e2a082dff1a7,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(mark_trade_basis_bps,504),ZScore(Mean(age_x_liquidity,504)))",age_x_liquidity;mark_trade_basis_bps,Mul > Delta > ZScore > Mean,skel_350b33122026df16,prod_db05beea08ca99cd,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_a427e2a082dff1a7
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_a4a37e88551b75ab,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(premium_abs_168h,4),Mean(premium_abs_168h,24)),ZScore(Mean(age_x_liquidity,24)))",age_x_liquidity;premium_abs_168h,Mul > Sub > Mean > Mean > ZScore > Mean,skel_f99954780d6aa51b,prod_c7ed8b12704bb03e,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_a4a37e88551b75ab
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,basis_abs_gate,a7ls9_ab3362d3949b3086,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Abs(ZScore(Mean(premium_abs_168h,504))),Sign(ZScore(Mean(age_x_liquidity,504))))",age_x_liquidity;premium_abs_168h,Mul > Abs > ZScore > Mean > Sign > ZScore > Mean,skel_b5fce9a8fedbbbb9,prod_ddba0ab99b4fd897,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_ab3362d3949b3086
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,spread_interaction,a7ls9_ad915275b30d7ff1,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Sub(Mean(mark_trade_basis_bps,2),Mean(mark_trade_basis_bps,12)),ZScore(Mean(age_x_liquidity,12)))",age_x_liquidity;mark_trade_basis_bps,Mul > Sub > Mean > Mean > ZScore > Mean,skel_d630a0b8cb845aaa,prod_0ea0ccb155bc59ae,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_ad915275b30d7ff1
A7LS9_F,basis_context_interaction,basis_premium_like|age_x_liquidity,typed_interaction,a7ls9_b1053d39acd6d47b,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.62555358873374,L0_raw_forward_return;L1_cross_sectional_relative_return;L5_vol_adjusted_return,24;8,1000,"Mul(Delta(basis_abs_168h,504),ZScore(Mean(age_x_liquidity,504)))",age_x_liquidity;basis_abs_168h,Mul > Delta > ZScore > Mean,skel_164d4feb8576890f,prod_5a44b1254cab1722,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s001,a7ls10_s001::a7ls9_b1053d39acd6d47b
