candidate_id,track_id,clue_role,original_label_family,translation_label_family,label_horizon_h,decision,control_ratio_premay_max,cost5_recent_oriented,cost10_recent_oriented,cost20_recent_oriented,robust_median_tstat_floor,premay_all_positive,lag_ok
a7ag1_11778d3e00e7bdfc5e,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_CONTROL_DOMINATED,19.4219310608874,-0.0008504327071278202,-0.0018504327071278202,-0.0038504327071278203,0.1782987660622918,True,True
a7ag1_11778d3e00e7bdfc5e,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_CONTROL_DOMINATED,26.121055656363847,0.004211456793969155,0.003211456793969155,0.0012114567939691548,0.0443249932131526,True,True
a7ag1_11778d3e00e7bdfc5e,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.40936580491588986,0.0007423373750027431,-0.00025766262499725694,-0.0022576626249972568,3.0298637211892006,True,True
a7ag1_d69eb751dee25c9b57,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,6.047417633485344,-0.0008007657672858441,-0.0018007657672858442,-0.003800765767285844,-0.5704649309643729,False,True
a7ag1_d69eb751dee25c9b57,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,6.047417633485343,-0.0008007657672858441,-0.0018007657672858442,-0.003800765767285844,-0.5704649309643732,False,True
a7ag1_d69eb751dee25c9b57,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,14.891583968847467,-0.0007722298464072541,-0.0017722298464072541,-0.0037722298464072544,-0.10758202425837717,False,True
a7ag1_d69eb751dee25c9b57,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,50.50923419585317,-0.0032739374847479893,-0.004273937484747989,-0.006273937484747989,-0.09903116545993974,False,True
a7ag1_d69eb751dee25c9b57,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.7961293125724718,0.0008925332995318258,-0.0001074667004681742,-0.0021074667004681745,4.725086084793139,True,True
a7ag1_3e89b541d8822e268f,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,1185.1215388553435,-0.0008259341646477726,-0.0018259341646477726,-0.0038259341646477724,-0.25456911026242274,False,True
a7ag1_3e89b541d8822e268f,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,1185.1215388552705,-0.0008259341646477724,-0.0018259341646477724,-0.0038259341646477724,-0.2545691102624225,False,True
a7ag1_3e89b541d8822e268f,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,24.074810743126967,-0.0008273497271597494,-0.0018273497271597493,-0.0038273497271597494,-0.21790879608928876,False,True
a7ag1_3e89b541d8822e268f,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,48.59491207518692,-0.012632542681354362,-0.013632542681354361,-0.01563254268135436,-0.5829528533860886,False,False
a7ag1_3e89b541d8822e268f,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.26367412488751407,0.0006632180912775009,-0.00033678190872249913,-0.002336781908722499,3.1211817367090173,True,True
a7ag1_ce2750e52cfd3a28f3,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,8.144020932548955,-0.0007141928896119406,-0.0017141928896119408,-0.003714192889611941,-0.1432170763278373,False,True
a7ag1_ce2750e52cfd3a28f3,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,8.144020932548978,-0.0007141928896119405,-0.0017141928896119406,-0.003714192889611941,-0.14321707632783695,False,True
a7ag1_ce2750e52cfd3a28f3,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,8.307526206555195,-0.0006821024325393908,-0.0016821024325393908,-0.003682102432539391,-0.10871076614948506,False,True
a7ag1_ce2750e52cfd3a28f3,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_CONTROL_DOMINATED,5.8887641480509485,0.014667645615721377,0.013667645615721377,0.011667645615721377,0.2959646990539872,True,True
a7ag1_ce2750e52cfd3a28f3,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.516979884041122,0.0007812557241618204,-0.00021874427583817965,-0.0022187442758381795,4.315518270330304,True,True
a7ag1_595e0f62392053c306,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,4.22539466611658,-0.0010904058746582356,-0.0020904058746582356,-0.004090405874658236,-0.2678539396600226,False,True
a7ag1_595e0f62392053c306,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,4.386075629072807,-0.0010904058746582356,-0.0020904058746582356,-0.004090405874658236,-0.26785393966002274,False,True
a7ag1_595e0f62392053c306,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,3.3219247640672767,-0.0011014579403332931,-0.002101457940333293,-0.004101457940333293,-0.3001621376939152,False,True
a7ag1_595e0f62392053c306,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,9.23436024193709,-0.00931088325099333,-0.01031088325099333,-0.01231088325099333,-0.37816271610463303,False,False
a7ag1_595e0f62392053c306,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.4959914567344555,0.0013829064550137417,0.00038290645501374166,-0.0016170935449862584,6.768084423276915,True,True
a7ag1_15a6a071a2a0af492c,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,5.72590528333341,-0.0008273621698591184,-0.0018273621698591184,-0.0038273621698591185,-0.260085341811555,False,True
a7ag1_15a6a071a2a0af492c,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,5.725905283333414,-0.0008273621698591185,-0.0018273621698591187,-0.0038273621698591185,-0.26008534181155485,False,True
a7ag1_15a6a071a2a0af492c,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,8.104861215114358,-0.0008638017120389116,-0.0018638017120389116,-0.003863801712038912,-0.5991524264913148,False,True
a7ag1_15a6a071a2a0af492c,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,10.373176687688458,-0.010446743531648178,-0.011446743531648177,-0.013446743531648177,-0.4555629625944224,False,False
a7ag1_15a6a071a2a0af492c,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.5311026046378738,0.0010220631285870405,2.206312858704044e-05,-0.0019779368714129596,8.34723586969672,True,True
a7ag1_1c1ca47396b2329b34,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_CONTROL_DOMINATED,4.620538510483875,-0.0006025697069546641,-0.0016025697069546642,-0.003602569706954664,1.0608991123508675,True,True
a7ag1_1c1ca47396b2329b34,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_CONTROL_DOMINATED,4.620538510483875,-0.000602569706954664,-0.001602569706954664,-0.003602569706954664,1.060899112350868,True,True
a7ag1_1c1ca47396b2329b34,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_CONTROL_DOMINATED,5.310407190018755,-0.0006300779327608754,-0.0016300779327608754,-0.0036300779327608753,0.8453410730848628,True,True
a7ag1_1c1ca47396b2329b34,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_CONTROL_DOMINATED,10.563536644592805,0.018992888542556725,0.017992888542556727,0.015992888542556725,0.5798051411362762,True,True
a7ag1_1c1ca47396b2329b34,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.8205078284181829,0.003462167526789294,0.002462167526789294,0.0004621675267892939,20.165537450757792,True,True
