decision,label_family,count
HOLD_A7LS18a7ls18_s086_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,16
HOLD_A7LS18a7ls18_s143_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,16
HOLD_A7LS18a7ls18_s141_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,16
HOLD_A7LS18a7ls18_s078_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,16
HOLD_A7LS18a7ls18_s007_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,16
A7LS18a7ls18_s099_NUMERIC_CLUE,L1_cross_sectional_relative_return,16
A7LS18a7ls18_s099_NUMERIC_CLUE,L3_liquidity_tier_relative_return,16
A7LS18a7ls18_s011_NUMERIC_CLUE,L5_vol_adjusted_return,16
A7LS18a7ls18_s125_NUMERIC_CLUE,L1_cross_sectional_relative_return,16
A7LS18a7ls18_s022_NUMERIC_CLUE,L0_raw_forward_return,16
A7LS18a7ls18_s125_NUMERIC_CLUE,L0_raw_forward_return,16
HOLD_A7LS18a7ls18_s043_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,16
A7LS18a7ls18_s023_NUMERIC_CLUE,L5_vol_adjusted_return,16
HOLD_A7LS18a7ls18_s007_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,16
A7LS18a7ls18_s034_NUMERIC_CLUE,L0_raw_forward_return,16
A7LS18a7ls18_s029_NUMERIC_CLUE,L1_cross_sectional_relative_return,15
A7LS18a7ls18_s020_NUMERIC_CLUE,L5_vol_adjusted_return,15
A7LS18a7ls18_s048_NUMERIC_CLUE,L0_raw_forward_return,15
A7LS18a7ls18_s029_NUMERIC_CLUE,L0_raw_forward_return,15
A7LS18a7ls18_s128_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,15
A7LS18a7ls18_s017_NUMERIC_CLUE,L0_raw_forward_return,15
HOLD_A7LS18a7ls18_s020_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,15
A7LS18a7ls18_s001_NUMERIC_CLUE,L5_vol_adjusted_return,15
A7LS18a7ls18_s017_NUMERIC_CLUE,L1_cross_sectional_relative_return,15
A7LS18a7ls18_s051_NUMERIC_CLUE,L5_vol_adjusted_return,15
HOLD_A7LS18a7ls18_s078_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,15
A7LS18a7ls18_s109_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,15
A7LS18a7ls18_s018_NUMERIC_CLUE,L3_liquidity_tier_relative_return,15
A7LS18a7ls18_s017_NUMERIC_CLUE,L3_liquidity_tier_relative_return,15
A7LS18a7ls18_s024_NUMERIC_CLUE,L1_cross_sectional_relative_return,15
A7LS18a7ls18_s050_NUMERIC_CLUE,L1_cross_sectional_relative_return,15
A7LS18a7ls18_s014_NUMERIC_CLUE,L3_liquidity_tier_relative_return,15
HOLD_A7LS18a7ls18_s141_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,14
A7LS18a7ls18_s014_NUMERIC_CLUE,L0_raw_forward_return,14
A7LS18a7ls18_s007_NUMERIC_CLUE,L1_cross_sectional_relative_return,14
HOLD_A7LS18a7ls18_s142_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,14
A7LS18a7ls18_s015_NUMERIC_CLUE,L0_raw_forward_return,14
A7LS18a7ls18_s048_NUMERIC_CLUE,L1_cross_sectional_relative_return,14
A7LS18a7ls18_s050_NUMERIC_CLUE,L3_liquidity_tier_relative_return,14
A7LS18a7ls18_s050_NUMERIC_CLUE,L0_raw_forward_return,14
A7LS18a7ls18_s044_NUMERIC_CLUE,L3_liquidity_tier_relative_return,14
HOLD_A7LS18a7ls18_s079_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,14
HOLD_A7LS18a7ls18_s078_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,14
HOLD_A7LS18a7ls18_s123_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,14
A7LS18a7ls18_s020_NUMERIC_CLUE,L1_cross_sectional_relative_return,14
HOLD_A7LS18a7ls18_s079_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,14
A7LS18a7ls18_s032_NUMERIC_CLUE,L1_cross_sectional_relative_return,13
A7LS18a7ls18_s143_NUMERIC_CLUE,L0_raw_forward_return,13
A7LS18a7ls18_s098_NUMERIC_CLUE,L5_vol_adjusted_return,13
HOLD_A7LS18a7ls18_s031_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,13
HOLD_A7LS18a7ls18_s043_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,13
HOLD_A7LS18a7ls18_s043_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,13
A7LS18a7ls18_s018_NUMERIC_CLUE,L1_cross_sectional_relative_return,13
A7LS18a7ls18_s018_NUMERIC_CLUE,L0_raw_forward_return,13
A7LS18a7ls18_s078_NUMERIC_CLUE,L5_vol_adjusted_return,13
A7LS18a7ls18_s095_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,13
A7LS18a7ls18_s100_NUMERIC_CLUE,L5_vol_adjusted_return,13
A7LS18a7ls18_s015_NUMERIC_CLUE,L1_cross_sectional_relative_return,13
HOLD_A7LS18a7ls18_s036_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,13
A7LS18a7ls18_s078_NUMERIC_CLUE,L0_raw_forward_return,13
A7LS18a7ls18_s011_NUMERIC_CLUE,L3_liquidity_tier_relative_return,13
A7LS18a7ls18_s020_NUMERIC_CLUE,L3_liquidity_tier_relative_return,13
HOLD_A7LS18a7ls18_s036_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,13
HOLD_A7LS18a7ls18_s036_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,13
A7LS18a7ls18_s087_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,12
A7LS18a7ls18_s032_NUMERIC_CLUE,L0_raw_forward_return,12
A7LS18a7ls18_s020_NUMERIC_CLUE,L0_raw_forward_return,12
A7LS18a7ls18_s134_NUMERIC_CLUE,L3_liquidity_tier_relative_return,12
HOLD_A7LS18a7ls18_s123_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,12
A7LS18a7ls18_s126_NUMERIC_CLUE,L5_vol_adjusted_return,12
HOLD_A7LS18a7ls18_s123_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,12
A7LS18a7ls18_s027_NUMERIC_CLUE,L5_vol_adjusted_return,12
HOLD_A7LS18a7ls18_s088_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,12
HOLD_A7LS18a7ls18_s043_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,12
A7LS18a7ls18_s032_NUMERIC_CLUE,L5_vol_adjusted_return,12
A7LS18a7ls18_s126_NUMERIC_CLUE,L1_cross_sectional_relative_return,12
HOLD_A7LS18a7ls18_s031_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,12
A7LS18a7ls18_s106_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,12
A7LS18a7ls18_s111_NUMERIC_CLUE,L0_raw_forward_return,12
A7LS18a7ls18_s066_NUMERIC_CLUE,L0_raw_forward_return,12
A7LS18a7ls18_s084_NUMERIC_CLUE,L0_raw_forward_return,11
A7LS18a7ls18_s024_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
HOLD_A7LS18a7ls18_s135_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,11
HOLD_A7LS18a7ls18_s096_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,11
HOLD_A7LS18a7ls18_s123_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,11
A7LS18a7ls18_s100_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s066_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
HOLD_A7LS18a7ls18_s096_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,11
A7LS18a7ls18_s027_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s032_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s027_NUMERIC_CLUE,L0_raw_forward_return,11
A7LS18a7ls18_s027_NUMERIC_CLUE,L1_cross_sectional_relative_return,11
A7LS18a7ls18_s143_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s078_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s052_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
HOLD_A7LS18a7ls18_s097_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s007_NUMERIC_CLUE,L5_vol_adjusted_return,11
HOLD_A7LS18a7ls18_s090_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,11
A7LS18a7ls18_s007_NUMERIC_CLUE,L0_raw_forward_return,11
A7LS18a7ls18_s084_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s084_NUMERIC_CLUE,L5_vol_adjusted_return,11
A7LS18a7ls18_s096_NUMERIC_CLUE,L5_vol_adjusted_return,11
HOLD_A7LS18a7ls18_s035_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,11
A7LS18a7ls18_s078_NUMERIC_CLUE,L1_cross_sectional_relative_return,11
A7LS18a7ls18_s114_NUMERIC_CLUE,L1_cross_sectional_relative_return,11
A7LS18a7ls18_s126_NUMERIC_CLUE,L0_raw_forward_return,11
A7LS18a7ls18_s126_NUMERIC_CLUE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s011_NUMERIC_CLUE,L0_raw_forward_return,11
A7LS18a7ls18_s118_NUMERIC_CLUE,L0_raw_forward_return,11
HOLD_A7LS18a7ls18_s036_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,11
A7LS18a7ls18_s011_NUMERIC_CLUE,L1_cross_sectional_relative_return,11
HOLD_A7LS18a7ls18_s096_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,10
HOLD_A7LS18a7ls18_s031_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,10
HOLD_A7LS18a7ls18_s031_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,10
HOLD_A7LS18a7ls18_s096_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,10
HOLD_A7LS18a7ls18_s035_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,10
A7LS18a7ls18_s048_NUMERIC_CLUE,L3_liquidity_tier_relative_return,10
A7LS18a7ls18_s111_NUMERIC_CLUE,L3_liquidity_tier_relative_return,10
HOLD_A7LS18a7ls18_s035_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,10
HOLD_A7LS18a7ls18_s095_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,10
A7LS18a7ls18_s143_NUMERIC_CLUE,L1_cross_sectional_relative_return,10
A7LS18a7ls18_s123_NUMERIC_CLUE,L5_vol_adjusted_return,10
A7LS18a7ls18_s114_NUMERIC_CLUE,L0_raw_forward_return,10
A7LS18a7ls18_s134_NUMERIC_CLUE,L0_raw_forward_return,10
A7LS18a7ls18_s142_NUMERIC_CLUE,L1_cross_sectional_relative_return,10
A7LS18a7ls18_s007_NUMERIC_CLUE,L3_liquidity_tier_relative_return,10
A7LS18a7ls18_s079_NUMERIC_CLUE,L0_raw_forward_return,10
A7LS18a7ls18_s031_NUMERIC_CLUE,L5_vol_adjusted_return,9
A7LS18a7ls18_s085_NUMERIC_CLUE,L1_cross_sectional_relative_return,9
HOLD_A7LS18a7ls18_s035_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,9
HOLD_A7LS18a7ls18_s135_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,9
A7LS18a7ls18_s134_NUMERIC_CLUE,L1_cross_sectional_relative_return,9
HOLD_A7LS18a7ls18_s100_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,9
A7LS18a7ls18_s142_NUMERIC_CLUE,L3_liquidity_tier_relative_return,9
A7LS18a7ls18_s084_NUMERIC_CLUE,L1_cross_sectional_relative_return,9
A7LS18a7ls18_s118_NUMERIC_CLUE,L3_liquidity_tier_relative_return,9
A7LS18a7ls18_s065_NUMERIC_CLUE,L1_cross_sectional_relative_return,9
A7LS18a7ls18_s052_NUMERIC_CLUE,L0_raw_forward_return,9
HOLD_A7LS18a7ls18_s097_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,9
A7LS18a7ls18_s079_NUMERIC_CLUE,L1_cross_sectional_relative_return,9
A7LS18a7ls18_s079_NUMERIC_CLUE,L3_liquidity_tier_relative_return,9
A7LS18a7ls18_s082_NUMERIC_CLUE,L1_cross_sectional_relative_return,9
A7LS18a7ls18_s082_NUMERIC_CLUE,L3_liquidity_tier_relative_return,9
A7LS18a7ls18_s142_NUMERIC_CLUE,L0_raw_forward_return,9
A7LS18a7ls18_s080_NUMERIC_CLUE,L1_cross_sectional_relative_return,9
A7LS18a7ls18_s080_NUMERIC_CLUE,L0_raw_forward_return,8
A7LS18a7ls18_s088_NUMERIC_CLUE,L1_cross_sectional_relative_return,8
HOLD_A7LS18a7ls18_s143_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,8
A7LS18a7ls18_s142_NUMERIC_CLUE,L5_vol_adjusted_return,8
HOLD_A7LS18a7ls18_s134_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,8
A7LS18a7ls18_s118_NUMERIC_CLUE,L1_cross_sectional_relative_return,8
A7LS18a7ls18_s123_NUMERIC_CLUE,L3_liquidity_tier_relative_return,8
A7LS18a7ls18_s080_NUMERIC_CLUE,L3_liquidity_tier_relative_return,8
A7LS18a7ls18_s066_NUMERIC_CLUE,L1_cross_sectional_relative_return,8
A7LS18a7ls18_s042_NUMERIC_CLUE,L3_liquidity_tier_relative_return,8
A7LS18a7ls18_s081_NUMERIC_CLUE,L3_liquidity_tier_relative_return,8
A7LS18a7ls18_s100_NUMERIC_CLUE,L1_cross_sectional_relative_return,8
A7LS18a7ls18_s100_NUMERIC_CLUE,L0_raw_forward_return,8
A7LS18a7ls18_s065_NUMERIC_CLUE,L0_raw_forward_return,8
A7LS18a7ls18_s097_NUMERIC_CLUE,L5_vol_adjusted_return,8
A7LS18a7ls18_s123_NUMERIC_CLUE,L0_raw_forward_return,8
A7LS18a7ls18_s098_NUMERIC_CLUE,L1_cross_sectional_relative_return,8
A7LS18a7ls18_s079_NUMERIC_CLUE,L5_vol_adjusted_return,8
A7LS18a7ls18_s052_NUMERIC_CLUE,L1_cross_sectional_relative_return,8
HOLD_A7LS18a7ls18_s097_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,8
A7LS18a7ls18_s085_NUMERIC_CLUE,L3_liquidity_tier_relative_return,8
A7LS18a7ls18_s042_NUMERIC_CLUE,L5_vol_adjusted_return,8
A7LS18a7ls18_s042_NUMERIC_CLUE,L1_cross_sectional_relative_return,8
A7LS18a7ls18_s105_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,8
A7LS18a7ls18_s088_NUMERIC_CLUE,L0_raw_forward_return,7
A7LS18a7ls18_s031_NUMERIC_CLUE,L3_liquidity_tier_relative_return,7
A7LS18a7ls18_s085_NUMERIC_CLUE,L5_vol_adjusted_return,7
A7LS18a7ls18_s088_NUMERIC_CLUE,L5_vol_adjusted_return,7
A7LS18a7ls18_s098_NUMERIC_CLUE,L3_liquidity_tier_relative_return,7
A7LS18a7ls18_s082_NUMERIC_CLUE,L0_raw_forward_return,7
A7LS18a7ls18_s083_NUMERIC_CLUE,L1_cross_sectional_relative_return,7
HOLD_A7LS18a7ls18_s084_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,7
HOLD_A7LS18a7ls18_s082_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,7
A7LS18a7ls18_s134_NUMERIC_CLUE,L5_vol_adjusted_return,7
HOLD_A7LS18a7ls18_s134_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,7
A7LS18a7ls18_s081_NUMERIC_CLUE,L5_vol_adjusted_return,7
A7LS18a7ls18_s040_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,7
HOLD_A7LS18a7ls18_s082_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,7
A7LS18a7ls18_s107_NUMERIC_CLUE,L3_liquidity_tier_relative_return,7
HOLD_A7LS18a7ls18_s082_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,7
A7LS18a7ls18_s143_NUMERIC_CLUE,L5_vol_adjusted_return,7
A7LS18a7ls18_s121_NUMERIC_CLUE,L1_cross_sectional_relative_return,7
A7LS18a7ls18_s124_NUMERIC_CLUE,L5_vol_adjusted_return,7
A7LS18a7ls18_s107_NUMERIC_CLUE,L1_cross_sectional_relative_return,7
A7LS18a7ls18_s083_NUMERIC_CLUE,L3_liquidity_tier_relative_return,7
A7LS18a7ls18_s098_NUMERIC_CLUE,L0_raw_forward_return,7
A7LS18a7ls18_s096_NUMERIC_CLUE,L3_liquidity_tier_relative_return,7
A7LS18a7ls18_s085_NUMERIC_CLUE,L0_raw_forward_return,7
A7LS18a7ls18_s031_NUMERIC_CLUE,L0_raw_forward_return,7
A7LS18a7ls18_s031_NUMERIC_CLUE,L1_cross_sectional_relative_return,7
HOLD_A7LS18a7ls18_s040_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,7
A7LS18a7ls18_s123_NUMERIC_CLUE,L1_cross_sectional_relative_return,7
HOLD_A7LS18a7ls18_s135_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,7
A7LS18a7ls18_s077_NUMERIC_CLUE,L1_cross_sectional_relative_return,6
HOLD_A7LS18a7ls18_s083_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,6
HOLD_A7LS18a7ls18_s143_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,6
A7LS18a7ls18_s033_NUMERIC_CLUE,L5_vol_adjusted_return,6
A7LS18a7ls18_s035_NUMERIC_CLUE,L1_cross_sectional_relative_return,6
HOLD_A7LS18a7ls18_s134_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,6
A7LS18a7ls18_s035_NUMERIC_CLUE,L3_liquidity_tier_relative_return,6
HOLD_A7LS18a7ls18_s042_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,6
HOLD_A7LS18a7ls18_s042_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,6
A7LS18a7ls18_s107_NUMERIC_CLUE,L0_raw_forward_return,6
A7LS18a7ls18_s042_NUMERIC_CLUE,L0_raw_forward_return,6
A7LS18a7ls18_s068_NUMERIC_CLUE,L3_liquidity_tier_relative_return,6
HOLD_A7LS18a7ls18_s139_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,6
A7LS18a7ls18_s083_NUMERIC_CLUE,L5_vol_adjusted_return,6
A7LS18a7ls18_s108_NUMERIC_CLUE,L3_liquidity_tier_relative_return,6
HOLD_A7LS18a7ls18_s077_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,6
A7LS18a7ls18_s096_NUMERIC_CLUE,L1_cross_sectional_relative_return,6
HOLD_A7LS18a7ls18_s100_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,6
HOLD_A7LS18a7ls18_s077_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,6
A7LS18a7ls18_s117_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,6
HOLD_A7LS18a7ls18_s141_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,6
A7LS18a7ls18_s110_NUMERIC_CLUE,L1_cross_sectional_relative_return,6
A7LS18a7ls18_s096_NUMERIC_CLUE,L0_raw_forward_return,6
A7LS18a7ls18_s086_NUMERIC_CLUE,L3_liquidity_tier_relative_return,5
A7LS18a7ls18_s110_NUMERIC_CLUE,L0_raw_forward_return,5
HOLD_A7LS18a7ls18_s099_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,5
A7LS18a7ls18_s053_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,5
A7LS18a7ls18_s106_NUMERIC_CLUE,L1_cross_sectional_relative_return,5
HOLD_A7LS18a7ls18_s076_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,5
A7LS18a7ls18_s119_NUMERIC_CLUE,L3_liquidity_tier_relative_return,5
A7LS18a7ls18_s065_NUMERIC_CLUE,L3_liquidity_tier_relative_return,5
A7LS18a7ls18_s097_NUMERIC_CLUE,L0_raw_forward_return,5
A7LS18a7ls18_s097_NUMERIC_CLUE,L1_cross_sectional_relative_return,5
HOLD_A7LS18a7ls18_s042_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,5
A7LS18a7ls18_s121_NUMERIC_CLUE,L3_liquidity_tier_relative_return,5
HOLD_A7LS18a7ls18_s141_COST2_PROXY_FRAGILE,L0_raw_forward_return,5
A7LS18a7ls18_s075_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,5
HOLD_A7LS18a7ls18_s143_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,5
A7LS18a7ls18_s127_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,5
A7LS18a7ls18_s081_NUMERIC_CLUE,L0_raw_forward_return,5
A7LS18a7ls18_s080_NUMERIC_CLUE,L5_vol_adjusted_return,5
HOLD_A7LS18a7ls18_s134_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,5
HOLD_A7LS18a7ls18_s081_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,5
A7LS18a7ls18_s121_NUMERIC_CLUE,L0_raw_forward_return,5
HOLD_A7LS18a7ls18_s100_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,5
HOLD_A7LS18a7ls18_s100_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,5
A7LS18a7ls18_s070_NUMERIC_CLUE,L3_liquidity_tier_relative_return,5
A7LS18a7ls18_s077_NUMERIC_CLUE,L0_raw_forward_return,5
A7LS18a7ls18_s112_NUMERIC_CLUE,L0_raw_forward_return,4
HOLD_A7LS18a7ls18_s077_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s106_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
A7LS18a7ls18_s058_NUMERIC_CLUE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s097_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s025_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s000_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s069_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
A7LS18a7ls18_s082_NUMERIC_CLUE,L5_vol_adjusted_return,4
HOLD_A7LS18a7ls18_s087_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,4
A7LS18a7ls18_s081_NUMERIC_CLUE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s083_NUMERIC_CLUE,L0_raw_forward_return,4
A7LS18a7ls18_s124_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s068_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,4
A7LS18a7ls18_s041_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,4
A7LS18a7ls18_s068_NUMERIC_CLUE,L0_raw_forward_return,4
HOLD_A7LS18a7ls18_s139_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s044_NUMERIC_CLUE,L0_raw_forward_return,4
HOLD_A7LS18a7ls18_s080_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s086_NUMERIC_CLUE,L1_cross_sectional_relative_return,4
HOLD_A7LS18a7ls18_s085_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s112_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s078_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,4
A7LS18a7ls18_s095_NUMERIC_CLUE,L5_vol_adjusted_return,4
A7LS18a7ls18_s077_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
A7LS18a7ls18_s077_NUMERIC_CLUE,L5_vol_adjusted_return,4
HOLD_A7LS18a7ls18_s113_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,4
HOLD_A7LS18a7ls18_s085_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,4
HOLD_A7LS18a7ls18_s000_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s022_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,4
A7LS18a7ls18_s120_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s142_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,4
HOLD_A7LS18a7ls18_s081_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,4
A7LS18a7ls18_s129_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s081_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s125_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,4
HOLD_A7LS18a7ls18_s141_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,4
HOLD_A7LS18a7ls18_s016_COST2_PROXY_FRAGILE,L0_raw_forward_return,4
HOLD_A7LS18a7ls18_s026_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,4
HOLD_A7LS18a7ls18_s002_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,4
HOLD_A7LS18a7ls18_s028_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s015_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s143_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s133_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,4
A7LS18a7ls18_s033_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
A7LS18a7ls18_s088_NUMERIC_CLUE,L3_liquidity_tier_relative_return,4
HOLD_A7LS18a7ls18_s084_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,3
A7LS18a7ls18_s006_NUMERIC_CLUE,L0_raw_forward_return,3
A7LS18a7ls18_s145_NUMERIC_CLUE,L3_liquidity_tier_relative_return,3
HOLD_A7LS18a7ls18_s143_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,3
HOLD_A7LS18a7ls18_s129_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,3
HOLD_A7LS18a7ls18_s028_COST2_PROXY_FRAGILE,L0_raw_forward_return,3
HOLD_A7LS18a7ls18_s140_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,3
HOLD_A7LS18a7ls18_s084_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,3
HOLD_A7LS18a7ls18_s003_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,3
HOLD_A7LS18a7ls18_s068_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,3
