split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,lag1_net_sum_10bps,turnover_mean,gross_exposure_mean,candidate_id,base_candidate_id,object_type,control_mode,lane,production_family,expression,horizon,orientation,base_train_ic
train_2024,8784,8751,0.0010705353040570014,4.213332735497723,1.9279994021643891,3.775948596922753,0.2601700060716454,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,1.0,0.0010705353040570014
validation_2025H1,4344,4344,-0.0060464933613837875,-1.5835619532397214,-2.869228619906387,-1.5534432877393238,0.29596378146101904,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,1.0,0.0010705353040570014
recent_oos_2025H2_2026Apr,7296,7294,0.0018019450627341923,-1.496481394884897,-3.414648061551563,-1.4681257298330184,0.262906615497076,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,1.0,0.0010705353040570014
fresh_may_2026,505,480,-0.011388499738502233,-0.4416968210772691,-0.550196821077269,-0.4839266902189097,0.21485148514851485,0.9504950495049505,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,1.0,0.0010705353040570014
train_2024,8784,8751,0.008534489165274264,9.767532013935782,7.482198680602451,9.65083340770337,0.2601700060716454,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,1.0,0.008534489165274264
validation_2025H1,4344,4344,-0.008519105204188034,-0.8009929341124454,-2.086659600779112,-0.7840533144550461,0.29596378146101904,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,1.0,0.008534489165274264
recent_oos_2025H2_2026Apr,7296,7294,0.01798010051368984,0.06757250830819261,-1.850594158358474,0.26714063785961284,0.262906615497076,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,1.0,0.008534489165274264
fresh_may_2026,505,456,-0.04451036044892736,-0.8581904887908065,-0.9586904887908065,-0.8777310701479794,0.19900990099009902,0.902970297029703,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,1.0,0.008534489165274264
train_2024,8784,8751,0.0006054115695533725,3.4530541497507867,2.269220816417454,3.3585711438534434,0.13477155434122645,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,1.0,0.0006054115695533725
validation_2025H1,4344,4344,-0.015083801622380709,-0.7098100136321492,-1.404476680298815,-0.599880405959784,0.15991405770411293,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,1.0,0.0006054115695533725
recent_oos_2025H2_2026Apr,7296,7294,-0.0016710854116593493,-0.9929587997718589,-1.9131254664385247,-0.9479605257153367,0.12611933479532164,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,1.0,0.0006054115695533725
fresh_may_2026,505,480,-0.029406885292494068,-0.9343594039170084,-0.9763594039170084,-1.0207722081188488,0.08316831683168317,0.9504950495049505,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,1.0,0.0006054115695533725
train_2024,8784,8751,0.005385997844002705,7.248363644757232,6.0645303114238995,7.061181389265435,0.13477155434122645,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,1.0,0.005385997844002705
validation_2025H1,4344,4344,-0.017358562248064972,-2.3305797206291143,-3.0252463872957804,-2.1598957826450604,0.15991405770411293,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,1.0,0.005385997844002705
recent_oos_2025H2_2026Apr,7296,7294,0.009574878096951097,-0.3517768085056374,-1.2719434751723036,-0.3809036705343014,0.12611933479532164,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,1.0,0.005385997844002705
fresh_may_2026,505,456,-0.0376794258373205,-1.0869946570392754,-1.1268279903726088,-1.066242577598805,0.07887788778877887,0.902970297029703,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,1.0,0.005385997844002705
train_2024,8784,8750,-0.005605891041394794,-6.283408645931633,-7.6307419792649664,-6.023513945335001,0.15338494231936853,0.9961293260473588,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,-0.005605891041394794
validation_2025H1,4344,4344,-0.012315870387532032,0.36660030815177413,-0.39523302518155967,0.3711989312977083,0.1753759975445058,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,-0.005605891041394794
recent_oos_2025H2_2026Apr,7296,7294,-0.0006898033492667614,-0.5881061144427275,-1.7221061144427274,-0.4510156924248099,0.15542763157894737,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,-0.005605891041394794
fresh_may_2026,505,480,-0.012623617435567417,0.6046767737755421,0.5465101071088753,0.6556376387689895,0.11518151815181518,0.9504950495049505,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,-0.005605891041394794
train_2024,8784,8748,-0.005195884004372507,0.9052279151061031,-1.1804387515605623,1.0351437348187784,0.2374392835458409,0.9959016393442623,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.005195884004372507
validation_2025H1,4344,4343,-0.008003434572379915,-0.7766944613419029,-1.9201944613419024,-0.7783016113083019,0.2632366482504604,0.9997697974217311,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.005195884004372507
recent_oos_2025H2_2026Apr,7296,7292,0.0018294626670057016,-2.996725583143573,-4.802225583143573,-2.685987174303256,0.24746436403508773,0.9994517543859649,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.005195884004372507
fresh_may_2026,505,480,0.061203686395639466,-0.5555793699579212,-0.668246036624588,-0.5166700624123288,0.2231023102310231,0.9504950495049505,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-1.0,-0.005195884004372507
train_2024,8784,8748,0.005871051619304877,-3.123352560579901,-5.209019227246568,-3.0597094139766625,0.2374392835458409,0.9959016393442623,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005871051619304877
validation_2025H1,4344,4343,-0.0257364955053317,-5.993502511040914,-7.137002511040913,-5.806436298984899,0.2632366482504604,0.9997697974217311,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005871051619304877
recent_oos_2025H2_2026Apr,7296,7292,-0.011829229464994647,-4.9600572704400445,-6.765557270440043,-5.107179937300726,0.24746436403508773,0.9994517543859649,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005871051619304877
fresh_may_2026,505,456,0.09808612440191389,1.4573467005880691,1.3501800339214025,1.5058556837383033,0.2122112211221122,0.902970297029703,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,1.0,0.005871051619304877
train_2024,8784,8748,-0.002575829765446876,-1.6158013227445598,-3.8691346560778928,-1.4385143696831897,0.2565270188221008,0.9959016393442623,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.002575829765446876
validation_2025H1,4344,4343,-0.006812820557931006,-1.1578933091728834,-2.3632266425062167,-1.0853435499637356,0.2774708410067526,0.9997697974217311,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.002575829765446876
recent_oos_2025H2_2026Apr,7296,7292,0.0011260475254706516,-3.1465737010632457,-5.040740367729912,-2.9988415671409863,0.2596171418128655,0.9994517543859649,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.002575829765446876
fresh_may_2026,505,480,0.07759954875201958,-0.5584859720768994,-0.676152638743566,-0.521907102231631,0.233003300330033,0.9504950495049505,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-1.0,-0.002575829765446876
train_2024,8784,8748,0.008453478456759533,-0.6580653284643685,-2.9113986617977003,-0.6172690741818547,0.2565270188221008,0.9959016393442623,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008453478456759533
validation_2025H1,4344,4343,-0.022486973300081727,-5.990292790588357,-7.19562612392169,-5.813859191596327,0.2774708410067526,0.9997697974217311,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008453478456759533
recent_oos_2025H2_2026Apr,7296,7292,-0.012550395298612483,-5.21519024968289,-7.109356916349558,-5.1747728528778465,0.2596171418128655,0.9994517543859649,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008453478456759533
fresh_may_2026,505,456,0.11327030714769025,1.3603999922759575,1.2485666589426243,1.4006386187986963,0.22145214521452142,0.902970297029703,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,1.0,0.008453478456759533
train_2024,8784,8748,0.0018121315674008188,-2.8818821698670876,-4.151548836533754,-3.4802722740883363,0.14454310868245296,0.9959016393442623,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(realized_vol_24))",24,1.0,0.0018121315674008188
validation_2025H1,4344,4343,0.011971521889642126,2.5675584415549535,1.928225108221619,2.6889108839271634,0.14717618170656843,0.9997697974217311,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(realized_vol_24))",24,1.0,0.0018121315674008188
recent_oos_2025H2_2026Apr,7296,7292,0.006474391268874918,1.5963148364989301,0.6209815031655959,1.295371948944699,0.13368055555555555,0.9994517543859649,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(realized_vol_24))",24,1.0,0.0018121315674008188
fresh_may_2026,505,480,0.05954279616109038,0.15670941429801996,0.09670941429801988,0.13066818359389568,0.11881188118811879,0.9504950495049505,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(realized_vol_24))",24,1.0,0.0018121315674008188
train_2024,8784,8748,0.009229638147899524,-4.07008057895777,-5.339747245624437,-4.548187343424299,0.14454310868245296,0.9959016393442623,a7y1_core12_metrics_F1_oi_state_interaction_48_bf963e3abd03,a7y1_core12_metrics_F1_oi_state_interaction_48_bf963e3abd03,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_change_24h),Rank(realized_vol_24))",48,1.0,0.009229638147899524
