candidate_id,cell,family,expression,fields,field_families,operators,windows,feature_role,diagnostic_only,static_valid,static_reject_reasons,expression_key,skeleton_key,production_key,label_or_future_field_count,lineage_allowed_fields,base_field_count,overlay_field_count,selected_for_a7al2l_replay_preflight,selector_reason
a7al2k_043e9c00b39d34cd,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(taker_buy_quote_volume,336)),Neg(Rank(Delta(trade_close,336))))",taker_buy_quote_volume|trade_close,liquidity|price,Add|Delta|Mean|Neg|Rank,336,derived_rolling,False,True,,expr-fbf2bd307d94f0b0,skeleton-82623fafdfe62074,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::336,0,2,2,0,True,selected_diversity_capped
a7al2k_1006df8b7bd1c5aa,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(trade_volume,168)),Neg(Rank(Delta(mark_close,8))))",mark_close|trade_volume,liquidity|price,Add|Delta|Mean|Neg|Rank,8|168,derived_rolling,False,True,,expr-ae6d87cec612e4f6,skeleton-82623fafdfe62074,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::8|168,0,2,2,0,True,selected_diversity_capped
a7al2k_2faf91a6d44a6eee,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(kline_taker_buy_quote_share,24))),Rank(Mean(kline_taker_buy_quote_share,336)))",kline_taker_buy_quote_share,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,24|336,derived_rolling,False,True,,expr-97061d6c9945ee9e,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::24|336,0,1,1,0,True,selected_diversity_capped
a7al2k_0550b596100ac70b,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Rank(Mean(trade_volume,720)),ZScore(Delta(index_close,48)))",index_close|trade_volume,liquidity|price,Delta|Mean|Mul|Rank|ZScore,48|720,derived_rolling,False,True,,expr-a567f467c2fe9d9b,skeleton-ded8d0d5aade90e2,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::48|720,0,2,2,0,True,selected_diversity_capped
a7al2k_19e0e0967604e5e0,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(ZScore(Delta(taker_buy_quote_volume,24)),Neg(ZScore(Mean(taker_buy_quote_volume,96))))",taker_buy_quote_volume,liquidity,Add|Delta|Mean|Neg|ZScore,24|96,derived_rolling,False,True,,expr-11dd66f61dba4f0c,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::24|96,0,1,1,0,True,selected_diversity_capped
a7al2k_09b1a64af9945dbd,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(Rank(Delta(kline_taker_buy_quote_share,72)),Rank(Mean(mark_close,72)))",kline_taker_buy_quote_share|mark_close,liquidity|price,Delta|Mean|Rank|Sub,72,derived_rolling,False,True,,expr-8bea0d6e1c117205,skeleton-ff26b5e7dc6c23b7,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::72,0,2,2,0,True,selected_diversity_capped
a7al2k_0de0ec5226a37b15,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(ZScore(Delta(trade_count,48)),Neg(ZScore(Mean(trade_count,504))))",trade_count,liquidity,Add|Delta|Mean|Neg|ZScore,48|504,derived_rolling,False,True,,expr-2a0d79219f67a292,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::48|504,0,1,1,0,True,selected_diversity_capped
a7al2k_0d542d036c1d72c1,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Sign(Delta(kline_taker_buy_quote_share,504)),Abs(ZScore(Mean(kline_taker_buy_quote_share,168))))",kline_taker_buy_quote_share,liquidity,Abs|Delta|Mean|Mul|Sign|ZScore,168|504,derived_rolling,False,True,,expr-33172c335b9cd2a9,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::168|504,0,1,1,0,True,selected_diversity_capped
a7al2k_0841078bcb839577,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(trade_volume,72)),Neg(Rank(Delta(mark_close,72))))",mark_close|trade_volume,liquidity|price,Add|Delta|Mean|Neg|Rank,72,derived_rolling,False,True,,expr-b049b2558b3efda2,skeleton-82623fafdfe62074,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::72,0,2,2,0,True,selected_diversity_capped
a7al2k_0a4084dd0b626854,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(ZScore(Delta(trade_quote_volume,72)),Neg(ZScore(Mean(trade_quote_volume,72))))",trade_quote_volume,liquidity,Add|Delta|Mean|Neg|ZScore,72,derived_rolling,False,True,,expr-00a90c89f96120d1,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::72,0,1,1,0,True,selected_diversity_capped
a7al2k_0203ae25fddb9c4c,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(ZScore(Delta(trade_quote_volume,168)),Neg(ZScore(Mean(trade_quote_volume,720))))",trade_quote_volume,liquidity,Add|Delta|Mean|Neg|ZScore,168|720,derived_rolling,False,True,,expr-701424226de3336a,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::168|720,0,1,1,0,True,selected_diversity_capped
a7al2k_03ae1d0730934813,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Sign(Delta(trade_count,12)),Abs(ZScore(Mean(trade_count,48))))",trade_count,liquidity,Abs|Delta|Mean|Mul|Sign|ZScore,12|48,derived_rolling,False,True,,expr-32c50be4e3978670,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::12|48,0,1,1,0,True,selected_diversity_capped
a7al2k_20f60dc56dbb2c6c,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(trade_quote_volume,48))),Rank(Mean(trade_quote_volume,720)))",trade_quote_volume,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,48|720,derived_rolling,False,True,,expr-2a1f256b6b580772,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::48|720,0,1,1,0,True,selected_diversity_capped
a7al2k_095d67c87dc8c9d5,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(taker_buy_quote_volume,72)),Neg(Rank(Delta(trade_close,12))))",taker_buy_quote_volume|trade_close,liquidity|price,Add|Delta|Mean|Neg|Rank,12|72,derived_rolling,False,True,,expr-2004e0b626f1efe4,skeleton-82623fafdfe62074,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::12|72,0,2,2,0,True,selected_diversity_capped
a7al2k_0543543759f6c6b6,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"ZScore(Mean(Delta(trade_quote_volume,504),72))",trade_quote_volume,liquidity,Delta|Mean|ZScore,72|504,derived_rolling,False,True,,expr-856f15b1d4fe59d9,skeleton-8136d338878cf964,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::72|504,0,1,1,0,True,selected_diversity_capped
a7al2k_3e398477cbb1bafd,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(kline_taker_buy_quote_share,4))),Rank(Mean(kline_taker_buy_quote_share,72)))",kline_taker_buy_quote_share,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,4|72,derived_rolling,False,True,,expr-aeb4b4a505a26878,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::4|72,0,1,1,0,True,selected_diversity_capped
a7al2k_38e0aca637c9453e,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(trade_volume,96))),Rank(Mean(trade_volume,96)))",trade_volume,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,96,derived_rolling,False,True,,expr-65865ed4fd8e6991,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::96,0,1,1,0,True,selected_diversity_capped
a7al2k_0b4d10541a38f537,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(ZScore(Mean(trade_count,48)),ZScore(Mean(trade_count,168)))",trade_count,liquidity,Mean|Sub|ZScore,48|168,derived_rolling,False,True,,expr-5da134ada7c2ea2e,skeleton-7762e3f46e546cc2,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::48|168,0,1,1,0,True,selected_diversity_capped
a7al2k_3b5050aec0480b92,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(taker_buy_quote_volume,336))),Rank(Mean(taker_buy_quote_volume,96)))",taker_buy_quote_volume,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,96|336,derived_rolling,False,True,,expr-f9be2f437262adf8,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::96|336,0,1,1,0,True,selected_diversity_capped
a7al2k_0f119e03963af5c5,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(ZScore(Mean(trade_count,168)),ZScore(Mean(trade_count,168)))",trade_count,liquidity,Mean|Sub|ZScore,168,derived_rolling,False,True,,expr-392698eae44df7a3,skeleton-7762e3f46e546cc2,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::168,0,1,1,0,True,selected_diversity_capped
a7al2k_177468d5356aa59d,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(kline_taker_buy_quote_share,720))),Rank(Mean(kline_taker_buy_quote_share,96)))",kline_taker_buy_quote_share,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,96|720,derived_rolling,False,True,,expr-4706913c59f41f68,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::96|720,0,1,1,0,True,selected_diversity_capped
a7al2k_00604eff0cdb3186,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(ZScore(Mean(trade_count,24)),ZScore(Mean(trade_count,720)))",trade_count,liquidity,Mean|Sub|ZScore,24|720,derived_rolling,False,True,,expr-3d2f44209300061c,skeleton-7762e3f46e546cc2,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::24|720,0,1,1,0,True,selected_diversity_capped
a7al2k_0aa0d59c63b453ac,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(ZScore(Mean(trade_volume,4)),ZScore(Mean(trade_volume,720)))",trade_volume,liquidity,Mean|Sub|ZScore,4|720,derived_rolling,False,True,,expr-65c204e8e3563f04,skeleton-7762e3f46e546cc2,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::4|720,0,1,1,0,True,selected_diversity_capped
a7al2k_14531c380cae9f70,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(kline_taker_buy_quote_share,504)),Neg(ZScore(Delta(mark_close,168))))",kline_taker_buy_quote_share|mark_close,liquidity|price,Add|Delta|Mean|Neg|Rank|ZScore,168|504,derived_rolling,False,True,,expr-34623b8f93de3d46,skeleton-586a4c1ce516523d,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::168|504,0,2,2,0,True,selected_diversity_capped
a7al2k_0f78a9533ea37674,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Sign(Delta(kline_taker_buy_quote_share,168)),Abs(ZScore(Mean(kline_taker_buy_quote_share,720))))",kline_taker_buy_quote_share,liquidity,Abs|Delta|Mean|Mul|Sign|ZScore,168|720,derived_rolling,False,True,,expr-93dacd77794583c0,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::168|720,0,1,1,0,True,selected_diversity_capped
a7al2k_38046fe753373016,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(trade_volume,336))),Rank(Mean(trade_volume,168)))",trade_volume,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,168|336,derived_rolling,False,True,,expr-f409d8183cd1817b,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::168|336,0,1,1,0,True,selected_diversity_capped
a7al2k_0f150af16c4c7ffa,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Sign(Delta(taker_buy_quote_volume,336)),Abs(ZScore(Mean(taker_buy_quote_volume,720))))",taker_buy_quote_volume,liquidity,Abs|Delta|Mean|Mul|Sign|ZScore,336|720,derived_rolling,False,True,,expr-35337b5cd97bb22c,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::336|720,0,1,1,0,True,selected_diversity_capped
a7al2k_08cd2fc182675a1b,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(trade_count,96)),Neg(Rank(Delta(index_close,72))))",index_close|trade_count,liquidity|price,Add|Delta|Mean|Neg|Rank,72|96,derived_rolling,False,True,,expr-f88f74942aca4939,skeleton-82623fafdfe62074,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::72|96,0,2,2,0,True,selected_diversity_capped
a7al2k_006ded464601d2cb,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Rank(Mean(trade_volume,504)),ZScore(Delta(mark_close,504)))",mark_close|trade_volume,liquidity|price,Delta|Mean|Mul|Rank|ZScore,504,derived_rolling,False,True,,expr-04c5805407c8b15e,skeleton-ded8d0d5aade90e2,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::504,0,2,2,0,True,selected_diversity_capped
a7al2k_0bcac70a47427076,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(Rank(Mean(taker_buy_quote_volume,168)),Rank(Mean(taker_buy_quote_volume,720)))",taker_buy_quote_volume,liquidity,Mean|Rank|Sub,168|720,derived_rolling,False,True,,expr-bdf7455a35d109b0,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::168|720,0,1,1,0,True,selected_diversity_capped
a7al2k_0a64dffe8cbf9356,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(ZScore(Mean(trade_quote_volume,336)),ZScore(Mean(trade_quote_volume,504)))",trade_quote_volume,liquidity,Mean|Sub|ZScore,336|504,derived_rolling,False,True,,expr-cd5ab762d5f6bc90,skeleton-7762e3f46e546cc2,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::336|504,0,1,1,0,True,selected_diversity_capped
a7al2k_089c06984d76c253,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(ZScore(Delta(taker_buy_quote_volume,12)),Neg(ZScore(Mean(taker_buy_quote_volume,48))))",taker_buy_quote_volume,liquidity,Add|Delta|Mean|Neg|ZScore,12|48,derived_rolling,False,True,,expr-a222c437d9fb2162,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::12|48,0,1,1,0,True,selected_diversity_capped
a7al2k_13263a7293e694a4,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Sign(Delta(trade_volume,504)),Abs(ZScore(Mean(trade_volume,96))))",trade_volume,liquidity,Abs|Delta|Mean|Mul|Sign|ZScore,96|504,derived_rolling,False,True,,expr-fa09609cfa1ee1d0,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::96|504,0,1,1,0,True,selected_diversity_capped
a7al2k_09e57b15821b3799,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(trade_quote_volume,48)),Neg(Rank(Delta(index_close,12))))",index_close|trade_quote_volume,liquidity|price,Add|Delta|Mean|Neg|Rank,12|48,derived_rolling,False,True,,expr-04a78bf2a404518b,skeleton-82623fafdfe62074,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::12|48,0,2,2,0,True,selected_diversity_capped
a7al2k_13aae1eb7a0cb10f,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Add(Rank(Mean(kline_taker_buy_quote_share,8)),Neg(Rank(Delta(index_close,8))))",index_close|kline_taker_buy_quote_share,liquidity|price,Add|Delta|Mean|Neg|Rank,8,derived_rolling,False,True,,expr-7a5a3de6ff55a571,skeleton-82623fafdfe62074,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity|price::8,0,2,2,0,True,selected_diversity_capped
a7al2k_018c58f006352f5a,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(Abs(ZScore(Mean(trade_volume,336))),Abs(ZScore(Mean(trade_volume,504))))",trade_volume,liquidity,Abs|Mean|Sub|ZScore,336|504,derived_rolling,False,True,,expr-1484978f692bd12f,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::336|504,0,1,1,0,True,selected_diversity_capped
a7al2k_28b2d586b4df3d23,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(Rank(Mean(trade_quote_volume,504)),Rank(Mean(trade_quote_volume,168)))",trade_quote_volume,liquidity,Mean|Rank|Sub,168|504,derived_rolling,False,True,,expr-53a83fa8cb4e2eff,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::168|504,0,1,1,0,True,selected_diversity_capped
a7al2k_0f714f4c3ef30ef9,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Sub(Rank(Mean(kline_taker_buy_quote_share,336)),Rank(Mean(kline_taker_buy_quote_share,72)))",kline_taker_buy_quote_share,liquidity,Mean|Rank|Sub,72|336,derived_rolling,False,True,,expr-ba47b77a912ce8c8,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::72|336,0,1,1,0,True,selected_diversity_capped
a7al2k_094a9dd36e97e9ef,J2_liquidity_lifecycle,derived_liquidity_lifecycle,"Mul(Abs(ZScore(Delta(kline_taker_buy_quote_share,24))),Rank(Mean(kline_taker_buy_quote_share,720)))",kline_taker_buy_quote_share,liquidity,Abs|Delta|Mean|Mul|Rank|ZScore,24|720,derived_rolling,False,True,,expr-f80f7bf7356a9d30,skeleton-a81f167754c70eb9,a7al2k_derived_generator::derived_liquidity_lifecycle::liquidity::24|720,0,1,1,0,True,selected_diversity_capped
a7al2k_0c44f606c0b9982f,J3_basis_funding_derived,derived_basis_funding_state,"Mul(Rank(Mean(mark_trade_basis_bps,336)),Sign(Delta(funding_rate,720)))",funding_rate|mark_trade_basis_bps,funding|price,Delta|Mean|Mul|Rank|Sign,336|720,derived_interaction,False,True,,expr-3ab1da94e6579955,skeleton-4c1e1eff7eb11f45,a7al2k_derived_generator::derived_basis_funding_state::funding|price::336|720,0,2,2,0,True,selected_diversity_capped
a7al2k_1f4f6211d8f2b15d,J3_basis_funding_derived,derived_basis_funding_state,"Add(ZScore(Delta(premium_close,8)),Neg(ZScore(Delta(funding_rate,8))))",funding_rate|premium_close,basis|funding,Add|Delta|Neg|ZScore,8,derived_interaction,False,True,,expr-c483152ad7ae22c0,skeleton-ce90f730823c326b,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::8,0,2,2,0,True,selected_diversity_capped
a7al2k_1202b8162d63bc2b,J3_basis_funding_derived,derived_basis_funding_state,"Add(Rank(Mean(premium_close,24)),Neg(Rank(Mean(funding_rate,48))))",funding_rate|premium_close,basis|funding,Add|Mean|Neg|Rank,24|48,derived_interaction,False,True,,expr-f09539e7eb1edc2d,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::24|48,0,2,2,0,True,selected_diversity_capped
a7al2k_0db72af42737af46,J3_basis_funding_derived,derived_basis_funding_state,"Mul(Abs(ZScore(Mean(funding_rate,720))),Sign(Delta(premium_close,4)))",funding_rate|premium_close,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,4|720,derived_interaction,False,True,,expr-b79d9a56aea7992b,skeleton-6fa7be18f5a2ffed,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::4|720,0,2,2,0,True,selected_diversity_capped
a7al2k_0997e062d555e80c,J3_basis_funding_derived,derived_basis_funding_state,"Mul(Abs(ZScore(Mean(premium_close,4))),Sign(Delta(funding_rate,8)))",funding_rate|premium_close,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,4|8,derived_interaction,False,True,,expr-b5adbf3201b01e45,skeleton-6fa7be18f5a2ffed,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::4|8,0,2,2,0,True,selected_diversity_capped
a7al2k_6f3e538f03d32da6,J3_basis_funding_derived,derived_basis_funding_state,"Add(Rank(Delta(mark_index_basis_bps,720)),Neg(ZScore(Mean(funding_rate,24))))",funding_rate|mark_index_basis_bps,basis|funding,Add|Delta|Mean|Neg|Rank|ZScore,24|720,derived_interaction,False,True,,expr-79ff7f7d9823b4e8,skeleton-43cc5eff3aa38e34,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::24|720,0,2,2,0,True,selected_diversity_capped
a7al2k_30a048d4ff4885d2,J3_basis_funding_derived,derived_basis_funding_state,"Add(ZScore(Delta(premium_close_bps,12)),Neg(ZScore(Delta(funding_rate,720))))",funding_rate|premium_close_bps,basis|funding,Add|Delta|Neg|ZScore,12|720,derived_interaction,False,True,,expr-1c9161c57de53644,skeleton-ce90f730823c326b,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::12|720,0,2,2,0,True,selected_diversity_capped
a7al2k_651d75e8fb5cc4ce,J3_basis_funding_derived,derived_basis_funding_state,"Add(Rank(Delta(premium_close_bps,336)),Neg(ZScore(Mean(funding_rate,12))))",funding_rate|premium_close_bps,basis|funding,Add|Delta|Mean|Neg|Rank|ZScore,12|336,derived_interaction,False,True,,expr-a83f71b56b735249,skeleton-43cc5eff3aa38e34,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::12|336,0,2,2,0,True,selected_diversity_capped
a7al2k_45f857f91bd2daee,J3_basis_funding_derived,derived_basis_funding_state,"Mul(Sign(Delta(premium_close_bps,504)),ZScore(Mean(funding_rate,504)))",funding_rate|premium_close_bps,basis|funding,Delta|Mean|Mul|Sign|ZScore,504,derived_interaction,False,True,,expr-0b15e0698d8d1c6c,skeleton-d90c18cb1efbbe79,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::504,0,2,2,0,True,selected_diversity_capped
a7al2k_165448ae5c69bcff,J3_basis_funding_derived,derived_basis_funding_state,"Add(Rank(Delta(premium_close,336)),Neg(ZScore(Mean(funding_rate,504))))",funding_rate|premium_close,basis|funding,Add|Delta|Mean|Neg|Rank|ZScore,336|504,derived_interaction,False,True,,expr-89a057bcfd43e4c5,skeleton-43cc5eff3aa38e34,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::336|504,0,2,2,0,True,selected_diversity_capped
a7al2k_138ff33a2342c2bb,J3_basis_funding_derived,derived_basis_funding_state,"Add(Rank(Delta(mark_trade_basis_bps,336)),Neg(ZScore(Mean(funding_rate,720))))",funding_rate|mark_trade_basis_bps,funding|price,Add|Delta|Mean|Neg|Rank|ZScore,336|720,derived_interaction,False,True,,expr-3a16406b408b1357,skeleton-43cc5eff3aa38e34,a7al2k_derived_generator::derived_basis_funding_state::funding|price::336|720,0,2,2,0,True,selected_diversity_capped
a7al2k_141c01f5ca0d4fff,J3_basis_funding_derived,derived_basis_funding_state,"Mul(Sign(Delta(premium_close_bps,720)),ZScore(Mean(funding_rate,24)))",funding_rate|premium_close_bps,basis|funding,Delta|Mean|Mul|Sign|ZScore,24|720,derived_interaction,False,True,,expr-f42cb5dcf2a3bcbd,skeleton-d90c18cb1efbbe79,a7al2k_derived_generator::derived_basis_funding_state::basis|funding::24|720,0,2,2,0,True,selected_diversity_capped
