subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,semantic_bucket,motif_bucket,raw_input_count,expr_len
sg_95505a7e84b10953,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,73
sg_9d2f4139c443ba45,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_mean,24),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,73
sg_ba7aabe0bc548b37,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,73
sg_badbcc1434e694c4,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,73
sg_d65f48019f2b467c,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,73
sg_f0124387c19fbac4,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,73
sg_fad95180c941d590,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,73
sg_8e648b3ed05a5814,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,24),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,74
sg_93f71767b26e21b8,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,74
sg_c8903bbdd14d6f79,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,74
sg_ca64463dbb61e52c,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,74
sg_06437aebdb193553,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_73aee97aa1958756,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_82fedb59ac9fe2a6,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_974c337b8894e797,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,4),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_c70eedd9813ecfd8,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_mean,4),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_d5789bce14f6bf88,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,8),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_e48b73f4f3ca9f9e,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_e5d0b217235a1abf,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_mean,8),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,78
sg_1a7f396eeecf000e,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_mean,24),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_30103ea021f72118,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_30bb4a26b046043b,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage;smooth_mul,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_379417e33a88101e,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,8),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_3c23afab895760ef,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_470d9fd35c0e6bb7,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_mean,8),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_70c8cd6ba5d9e4b2,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_8996fb2a690bd32b,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,24),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_c91ea6000b7c8771,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_e76f8e269dd0af15,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,4),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_fb9739cfe1a69f08,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_mean,4),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,79
sg_044eecde43ca6638,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_2786df48c7e63e8e,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_386c2c996d8aeb96,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,24),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_3afdf48d84ad5939,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_mean,24),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_3b07f3fad801cea9,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_49353fa19f30ffd6,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_49fecefcefc75a74,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_4dc6d90e3446ac03,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_4f3c78096285e700,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_mean,4)),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_5034053d3dff04ba,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_56ca8ab3848aaed8,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_7ef4b95f50e937ce,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_ac9adc94452722ac,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_ae95f06c1d467652,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,8)),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_b6ef24402842bf0e,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_c2d75c8d32980209,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_mean,8)),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_d6bf1ffb7ec93cee,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_d7ee1831848e0d84,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_ff9c7835b2334a1e,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,4)),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,80
sg_1e6b3de1c4d84d23,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_21503fa4beab5cc8,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_3a0ab041a4cbb45f,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_4bc0375e0d4cba58,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_5476d0a32efc7976,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_54e9c1d72ae31985,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_555b46e843d8b300,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_556e1489b7f5a31f,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_57dd71743d680145,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,24)),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_59fe3336a2d2f7a9,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_5cea66497b973f00,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_mean,24)),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_63c82149a8b98085,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_679fa38a91a4e0e9,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
sg_6cf956793588689b,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,taker_flow_like|open_interest_like,flow_x_leverage,2,81
