seed_id,lane_id,field_primary,field_partner,semantic_type_primary,semantic_type_partner,semantic_pair,operator,operator_origin,window_h,expression,compiler_role,non_l7_evidence,operator_null_margin,role_gate_status,reject_reason,candidate_status,family_cap_status,motif_cap_status
a7ffcore48se_0070,N2_regime_conditioned_seed,funding_rate,funding_rate_abs_168h,funding_like,funding_like,funding_like|funding_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(funding_rate_abs_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0071,N2_regime_conditioned_seed,funding_rate,funding_rate_abs_168h,funding_like,funding_like,funding_like|funding_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(funding_rate_abs_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0072,N2_regime_conditioned_seed,funding_rate_abs_168h,funding_rate_mean_168h,funding_like,funding_like,funding_like|funding_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(funding_rate_mean_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0073,N2_regime_conditioned_seed,funding_rate,funding_rate_abs_168h,funding_like,funding_like,funding_like|funding_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(funding_rate_abs_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0074,N2_regime_conditioned_seed,funding_rate,funding_rate_abs_168h,funding_like,funding_like,funding_like|funding_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(funding_rate_abs_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0075,N2_regime_conditioned_seed,funding_rate,funding_rate_abs_168h,funding_like,funding_like,funding_like|funding_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(funding_rate_abs_168h,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0076,N2_regime_conditioned_seed,funding_rate,funding_rate_abs_168h,funding_like,funding_like,funding_like|funding_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(funding_rate_abs_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0077,N2_regime_conditioned_seed,funding_rate,gap_hours_recent_168h,funding_like,generic_numeric,funding_like|generic_numeric,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(gap_hours_recent_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0078,N2_regime_conditioned_seed,funding_rate,gap_hours_recent_168h,funding_like,generic_numeric,funding_like|generic_numeric,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(gap_hours_recent_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0079,N2_regime_conditioned_seed,funding_rate_abs_168h,gap_hours_recent_168h,funding_like,generic_numeric,funding_like|generic_numeric,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(gap_hours_recent_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0080,N2_regime_conditioned_seed,funding_rate,gap_hours_recent_168h,funding_like,generic_numeric,funding_like|generic_numeric,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(gap_hours_recent_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0081,N2_regime_conditioned_seed,funding_rate,gap_hours_recent_168h,funding_like,generic_numeric,funding_like|generic_numeric,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(gap_hours_recent_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0082,N2_regime_conditioned_seed,funding_rate,gap_hours_recent_168h,funding_like,generic_numeric,funding_like|generic_numeric,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(gap_hours_recent_168h,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0083,N2_regime_conditioned_seed,funding_rate,gap_hours_recent_168h,funding_like,generic_numeric,funding_like|generic_numeric,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(gap_hours_recent_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0084,N2_regime_conditioned_seed,funding_rate,taker_buy_quote_volume,funding_like,liquidity_like,funding_like|liquidity_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(taker_buy_quote_volume,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0085,N2_regime_conditioned_seed,funding_rate,taker_buy_quote_volume,funding_like,liquidity_like,funding_like|liquidity_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(taker_buy_quote_volume,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0086,N2_regime_conditioned_seed,funding_rate_abs_168h,taker_buy_quote_volume,funding_like,liquidity_like,funding_like|liquidity_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(taker_buy_quote_volume,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0087,N2_regime_conditioned_seed,funding_rate,taker_buy_quote_volume,funding_like,liquidity_like,funding_like|liquidity_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(taker_buy_quote_volume,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0088,N2_regime_conditioned_seed,funding_rate,taker_buy_quote_volume,funding_like,liquidity_like,funding_like|liquidity_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(taker_buy_quote_volume,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0089,N2_regime_conditioned_seed,funding_rate,taker_buy_quote_volume,funding_like,liquidity_like,funding_like|liquidity_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(taker_buy_quote_volume,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0090,N2_regime_conditioned_seed,funding_rate,taker_buy_quote_volume,funding_like,liquidity_like,funding_like|liquidity_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(taker_buy_quote_volume,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0091,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_last,funding_like,positioning_like,funding_like|positioning_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(global_long_short_account_ratio_last,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0092,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_last,funding_like,positioning_like,funding_like|positioning_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(global_long_short_account_ratio_last,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0093,N2_regime_conditioned_seed,funding_rate_abs_168h,global_long_short_account_ratio_last,funding_like,positioning_like,funding_like|positioning_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(global_long_short_account_ratio_last,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0094,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_last,funding_like,positioning_like,funding_like|positioning_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(global_long_short_account_ratio_last,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0095,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_last,funding_like,positioning_like,funding_like|positioning_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(global_long_short_account_ratio_last,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0096,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_last,funding_like,positioning_like,funding_like|positioning_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(global_long_short_account_ratio_last,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0097,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_last,funding_like,positioning_like,funding_like|positioning_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(global_long_short_account_ratio_last,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0098,N1_role_compatible_pair_seed,funding_rate,trade_return_1h,funding_like,price_like,funding_like|price_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0099,N1_role_compatible_pair_seed,funding_rate,trade_return_1h,funding_like,price_like,funding_like|price_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0100,N1_role_compatible_pair_seed,funding_rate_abs_168h,trade_return_1h,funding_like,price_like,funding_like|price_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0101,N1_role_compatible_pair_seed,funding_rate,trade_return_1h,funding_like,price_like,funding_like|price_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0102,N1_role_compatible_pair_seed,funding_rate,trade_return_1h,funding_like,price_like,funding_like|price_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0103,N1_role_compatible_pair_seed,funding_rate,trade_return_1h,funding_like,price_like,funding_like|price_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(trade_return_1h,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0104,N1_role_compatible_pair_seed,funding_rate,trade_return_1h,funding_like,price_like,funding_like|price_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0105,N2_regime_conditioned_seed,funding_rate,kline_taker_buy_quote_share,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0106,N2_regime_conditioned_seed,funding_rate,kline_taker_buy_quote_share,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(kline_taker_buy_quote_share,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0107,N2_regime_conditioned_seed,funding_rate_abs_168h,kline_taker_buy_quote_share,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(kline_taker_buy_quote_share,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0108,N2_regime_conditioned_seed,funding_rate,kline_taker_buy_quote_share,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(kline_taker_buy_quote_share,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0109,N2_regime_conditioned_seed,funding_rate,kline_taker_buy_quote_share,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0110,N2_regime_conditioned_seed,funding_rate,kline_taker_buy_quote_share,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(kline_taker_buy_quote_share,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0111,N2_regime_conditioned_seed,funding_rate,kline_taker_buy_quote_share,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(kline_taker_buy_quote_share,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0112,N1_role_compatible_pair_seed,funding_rate,realized_vol_168h,funding_like,volatility_like,funding_like|volatility_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(realized_vol_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_0113,N1_role_compatible_pair_seed,funding_rate,realized_vol_168h,funding_like,volatility_like,funding_like|volatility_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(realized_vol_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
