blueprint_id,source_candidate_id,track_id,selector_tier,blueprint_family,variant_name,seed_field,interaction_field,field_family,feature_role,label_family,label_horizon_h,expression,skeleton,skeleton_key,production_key,static_ok,blocked_terms,uses_may,authorizes_numeric_replay,authorizes_formula_search
a7ag1_3b07fd9a7000cc696e,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,global_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),ZScore(Delta(trade_count,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELD,),))",af6290dc5099,9612a483c212,True,,False,False,False
a7ag1_e1d175913099587b03,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,CSRank(trade_count),CSRank(FIELD),cc35d2ecde8b,f9d390e4f62f,True,,False,False,False
a7ag1_9219136ce83af2f73b,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"ZScore(trade_count,168)","ZScore(FIELD,)",bf51815af053,919f270dda7f,True,,False,False,False
a7ag1_ce4b18c0ddb5e8d6c5,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"TSRank(trade_count,168)","TSRank(FIELD,)",3436aa265a44,ff8b276314f1,True,,False,False,False
a7ag1_7de0946babbb740f0e,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Winsor(CSRank(trade_count),0.01,0.99)","Winsor(CSRank(FIELD),,)",522561e54028,090635255a8a,True,,False,False,False
a7ag1_b2ab38b4a2f04fbc0b,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,CSRank(realized_vol_24h))","Mul(FIELD,CSRank(FIELDFIELD))",ca93f0caf936,65213d245bb2,True,,False,False,False
a7ag1_3aca4d5fca2b2a4252,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Sub(trade_count,CSRank(realized_vol_24h))","Sub(FIELD,CSRank(FIELDFIELD))",7cec62405567,462c33b449a9,True,,False,False,False
a7ag1_6e1021a5f6424eff4e,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"SafeDiv(trade_count,Add(Abs(CSRank(realized_vol_24h)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELDFIELD)),))",cef27d4e4c98,6b81aafcb2a0,True,,False,False,False
a7ag1_478e2c29b20546303b,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,ZScore(Delta(realized_vol_24h,24),168))","Mul(FIELD,ZScore(Delta(FIELDFIELD,),))",1f8f40056065,8938516027b0,True,,False,False,False
a7ag1_10d36d6f764576b34b,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,CSRank(open_interest_last))","Mul(FIELD,CSRank(FIELD))",4f840c01d927,c543c782de5c,True,,False,False,False
a7ag1_551ba14a9993d2765e,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Sub(trade_count,CSRank(open_interest_last))","Sub(FIELD,CSRank(FIELD))",aafb14ceda8c,e96decba2662,True,,False,False,False
a7ag1_58dcb6423b60b21162,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"SafeDiv(trade_count,Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELD)),))",4702a3e23740,dd536526198c,True,,False,False,False
a7ag1_d45518537a17f8822b,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,ZScore(Delta(open_interest_last,24),168))","Mul(FIELD,ZScore(Delta(FIELD,),))",f670fefd75dc,def80c67f722,True,,False,False,False
a7ag1_0089498e58d0fc7966,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,CSRank(oi_x_price_move_24h))","Mul(FIELD,CSRank(FIELDFIELD))",ca93f0caf936,8cbb59a37ffb,True,,False,False,False
a7ag1_59f5934c8f01c00b79,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Sub(trade_count,CSRank(oi_x_price_move_24h))","Sub(FIELD,CSRank(FIELDFIELD))",7cec62405567,f1c44e729edd,True,,False,False,False
a7ag1_83407628b49ecc837f,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"SafeDiv(trade_count,Add(Abs(CSRank(oi_x_price_move_24h)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELDFIELD)),))",cef27d4e4c98,78a948327a8f,True,,False,False,False
a7ag1_5b57d8ac097de710fc,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,ZScore(Delta(oi_x_price_move_24h,24),168))","Mul(FIELD,ZScore(Delta(FIELDFIELD,),))",1f8f40056065,7e50bd9e33f6,True,,False,False,False
a7ag1_fa615e8bc560594a83,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,CSRank(global_long_short_account_ratio_last))","Mul(FIELD,CSRank(FIELD))",4f840c01d927,8c8e80f9f272,True,,False,False,False
a7ag1_7743760e826a5fe045,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Sub(trade_count,CSRank(global_long_short_account_ratio_last))","Sub(FIELD,CSRank(FIELD))",aafb14ceda8c,16aec70045b6,True,,False,False,False
a7ag1_e8b3132bb36e4264cd,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"SafeDiv(trade_count,Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELD)),))",4702a3e23740,1a688666f5d0,True,,False,False,False
a7ag1_96831b0276231aede1,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(FIELD,ZScore(Delta(FIELD,),))",f670fefd75dc,c0d9570f690e,True,,False,False,False
a7ag1_01be2554f50ece2169,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,CSRank(top_long_short_account_ratio_last))","Mul(FIELD,CSRank(FIELD))",4f840c01d927,19580c00e2d2,True,,False,False,False
a7ag1_e7c3ed223e3099745f,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Sub(trade_count,CSRank(top_long_short_account_ratio_last))","Sub(FIELD,CSRank(FIELD))",aafb14ceda8c,8ac8ac95239d,True,,False,False,False
a7ag1_dc5ff4522239a2dbba,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"SafeDiv(trade_count,Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELD)),))",4702a3e23740,e8cfb995c981,True,,False,False,False
a7ag1_6748b1722b79c7669a,a7af1_queue_020,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,4,"Mul(trade_count,ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(FIELD,ZScore(Delta(FIELD,),))",f670fefd75dc,86f1d49540b9,True,,False,False,False
a7ag1_562f7d5c4fea2fce6e,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,CSRank(realized_vol_24h),CSRank(FIELDFIELD),b5c1ac518295,0f9b66bc247f,True,,False,False,False
a7ag1_3e3b0c30f2f4ce3221,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"ZScore(realized_vol_24h,168)","ZScore(FIELDFIELD,)",3ea464855ca6,7f3744190b7d,True,,False,False,False
a7ag1_67fbf2811a298dda5d,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"TSRank(realized_vol_24h,168)","TSRank(FIELDFIELD,)",763c8c8cd22e,1d53b01976a0,True,,False,False,False
a7ag1_6a8cf559c9bb083f86,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Winsor(CSRank(realized_vol_24h),0.01,0.99)","Winsor(CSRank(FIELDFIELD),,)",f5a2ebb44ff5,df86c680b7a9,True,,False,False,False
a7ag1_0f27ceda99e1d463ca,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,CSRank(open_interest_last))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,736c735c6f86,True,,False,False,False
a7ag1_20fb1983cb43936447,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(realized_vol_24h,CSRank(open_interest_last))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,9194ff711f7a,True,,False,False,False
a7ag1_5c6f75acb68e4b77e2,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(realized_vol_24h,Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,8dd69211e35c,True,,False,False,False
a7ag1_1e7494563b93e781c8,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,ZScore(Delta(open_interest_last,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,1b342b66740b,True,,False,False,False
a7ag1_57e5e9f963c9d95692,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,CSRank(oi_x_price_move_24h))","Mul(FIELDFIELD,CSRank(FIELDFIELD))",115d8645925d,211dd277bf9e,True,,False,False,False
a7ag1_d8037e67d355d3bf5d,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(realized_vol_24h,CSRank(oi_x_price_move_24h))","Sub(FIELDFIELD,CSRank(FIELDFIELD))",e2b9a1040662,901c12aca830,True,,False,False,False
a7ag1_2b4e7d13c5aa556a41,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(realized_vol_24h,Add(Abs(CSRank(oi_x_price_move_24h)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELDFIELD)),))",9b3b3d4cfdb9,04179a17f3aa,True,,False,False,False
a7ag1_7b684d6a4dfcd09198,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,ZScore(Delta(oi_x_price_move_24h,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELDFIELD,),))",1871676b1ee3,bfedc367cedb,True,,False,False,False
a7ag1_6d13ca3c81af45a5ff,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,CSRank(global_long_short_account_ratio_last))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,7e88a3925df9,True,,False,False,False
a7ag1_645d0ebe0daf5a850c,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(realized_vol_24h,CSRank(global_long_short_account_ratio_last))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,38b6db78cfd7,True,,False,False,False
a7ag1_8a6723355732199f5a,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(realized_vol_24h,Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,f639fb741079,True,,False,False,False
a7ag1_888760bec9f92e939c,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,6c29be6e62bd,True,,False,False,False
a7ag1_92b0fd56676486feda,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,CSRank(top_long_short_account_ratio_last))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,c43e318ccd8f,True,,False,False,False
a7ag1_b15c581c010afcdaae,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(realized_vol_24h,CSRank(top_long_short_account_ratio_last))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,09329734794e,True,,False,False,False
a7ag1_cfd013858f95d3c778,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(realized_vol_24h,Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,9523ee532d47,True,,False,False,False
a7ag1_adfa4e44292d7fac6f,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,9382dd07a52e,True,,False,False,False
a7ag1_738be1a00b8cf7b00e,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,CSRank(trade_count))","Mul(FIELDFIELD,CSRank(FIELD))",4b2285b6c7fe,43e2adf8101f,True,,False,False,False
a7ag1_c979f323af332f255e,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(realized_vol_24h,CSRank(trade_count))","Sub(FIELDFIELD,CSRank(FIELD))",059364bfcd69,cc3264d1e10c,True,,False,False,False
a7ag1_432e733083e77f2ae2,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(realized_vol_24h,Add(Abs(CSRank(trade_count)),0.01))","SafeDiv(FIELDFIELD,Add(Abs(CSRank(FIELD)),))",d8c4d4e4947f,4ada3ddc070d,True,,False,False,False
a7ag1_1e0ebd84a5ebffae92,a7af1_queue_013,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,trade_count,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(realized_vol_24h,ZScore(Delta(trade_count,24),168))","Mul(FIELDFIELD,ZScore(Delta(FIELD,),))",9239eb89dc08,e56253497b9e,True,,False,False,False
a7ag1_887acf82b1b9ca9c2e,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,CSRank(CSRank(realized_vol_24h)),CSRank(CSRank(FIELDFIELD)),291d7f7b1c7e,0f9b66bc247f,True,,False,False,False
a7ag1_2688664df0a356a2ed,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"ZScore(CSRank(realized_vol_24h),168)","ZScore(CSRank(FIELDFIELD),)",bd496bd895b8,7f3744190b7d,True,,False,False,False
a7ag1_5cf16c510bcdc4c025,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"TSRank(CSRank(realized_vol_24h),168)","TSRank(CSRank(FIELDFIELD),)",6b60bbb3e7e1,1d53b01976a0,True,,False,False,False
a7ag1_50ed09d460efc57481,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,realized_vol_24h,,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Winsor(CSRank(CSRank(realized_vol_24h)),0.01,0.99)","Winsor(CSRank(CSRank(FIELDFIELD)),,)",03527c011778,df86c680b7a9,True,,False,False,False
a7ag1_9786bf0b6fbc8b97a1,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),CSRank(open_interest_last))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,736c735c6f86,True,,False,False,False
a7ag1_d48bf692d196b78153,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(CSRank(realized_vol_24h),CSRank(open_interest_last))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,9194ff711f7a,True,,False,False,False
a7ag1_c985ede317bcbb776d,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(CSRank(realized_vol_24h),Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,8dd69211e35c,True,,False,False,False
a7ag1_3245c4e88581d9f355,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,open_interest_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),ZScore(Delta(open_interest_last,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,1b342b66740b,True,,False,False,False
a7ag1_40534d1246d299ea01,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),CSRank(oi_x_price_move_24h))","Mul(CSRank(FIELDFIELD),CSRank(FIELDFIELD))",aacb3e71994b,211dd277bf9e,True,,False,False,False
a7ag1_47c9bcdc43e74902e8,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(CSRank(realized_vol_24h),CSRank(oi_x_price_move_24h))","Sub(CSRank(FIELDFIELD),CSRank(FIELDFIELD))",c05d48514b09,901c12aca830,True,,False,False,False
a7ag1_13f70967be7be1d260,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(CSRank(realized_vol_24h),Add(Abs(CSRank(oi_x_price_move_24h)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELDFIELD)),))",579a8f190716,04179a17f3aa,True,,False,False,False
a7ag1_db84b1a65d861b0c2c,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,oi_x_price_move_24h,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),ZScore(Delta(oi_x_price_move_24h,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELDFIELD,),))",3f2025ba5f0c,bfedc367cedb,True,,False,False,False
a7ag1_094243a264cae25002,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),CSRank(global_long_short_account_ratio_last))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,7e88a3925df9,True,,False,False,False
a7ag1_4b8d700ddeae5dc941,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(CSRank(realized_vol_24h),CSRank(global_long_short_account_ratio_last))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,38b6db78cfd7,True,,False,False,False
a7ag1_7ff462d80e169597ed,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(CSRank(realized_vol_24h),Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,f639fb741079,True,,False,False,False
a7ag1_7238a877a23abb6891,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,realized_vol_24h,global_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(CSRank(FIELDFIELD),ZScore(Delta(FIELD,),))",801934fedab6,6c29be6e62bd,True,,False,False,False
a7ag1_782f31a5de9d44f8e0,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Mul(CSRank(realized_vol_24h),CSRank(top_long_short_account_ratio_last))","Mul(CSRank(FIELDFIELD),CSRank(FIELD))",414b09b8a011,c43e318ccd8f,True,,False,False,False
a7ag1_94fd787c90ec14ce60,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"Sub(CSRank(realized_vol_24h),CSRank(top_long_short_account_ratio_last))","Sub(CSRank(FIELDFIELD),CSRank(FIELD))",2a131caa6993,09329734794e,True,,False,False,False
a7ag1_53c571704276c23219,a7af1_queue_015,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,realized_vol_24h,top_long_short_account_ratio_last,volatility,downside_avoidance_signal_candidate,L6_downside_avoidance,24,"SafeDiv(CSRank(realized_vol_24h),Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(CSRank(FIELDFIELD),Add(Abs(CSRank(FIELD)),))",d8d76d7e1e6e,9523ee532d47,True,,False,False,False
